elogio_ou_queixa.2,grupo.2,motivo.2,p3,comentario_p3
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Equipe de enfermagem da manhã deixa a desejar, sem paciência com o paciente. 
Já a equipe de enfermagem da noite supera as expectativas, são atenciosas e possuem empatia com o paciente."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Na troca de plantões tinha algumas enfermeiras que não era boa
QUEIXA,ENFERMAGEM,FALTA DE INFORMAÇÃO,3.0,nao tive qualquer orientação da equipe de enfermagem
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,Fez procedimento errado
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Na emergência colocaram uma sonda de urina que vazou quando o técnico fez  manuseio na emergência. Me mandou para o quarto e vazou a urina já cama às 4 horas da madrugada. Um horror.
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,1.0,Demora no atendimento muito insatisfeita.
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Noto que elas estão cansadas e sobrecarregadas
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Enfermeiros do setor não tem um bom acolhimento, só visitam pra pegar a digital 
Equipe técnica alguns bem assistentes (destaco técnica Antonieta q deu assistência todas as vezes q ficou com a paciente), alguns técnicos bons q não recordo o nome 
O enfermeiro Marcelo que não é do setor mas que  foi várias vezes visita-la e fazer seu curativo (muito assistente e educado)"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Sobre equipe de enfermagem, sempre que chamávamos havia uma demora e como minha situação por está com muitas dores, havia essa demora, profissionais estressados, não há uma devida atenção ao paciente"
QUEIXA,ENFERMAGEM,ACOLHIMENTO,,
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,1.0,"Fui sulturada por enfermeiras e do interna, por fora não me costuraram, até hoje tô com a laceração aberta.  até meu parto não tive nenhum acompanhamento médico.  As enfermeiras foram inexperientes pra ficar sem nenhum médico perto. Passei pela emergência pós parto"
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"Atendimento muito demorado, chamava por muitas vezes e não tinha um retorno rápido. Sempre demorado"
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,Os enfermeiros fizeram o acesso errado na paciente
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Uma técnica colou a pulseira toda no braço da minha RN não consegui tirar com óleo e machucou o braço dela
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Equipe de enfermagem no começo estava muito bom, atencioso, mas teve tipo um ?rodízio? e as enfermeiras (os) do período matutino foram péssimos, deixavam remédios passar do horário e sem falar do pouco caso quando solicitava alguma coisa ou apresentava alguma queixa, os do período noturno só iam no quarto de madrugada, essa parte é ruim para o paciente pois muitas vezes ficava das 18 hrs até meia noite sem nenhuma assistência de enfermagem e depois era meia noite, três da manhã e 6 da manhã o que acaba sendo ruim para o paciente pois não descansava durante a noite"
QUEIXA,ENFERMAGEM,QUALIDADE,,As enfermeiras e técnica de enfermagem por muitas vezes tem que ser solicitado para fazer o que deveria ser rotina. Tipo aferir os sinais ou fazer o curativo.
ELOGIO,ENFERMAGEM,QUALIDADE,1.0,Ótimo atendimento
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Tec enfermagem mas preparado para saber qdo a  medicacao ta fora da  ceia
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Passou informação incorreta confirmando que a remoção da pedra havia sido tirada e não foi
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Durante o período noturno, a equipe de enfermagem tem mantido conversas em tom de voz elevado, o que compromete o conforto e o bem-estar dos pacientes internados.

Além disso, ressalto um episódio ocorrido recentemente, em que uma técnica de enfermagem se preparava para administrar um antibiótico com 5 (cinco) horas de antecedência em relação ao horário prescrito. O medicamento estava programado para ser realizado às 12h, entretanto seria administrado às 08h."
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Sai do hospital com uma flebite no braço do acesso, meu bebê quem deu banho foi o pai pois nem apareceram para dar banho, tive dor e não fui medicada"
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,,
QUEIXA,ENFERMAGEM,QUALIDADE,5.0,"O atendimento no SGO não foi cuidadoso, meus acessos ficaram muito machucados e não me senti acolhida, após a cirurgia tudo foi bem"
QUEIXA,ENFERMAGEM,CONDUTA,4.0,e a auxiliar de enfermagem foi super grossa devido o homem q tava chegando la
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,CONDUTA,1.0,"São grosseiros, tratam mal os acompanhantes, vi enfermeira maquiada na sala de recuperação do Centro Cirúrgico."
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"Não tive nenhum acompanhamento na amamentação, e tinha que tomar um remédio as 7 da manhã e do fui tomar as 9 porque ninguém vinha colocar o medicamento no soro"
QUEIXA,ENFERMAGEM,ACOLHIMENTO,4.0,A estrutura hospital para levar o paciente para a enfermaria é muito demorada
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Alguns profissionais são ótimos outros deveriam passar por reciclagem
ELOGIO,ENFERMAGEM,QUALIDADE,3.0,"A parte boa foi apenas as enfermeiras, muito atenciosas."
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,Não relatava  no relatório os procedimentos feitos e forem repetidos várias vezes
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"Demora no atendimento, temos que ficar chamando, cobrando as coisas, indo toda toda no posto para chamar."
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Desatentas, aparentemente indiferentes com a paciente"
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"No momento da minha internação tive que ficar em uma observação pois não tinha apartamento disponível para mim, quando fui para o apartamento não tive visita das enfermeiras, os técnicos só apareciam na hora de verificar os sinais vitais e para fazer medicação, as vezes que passei mal minha irmã teve que fazer escândalo para aparecer alguém. Várias vezes pedi para chamar enfermeiros e médicos porém não apareceram"
QUEIXA,ENFERMAGEM,ACOLHIMENTO,4.0,Alguns enfermeiros com falta de paciência com os pacientes
QUEIXA,ENFERMAGEM,CONDUTA,3.0,Algumas  muito sem educação
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,Falta de empata
QUEIXA,ENFERMAGEM,ACOLHIMENTO,2.0,"Cheguei no hospital com 4 cm de dilatação. Me levaram para fazer o exame do coração do bebê. E minhas contratações só foram aumentando. Me deixaram na sala sozinha , o exame acabou e fiquei esperando um tempão as técnicas ou enfermeira ir ver. Tive que repetir porque não deu certo. Depois a médica fez o toque estava com 7 cm de dilatação já, eu sentindo muita dor. Foram fazer minha internação e demorou mais de 1 hora pra ficar pronto e eu sentindo dor , quase ganhando na sala que fiz exame do coração.  
Foi quando eu fui na enfermagem e falei que estava com muita dor, e que minhas contratações estavam aumentando, me deixaram largada sem nenhuma satisfação. Foi só eu falar que eu não estava aguentando que eles me levaram para a sala de pré parto. Cheguei lá já estava com 9 cm pra 10 de dilatação.  Se eu não tivesse brigado tinha ganhado neném na sala do exame mesmo sozinha com meu marido. Achei muito descaso sendo que tinha somente eu na observação. 
Sem contar que as enfermeiras batendo papo como se eu não tivesse lá. Não estavam nem um pouco preocupadas se eu tava quase ganhando neném."
QUEIXA,ENFERMAGEM,QUALIDADE,4.0,"Não é equipe médica. É equipe de enfermagem. Pessoal incapacitado, gente nova comprometida a cumprir protocolo de digital, sem experiência no manejo e contorno de situações.  Acompanhante tem que ficar atento tempo todo senão medicação não é dada ou é errada."
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"Demora em aplicar medicamentos, e profissionais que não acertavam a veia da criança"
QUEIXA,ENFERMAGEM,ACOLHIMENTO,1.0,"Por causa da falta de empatia de alguns que não mandam realizar exames necessários, o senhor Valdemar faleceu a dois meses"
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"muitas falhas técnicas, Sobrecarga de trabalho, a maioria das vezes so era possível realizar o banho se algum familiar estivesse lá para auxiliar devido a falta de funcionários. Alguns, como o técnico Luiz e a Lucia eram bem atenciosos e conseguiam prestar uma assistência mais humanizada apesar das limitações dos sistemas e dos processos"
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Durante o período do pronto socorro foi péssimo, a todo o momento ministravam medicamentos sem avaliar o fato da paciente já ter tomado o mesmo medicamento minutos antes... somente quando foi para a observação, teve apenas uma enfermeira que executou o serviço a contento, pq os demais ignoravam o fato de a paciente precisava ser aferida de vez em quando"
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,1.0,Sem preparo
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,1.0,"Não São preparados , nem um tem experiência!"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Algumas talvez por estarem sobrecarregadas não dão à assistência com paciência e dedicação ao paciente
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,2.0,Demora do início da medicação mesmo com várias solicitações informando que o paciente estava vomitando muito. Só realizaram depois da passagem de plantão à noite
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,2.0,As técnicas foram bem legais mas os demais da equipe muito descaso
QUEIXA,ENFERMAGEM,FALTA DE INFORMAÇÃO,3.0,"Me passaram muitas informações erradas sobre o horário de visita,"
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,2.0,"Esqueceram de me dar o antibiótico na hora certa umas 3 vezes, em um dos casos, era pra tomar 18h tomei 21h o medicamento"
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,Como já relatei lá em sim não tive nada disso
QUEIXA,ENFERMAGEM,CONDUTA,3.0,Algumas equipes extremamente importantes estressadas e tratando mal
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"O questionamento que tenho pra fazer foi as 18 horas em jejum pra fazer minha cesariana, quase passo mal com o jejum prolongado! Isso pra mim foi uma falta de respeito grande, estava com a pressão alta e piorou minha situação pela raiva que senti."
QUEIXA,ENFERMAGEM,CONDUTA,4.0,enfermeira mal educada e ignorantes
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,3.0,Sobre coletagem de sangue muitos técnico de enfermagem despreparo pra lidar com rn
QUEIXA,ENFERMAGEM,QUALIDADE,5.0,"Falta humanização no atendimento. Durante as intervenções na madrugada, algumas entravam no quarto repentinamente, de forma brusca, já acendendo uma luz forte. Isso gerou-me ansiedade, pois eu já estava vivendo uma situação difícil e acordava assustada, com coração acelerado devido aos sustos provocados pela entrada abrupta de algumas enfermeiras. Além disso, tentavam pegar acesso várias e várias vezes em um bebê, sem êxito. Faltou humanização. Algumas enfermeiras, qnd eram chamadas, iam ao quarto com cara feia, sem paciência. Não todas, mas.algumas delas."
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,QUALIDADE,4.0,"No dia que sair da cesária pela parte da noite no plantão tinha uma enfermeira muito estúpida, deu umas 3 respostas atravessadas para meu marido. E também meu bebê ficou internado na UTI e em nenhum momento foi avaliado o pq ele não pegava o peito, muito menos deram encaminhamento para o teste da linguinha. Viemos descobrir que ele tem a língua grudada, hj meu bebê tem 3 meses e não pegou o peito, temos despesas toda semana com leite pra ele"
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,2.0,Pouca experiência e faltei treinamento nos equipamentos
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Os sinais vitais não eram feitos com frequência, era preciso nós pedirmos. A medicação veio trocada em alguns plantões. A dieta não veio de acordo com as necessidades do paciente uma vez que ele é intolerante a lactose e gluten. Ficamos sempre alerta com o corpo técnico para não sair nada errado."
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,Demora em atender quando necessário
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,5.0,"Uma técnica realizou uma injeção em local errado, oq poderia ter lesionado o nervo da pernada minha filha. 

Sugiro treinamento continuo de funcionários para evitar incidentes como esse."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,as vezes parece que estão trabalhando com mal vontade
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,"Nem sempre fazem a visita, não dão tanta atenção ao paciente"
QUEIXA,ENFERMAGEM,QUALIDADE,4.0,"Esqueceram da medicação da minha filha, 2 vezes e quando ia perguntar ainda tiveram a audácia de falar que n tinha problema"
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,1.0,"Pessoas sem qualificação, me furaram 7 vezes pra acerta uma veia, e algumas funcioarias grosseiras."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,No momento do parto acho que não me senti tão confiante com a abordagem deles.
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,Negligência
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Atende o esperado
QUEIXA,ENFERMAGEM,CONDUTA,3.0,"No turno que atende de madrugada o atendimento de algumas enfermeiras não estão de acordo com a política do hospital se há política a mesma deve ser seguida pelos colaboradores. 

Eu estava no quarto com o meu filho internado, a mesma foi fazer o diagnóstico da saúde dele com os aparelhos para medir a saturação e frequências cardíacas, quando eu fui perguntar oque ela estava medindo e se estava normal àquela frequência a mesma foi incoveniente comigo, me respondendo de maneira grosseira e ríspida. Não gostei, não está de acordo com a política de vocês."
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,1.0,"Pessimo atendimento 
Agente chamar eles demora hrs pr com"
QUEIXA,ENFERMAGEM,FALTA DE INFORMAÇÃO,3.0,"Em uma visita a UTI o responsável por nos acompanhar atrasou em mais de 1 hora, ficamos plantados na recepção e ninguém dava satisfação do pq do atraso, todos nós que estavamos aguardando ficamos apreensivos achando que tinha acontecido algo com nossos entes queridos."
QUEIXA,ENFERMAGEM,FALTA DE INFORMAÇÃO,2.0,"Fiquei internada por 11 dias, teve alguns situações aonde poderia ter sido evitada. O ambiente muitas das vezes com bastante barulho (dos funcionários mesmo), não tive um acompanhamento legal no meu quarto, fizeram procedimentos com minhas filhas (eram gêmeas) aonde não me informaram o que ia ser feito ,apenas entrava no quarto e fazia. Não tive acompanhamento em questão a amamentação."
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"A equipe de enfermagem do centro cirúrgico, assim como a equipe do plantão diurno da enfermaria, foram ótimas, não há insatisfação. Mas a equipe do plantão noturno deixou a desejar em relação à qualidade das visitas"
ELOGIO,ENFERMAGEM,QUALIDADE,1.0,enfermeiras atenciosas e pretsativas equipe otima
QUEIXA,ENFERMAGEM,FALTA DE INFORMAÇÃO,3.0,Não são todos  mas certos profissionais da enfermagem  deixam a desejar com respostas e informações   Quando precisamos  deram respostas sem olhar p pessoas e tivemos impressão de irritabilidade isso no meu ver mas enfim cada um dá o que tem dentro de si
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,Alguns não atendem bem
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Existe bastante diferença entre um técnico e outro. Tivemos ótimas experiências tanto no acolhimento qto na capacidade técnica de parte deles, porém de outra, percebemos q havia um discreto pouco caso com o paciente...e em alguns dias, demora demasiada em trocar fraldas e trocar curativos, demasiadas vezes, necessidade de insistência nossa para virem fazer esse tipo de procedimento, assim como houve vezes em que algum enfermeiro insistiu q a gente tinha q pedir, mas quando questionei se dentro das 8h q meu pai ficou sem trocar e eu dentro dessas 08 horas fui ao postinho pedir várias x, nao tinha um protocolo de horários de trocar fralda. Após esse dia,  percebemos q foi cumprido um determinado protocolo por plantão. Meu pai era um paciente idoso, extremamente grave, bastante trabalhoso para lidar, entendemos a complexidade, porém existem profissionais maravilhosos como vimos vários, porém outros fadigados. Saíamos de lá cansados de tanto termos embates."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,,
QUEIXA,ENFERMAGEM,,,
ELOGIO,ENFERMAGEM,QUALIDADE,1.0,"Na sequencia veio o enfermeiro Patrick me levou para o centro cirúrgico e fez todos os procedimentos antes de entrar na sala de cirurgia , muito educado , atencioso.
Logo pude ir para o quarto , a enfermeira muito atenciosa tbm , pois minha pressão abaixou bastante , a todo momento ela vinha monitorar."
QUEIXA,ENFERMAGEM,CONDUTA,2.0,"Bom, ODIEI a equipe do primeiro dia. A enfermeira chefe sem tato e paciência comigo. Tinha acabado de sair da cirurgia com dor, e ela totalmente ríspida comigo, pena não lembrar o nome dela agora. Eu com dor, assustada, com gazes por conta da cirurgia, não aguentava levantar e ela teve a coragem de dizer que eu estava com preguiça de levantar, nem parece que fez enfermagem, e que corpos são diferentes, eu entendo e sei que o caminhar pós cirúrgico é essencial, mas não dá forma bruta que ela me OBRIGOU a fazer. E quando comecei a vomitar de dor, ela simplesmente se levantou e me deixou lá vomitada pq já tinha dado a hora de ir embora. 

E fora que os técnicos, passavam no quarto de tempo em tempo para pegar a minha digital, mas não faziam os parametros que eram para ser feitos no sistema. Só pra não ficar apitando pra eles. Eles não estavam aferindo a pressão, nada, só entravam pegavam a digital como se tivessem feito e algo e iam embora. 
Um técnico inclusive despreparado me falou pra ir na lanchonete comer alguma coisa, e eu tinha acabado de fazer BARIÁTRICA. um absurdo total"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Teve plantões q enfermeiros dormiam uma fajacao comiam muita bagunça agora teve outros mais profissionais
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,Demoram muito para curativos
QUEIXA,ENFERMAGEM,CONDUTA,2.0,Grosseiras  e muita faalta de empatia e humanidade
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Não dava medicação prescrita, não trocava o paciente, auxiliar nao sabia aplicar medicação e muita das vezes as medicações era errada e não sabia pra que servia. Enfermagem despreparado para aplicar medicação, não sabiam o que estava aplicando e muita das vezes estavam com medicação errada de outros pacientes, as enfermeiras chefe não se apresentava e quando cobrávamos algo exame, ou medicação era uma arrogância, não faziam troca de fralda e nem medicação, medicação saía da farmácia e não ia para o paciente"
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,1.0,"Sim ouve erro de protocolo de medicação, eu sou diabético e hora controlavam minha glicemia outras horas não, pois estava tomando metilprednisolona por pulso terapia, tenho ELA e minha dieta tinha que ser hiper protéica e toda vez tinha que argumentar isso pra nivelar a dieta. Acho que o erro e de comunicação entre o corpo clínico"
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"De 6 dias de internação só me deram banho uma vez e pq eu implorei, quase nunca iam ver como eu estava ou perguntavam... Só chegavam lá pediam a digital e iam embora sem falar mais nada"
QUEIXA,ENFERMAGEM,COLETA BIOMETRICA,3.0,"Toda hora entram no quarto pra fazer biometria, as vezes de madrugada acendem a luz sem nem se importar com o RN ou com a mãe que está cansada por ter acabado de parir"
QUEIXA,ENFERMAGEM,,,
ELOGIO,ENFERMAGEM,QUALIDADE,1.0,Muito responsáveis atenciosos carismática além de um bom trabalho prestado a todos os pacientes
ELOGIO,ENFERMAGEM,QUALIDADE,5.0,EM ESPECIAL = ATENDIMENTO DA ENFERMEIRA Nélida Aparecida dos Santos de Paula.
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,Pouca atenção no quesito de tempo para visitas e informações sobre o paciente
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Fiquei sujo sem poder tomar banho 24h não apareceu nada pra me tomar banho,como relatei passei 24 em uma cadeira internado na observação da medicação.
O acolhimento como relatei fiquei em cima de uma cadeira lá esperando a boa vontade de cada um"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Profissionais não ajudam, não lhe dão muita atenção, alguns fazem as coisas como se estivessem por obrigação. Dentre outros."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,"Na chegada a uma sala de espera que eu Gislee achei desumano, vc subir em uma cadeiras de rodas chegar ali e ser esquecida.... Quando fui para uma mini sala de espera, me deparei com mais 4 pessoas que algumas já tinham passada por procedimento simples, mais estavam tipo tontas da cirurgia que fizeram, e ali igual a mim sentada em um local tão pequeno que precisávamos encolher as pernas para poder outra pessoa se levantar ou sentar... e ali aguardei algumas horas, a ansiedade foi tomando de conta, mais de repente chegou um rapaz da cirurgia que estava quase desmaiando, passou mal ali não tinha ninguém para acompanhar ele saiu andando procurando socorro, foi coisa de cinema"
QUEIXA,ENFERMAGEM,ACOLHIMENTO,2.0,"Falta de empatia e acolhimento com o paciente,foram irônicos comigo"
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,2.0,Passei 3 horas pra receber a medicação sendo q minha medicação já estava na mesa da enfermeira. Mais de 10 horas só me dando soro quando fiquei com sefaleia pós ráqui. Em vez de fazer logo o procedimento
QUEIXA,ENFERMAGEM,CONDUTA,1.0,"Acolhimento pessimo, pessoal altamente sem empatia, rudes qualidade das visitas horríveis, demora para liberação."
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,COLETA BIOMETRICA,3.0,A equipe foi ótima. Ruim é a todo momento precisar coletar a biometria
ELOGIO,ENFERMAGEM,CONDUTA,,As técnicas de enfermagem são compradas por presentes que os pacientes levam! Aí vc é bem tratado.
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Fui negligenciada ao levar um toque para ver a dilatação , quando a enfermeira me informa que eu estava com 6 cm e na verdade eu já estava total . A mesma saiu do quarto e 20 min depois minha bebê nasceu , quase que no banheiro , pois mandavam eu andar , fazer exercito na bola , e isso poderia ocasionar um acidente. Desde que passei pela triagem eu já havia avisado que meus partos eram rápidos .

Não tive suporto ao chegar na sala de parto , para sair da cadeira de rodas e subir na cama de parto , minha bebê já estava coroada , e ninguém do hospital me ajudou nesse quesito , meu acompanhante que se desdobrou pra me ajudar a subir. 

Em relação ao pós parto no quarto , é muito incomodo de hora em hora entrarem para está pegando nossa digital , muita falta de consciência da empresa , não ter esse cuidado conosco que acabamos de passar por um parto e estamos exausta . Muito incômodo . Deveriam adotar outra medida para essas checagem .  Um QRCode no prontuário por exemplo já serviria para essa checagem , ou por na cama.

Outro fato foi a medição para cólica que foi pedido desde a sala de parto , lá não me deram , pediram para eu esperar chegar na enfermaria , diante disso esperarei com DOR até a hora de me levarem , chegando lá solicitei novamente , passei mais de 3h aguardando uma medicação . E quando veio foi um PARACETAMOL que não serve para cólicas. Continuei o dia com dor e insistiam no paracetamol , pedi para trocarem por buscopam simples que seria oque iriam me dar na sala de parto."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,,
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,1.0,"Atendimento ruim, não tem lugar para o paciente, principalmente os idosos. Abandono de paciente temos que estar chamando o tempo todo e muitas e outras coisas. "
QUEIXA,ENFERMAGEM,CONDUTA,5.0,"Eu fui super mal tratada na minha internação ,por um enfermeiro que estava no plantão ,fiquei em uma cama horrível torta e ele me coagiu dizendo que só tinha aquela e se eu saísse não iria ter outra vaga tão cedo ,mais tudo era só questão de boa vontade no dia seguinte que mudou o plantão a enfermeira logo resolveu e não precisou agora como ele agiu comigo ,foi horrível eu infartei e passei por momentos de terror no hospital o maquiei três horas da madrugada veio trazer um paciente pra emergência por que ainda não tinha leito e rumou a maca na minha cama causando um susto enorme em mim quase que infartando de novo e se me pediu desculpas, eu comecei a chorar a em desesperar por isso erra a todo tempo foi quando a acompanhante da paciente ao lado me acalmou e conversou comigo dizendo que o que eu precisasse poderia falar com ela ,isso porque eu estava sozinha sem acompanhante."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Não todos, mas numa maioria, pareciam não ter o que fazer, perdidos, diante da alta demanda. Percebia descaso de alguns diante do quadro da minha mãe e outros tratavam como se fosse um boneco, sem preparo ou cuidado."
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,As enfermeiras só iam coletar minha digital nem perguntavam como eu estava
QUEIXA,ENFERMAGEM,CONDUTA,2.0,Enfermeira gritando com familiares
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,Demora no atendimento.
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Equipe de enfermagem muito dispersa, mais no momento de internação na enfermaria, passei mal no banheiro no dia seguinte do parto e a Equipe nao colocava remédio era tudo lento eu pressão baixa 7x6 e as enfermeiras não agilizava colocar soro em mim, ainda por cima me deixaram 2 dias com acesso com silicone tudo solto mal colocado na mão atrapalhando eu cuidar do meu filho no colo.

Na hora da alta, eu cheguei na enfermaria após parto tinha 2 pessoas.

Na hora da alta o enfermeiro auxiliar liberou primeiro todas que chegaram 1 dia antes inclusive de cesarea sendo que cesarea pelo menos 3 dias.

Deram alta pra todas e me deixaram por último que eu ja estava internada há 3 dias mesmo parto normal.

Na hora da alta tudo com relaxamento pra me atender! Não fui atendida com respeito me ignoraram"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"As técnicas foram maravilhosas 1 enfermeira que deixou a desejar, não serve pra trabalhar com pessoas."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Muito tempo de espera na emergência, sem auxílio para evolução do trabalho de parto na sala de parto normal. Não incentivado a amamentação na primeira hora de vida do bb."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,,
ELOGIO,ENFERMAGEM,QUALIDADE,1.0,"as enfermeiras atenderam muito bem, deram a atenção necessaria"
QUEIXA,ENFERMAGEM,CONDUTA,2.0,Técnica da sala de emergência muito mal educada com a colega de trabalho
QUEIXA,ENFERMAGEM,,1.0,Minha mãe não passou por cirurgia
QUEIXA,ENFERMAGEM,QUALIDADE,4.0,No dia da internação dele que foi quase no horário do almoço ele em princípio não foi medicado
QUEIXA,ENFERMAGEM,,3.0,Muitos de mal humor
QUEIXA,ENFERMAGEM,,1.0,"Minha mãe foi transferida para um setor chegando  lá o leito não  está preparado para receber minha mãe, a profissional que levou a paciente que arrumou o leito, minha mãe  não  foi monitorada foi alegando que era passagem de plantão, minha mãe  com infecção de urina está urinada meu irmão que com ela estava pediu para trocarem ela e nada foi feito, meu irmão  que teve que trocar a mesma."
ELOGIO/QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,"No ato da alta tinham 5 enfermeiras. Todas elas no balcão de atendimento, ao me dirigir até elas para me liberarem, ficaram uma passando para outra .
E o relato do meu marido, ao me levarem para o pós operatório, levantaram a maca e minha pressão caiu .
Mas as auxiliares de enfermagem a maioria delas atenderam super bem."
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,3.0,A enfermagem que nos atenderam no pronto atendimento é ruim. Fui mau atendido. Já a enfermagem que cuida da internação é boa
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,em um determinado plantão as enfermeiras se recusou em fazer o revezamento do aparelho no pé da minha bebê e isso ocasionou em uma queimadura devido muitas horas de exposição a luz vermelha
QUEIXA,ENFERMAGEM,COLETA BIOMETRICA,3.0,"Nunca sabíamos quem entrava de plantão, poucas se  apresentavam,   chato e irritante ter que  colocar a digital que cada setor vinha pegar de hora em hora ... Desnecessário!"
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Pouco funcionarios, falta de criterio no atendimento"
QUEIXA,ENFERMAGEM,QUALIDADE,,"Falta de tecnicas de enfermagem, e sobrecarga"
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,Furaram minha filha até ela não ter onde mais acesso. Eu relatava sobre a dor dela e falavam q era normal. Como disse anteriormente. Não foram todos os plantões
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,2.0,"Equipe de técnicos de enfermagem muito despreparados, não conseguiam fazer coletas de sangue, não acertavam o acesso, não lavaram meu acesso e deixaram se perder. Foram muito educadas, porém sem preparo técnico.
Enfermeiras não tive contato nenhum, apenas técnicos de enfermagem"
ELOGIO,ENFERMAGEM,QUALIDADE,1.0,O atendimento foi bom
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,,
QUEIXA,ENFERMAGEM,,2.0,Muito distantes. Não davam as recomendações de forma clara e objetiva. Muito lerdos no atendimento.
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,,
QUEIXA,ENFERMAGEM,CONDUTA,,
