elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"É sempre uma demora. Já sabendo da vaga disponibilizada. Paciente deveria já subir direto para o local de internação. É sempre uma demora, informações desencontradas"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Morreu depois da cirurgia
A cirurgia. O coração dele não aguentou a cirurgia. E nos foi passado que ele teria uma grande chance de dicas tudo bem.. só que o coração dele estava fraco e não aguentou uma cirurgia tão grande."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora no atendimento
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Paciente relatou que teve uma grande demora para realizar a cirurgia. Ela disse que marcaram um horário, mas não aconteceu. Destaca que foi chamada depois de 2h  do horário combinado. "
QUEIXA,RECEPÇAO,QUALIDADE,"Receptivo a desejar, muita gente desorientada e confusão, presenciei descaso com idosos, técnicos desatenciosos sem a devida atenção e não dão retorno aos pacientes sobre o andamento dos procedimentos, pessoas reclamando;  Um verdadeiro caos."
QUEIXA,RECEPÇAO,QUALIDADE,Povo todo ignorante
QUEIXA,PORTEIRO,TEMPO DE ESPERA,"Estava com muita dor 
E o porteiro demorou a atender 
Quis documentos meus e do acompanhante sendo que estava indo alguns dias e outra funcionária tinha sido melhor no atendimento agilizando o processo no totem"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,No atendimento falta de leito paciente muito tempo esperando por um leito
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Ficamos 2 horas na recepção aguardando a subida para o quarto
QUEIXA,ADMINISTRATIVO,QUALIDADE,"O hospital se encontra em um quadro crítico,  de demanda e praticidade no atendimento. 
Ele  , José Roberto ficou mais de 40min pra ser atendido, e depois mais de 1hora até ser levado para sala de repouso. Depois disso, só conseguiu ir pra UTI das 4 hs da manhã. 
Não acho que seja o melhor atendimento"
QUEIXA,PORTEIRO,TEMPO DE ESPERA,"Totem nao estava funcionando, estou gestante e o porteiro nao queria permitir que tivéssemos um acompanhante"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Paciente relatou que houve uma demora grande para iniciar a cirurgia e gerou muita ansiedade. 
QUEIXA,ADMINISTRATIVO,QUALIDADE,Mataram minha filha bando vagabundo
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora..muitas ambulâncias chegando ao mesmo tempo ....nao tinha condições  de atender a todos
QUEIXA,MAQUEIRO,ACOLHIMENTO,Maqueiro demorou muito
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Quando cheguei no hospital ninguém sabia me informar o lugar certo onde tinha que ir
QUEIXA,ADMINISTRATIVO,QUALIDADE,1 - A única insatisfação  é que sou da zona sul e hospital  e muito longe na Mooca e tenho problemas  algumas limitações  e as vezes não  dá pra ir tão longe acabo passando aqui perto  de casa no sus sendo que tenho convênio
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"""A espera para internação foi de quase 6horas

O apartamento que fiquei não funcionava a campainha de chamar a enfermagem 
A cama estava com problema dependendo do lugar que se sentava ela virava.
O aparador de comida estava quebrado"""
QUEIXA,ADMINISTRATIVO,QUALIDADE,Demorou muito para colher minha digital
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Paciente relatou que a demora foi grande desde a chegada ao hospital até a cirurgia. Ele destaca ainda que passou muito tempo em jejum e que o hospital estava lotado.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Muito ruim passar no infantil ,e no atendimento"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Minha satisfação não é com o médico é com Hapvida
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Fui muito bem atendida em toda a minha estadia, porém fiquei apenas 1 dia internada depois de ter feito uma cesária, os exames essências do meu bebê não foram feitos na maternidade, achei isso um absurdo já que meu bebê era RN e não podia ficar saindo com ele pra realizar esses exames."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Não explicaram que a gente tinha que descer para almoçar, tivemos que comprar comida.
Eu tinha 5 dias de cesária meu marido pediu um rodo para poder rapar o quarto que enchia de água quando toma banho e a mulher da limpeza falou pra gente conversa com o engenheiro que fez o piso.
No dia que a gente chegou aqui em Ribeirão Preto por volta das 1:40 da amanhã a mulher da recepção disse que não tinha nada sobre agente no sistema e fez a gente esperar uns 40 minutos até organizar um quarto pra gente."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Demora no atendimento 
Quarto não está limpo ainda tive que subir , descer. E depois subir novamente"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Data: 04/06/2025 ? noite

Origem: Município de Arujá, com autorização prévia de internação expedida pelo convênio.

Chegada ao Hospital NotreDame Mogi: cerca de 23h.

Problema: mesmo com guia autorizada, o paciente permaneceu no corredor por aproximadamente 5 horas, sem leito disponível.

Quarto liberado: apenas às 04h da manhã de 05/06/2025."
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,Não tinha  cadeira para locomoção
QUEIXA,ADMINISTRATIVO,QUALIDADE,Não a chegada a demorar para conseguir marcar as consultas.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Demora no atendimento, funcionários sobrecarregados, sem condições de prestar bom atendimento."
QUEIXA,RECEPÇAO,ACOLHIMENTO,Sem informação sobre o que fazer
QUEIXA,ADMINISTRATIVO,QUALIDADE,Minha esposa faleceu na cirurgia
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Não foi realizada a cirurgia pois o convênio não liberou
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento é sempre do mesmo jeito
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento é sempre do mesmo jeito
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demorou pra entrar na enfermaria
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Tudo muito demorado
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Paciente relata que fez a cirurgia, e passou 5 horas na sala de recuperação, pois não tinha leito na enfermaria. 

"
QUEIXA,RECEPÇAO,QUALIDADE,"Paciente relatou que Na sala da Admissão e preparo  para Cirurgia,os pacientes Homens ficam juntos com as pacientes  mulheres ."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,me fizeram esperar mais de 2 horas em jejum desde cedo
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Fiquei internada e me colocaram  em uma poltrona ,  não tinha onde tomar banho , quando recebo alta só me faltaram me jogar pra fora do hospital . O documento  de alta  que tinha que levar na empresa foi mal elaborado , feito nas coxas ,  não tinha data de internação , só a data da alta , fui conversar com a .médica que estava despreparada  e reagiu mal .  O atendimento que recebi foi horrível está pior que o SUS ."
QUEIXA,TOTEM,FALHA NO APARELHO,A digital nunca funciona no totem
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Esposo da paciente relatou que demorou muito para realizar a cirurgia e que ela ficou numa sala com vários homens e não havia leito disponível. 
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Após o retorno foi constatado que o procedimento foi sem sucesso e terá que ser repetido.
Fora que a agenda do profissional para retorno é de 40 dias .
Oque é ilegal pois o máximo de uma consulta é 21 dias."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Saber que seria internado
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Desorganizaçao, me deixaram horas mais de 20 sem dar o antibiotico, enfermeiras atrapalhadas
Me colocaram no andar junto com bebês que choravam  o tempo todo"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Demora. Cheguei em torno de 22h, meu filho só encontrou uma maca às 3h da manhã. E só foi pro procedimento às 10h da manhã."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"A chegada no hospital no dia 13l06 foi muito bom,a médica avaliou e percebeu que eu deveria fazer o parto ,esperei a minha vez no dia 14/06 as 12h24 meu bebe nasceu.
Uma pessoa da saude nao sei que cargo,colocou o bebe em meu seios e não me auxiliou em nada e me deixou sozinha,o bebê só chorava ,eu disse que o bebe nao estava pegando o peito e ela simplesmente colocou no outro e saiu,Nao me ajudou.
Fui para o quarto ja depois das 18 hs.e Tomei medicação no outro dia antes das 10 da manhã recebi alta e sem medicamentos sem receita ,não. Me perguntaram se eu estava bem ou não,fiquei o tempo todo dizendo que eu não tinha leite e mesmo assim ninguém, ninguém  mesmo me auxiliou ou me ajudou nesse caso meu filho tomava fórmula na mamadeira 20 ml apenas em 3 em 3 horas ,a glicemia dele só baixa,furava o pezinho dele a cada uma hora e nada,meu filho só chorava acredito de fome,e eu senti dor o dia inteiro, a noite eu não consegui aguentar levantar de tanta dor ,foi quando minha irmã pediu para uma auxiliar ou técnica não sei de enfermagem ,me.medicar e essa relatou que na minha ficha estava dizendo que eu tinha recusado os remédios, eu com dor nunca que iria recusar.Deram banho no.meu filho no domingo e na segunda não. E ainda recusaram trocar a formula pois meu filho nao havia tomado no hora que a formula chegou ,tive que da uma fórmula fria para ele não passar fome,fora a falta de comunicação entre os profissionais,pois meu filho nao tinha o.exame do.pezinho e nem o resultado do exame de icterícia que ele tinha feito,e quase ele recebeu alta sem essas informações, eu tive que perguntar sobre esses exames ,dai viram que não tinham feito.
Fiquei desda hora do nascimento até o dia que eu saí indignada com a maternidade.Hoje meu filho está com 3 meses e meu psicológico ainda é abalado por não conseguir dar leite materno para o filho,graças essa merda de maternidade."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"tive problemas sérios com encaminhamento par unidades corretas, eu estava com uma bebê recém nascida e fui para o PA Boqueirão de lá, médico encaminhou para maternidade dizendo que lá eles iriam atender sophia por ela ter menos de 28 dias e lá batemos de cara na porta com uma recepcionista super ignorante que nem quis saber oque houve, e disse que eu devia ir ao pronto atendimento da Mercês, e lá recebemos o devido atendimento e fomos encaminhados pro internamento! Muito insatisfeita com o descaso e desinformação que tiveram com a gente que saiu de São José dos Pinhais!"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Um descaso sem igual ninguém sabe informar nada após cirugia nem mesmo a enfermeiras sabia qual medicação estava prescrita teve q a secretária do Dr Frank descer que aonde viu eu vomitando sangue sem medicação pra auxiliar o plantão não tava nem aí pra nada péssimo um hospital péssimo não indico de jeito nenhum
ELOGIO,RECEPÇAO,QUALIDADE,Rápido e prático
QUEIXA,ADMINISTRATIVO,QUALIDADE,Minha cirurgia não deu certo volto novamente
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demorou um pouc devido a complexidade do meu caso
ELOGIO,ADMINISTRATIVO,QUALIDADE,"Muito prestativos, esclareceram todas as minhas dúvidas"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Um pouco demorado
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Muita demora em td ,começando pela demora da cirurgia, quase 8 horas espera"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Demorei pra ser atendida pois, ao inserir meus dados no token, o mesmo não me dava nenhuma opção. Retirei a senha comum e, mesmo com dor, as recepcionistas não me chamavam e quem chegava depois de mim era atendido primeiro"
QUEIXA,RECEPÇAO,ACOLHIMENTO,As recepcionista atente muito mal
QUEIXA,RECEPÇAO,ACOLHIMENTO,Pessoas sem empatia com uma mãe desesperada pelo bebê na uti.
QUEIXA,ADMINISTRATIVO,QUALIDADE,Problemas na internação
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Recepção satisfeita. Fiquei por horas na recuperação porque não tinha quarto,.sevedfava com procedimento agendado anteriormente esse já devia ter sido reservado..sem comida..foi servida depois totalmente fria.. horrível..."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Me colocaram em um banco aguardando a internação, e não tive internação, desse banco já entrei para a sala de cirurgia"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"A Julie NÃO FEZ A CIRURGIA PELA HAPVIDA.    Ela teve o bebê no hospital público como é sabido pela HAPVIDA porque entrou em trabalho de parto antes da data marcada para a Cesárea e, quando entraran em contato com o hospital disseram que ela poderia não ficar internada por não ser a data. Absurdo, mas ....
Assim que for possível, vou cancelar tudo e buscar algo melhor para mim e minha família. Absurda a falta de cuidado e responsabilidade com o cliente! Sem contar as dificuldades e morosidade que a HAPVIDA demostrou para tratar da transferência depois de MEU NETO TER NASCIDO NA MATERNIDADE PÚBLICA. EXPERIÊNCIA PÉSSIMA! DAA PIORES QUE JÁ  VIVEMOS."
ELOGIO / QUEIXA,RECEPÇAO,ACOLHIMENTO,"na retirada da senha faltou um pouco de informação. 
talvez por ser horário de troca de plantão. a atendente foi muito simpática."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"""Dei entrada na emergência pediátrica com minha filha no dia 10 de agosto de 2025, já estava fazendo usos dos medicamentos que o pediatra prescreveu e deixou como emergencial, e fazer uso por um período caso ela não melhorasse poderia levar na unidade de emergência, no ? Hospital Teresa de Lisieux ? levei ela tudo certinho e eles disseram que ela não tinha nada e mesmo
eu falando sobre os seus sintomas e perguntei se não era bronquiolite, a pediatra Isabel plantonista me disse que não, que não era nada demais, conversei com ela que já tinha ido  uma outra vez com o pediatra Arthur prates  e minha filha com pneumonia o médico queria liberar ela, com sintomas de cansaço, saturação baixissima, e muito congestionada apenas respirando pela boca, e com febre, dessa outra vez chegamos na unidade de tardezinha  ele relatou que fosse uma bronquiolite, fizemos todos os passos com o aerolim, com clenil, e ele informou que se fizéssemos mais uma de resgate que se ela não melhorasse teria que internar ela, eu disse tudo bem.
fomos fazer a última de resgate, isso foi no mês de junho de 2025, eu já estava sem saco pro hapvida pq percebi que eles escolhem quem internam,  finalizamos os últimos medicamentos e ela ainda estava como chegou, cansando bastante, e com febre mesmo com uso dos medicamentos na unidade, já era de madrugada, ele disse que ia liberar ela porque não havia necessidade de um internamento, ficamos por mais de 8 horas no hospital ninguém ofereceu alimentação sendo que o plano possui cobertura pra tudo, e o ? Arthur prates? quando falou em alta eu me vi doida eu disse : alta? 
minha filha nesse estado?
sem pico de melhoras, ele disse sim você cuida em casa é só uma pneumonia iniciante você usa o antibiótico em casa, eu disse você o tempo todo medicando a minha filha e afirmando que isso é uma bronquiolite, e agora na liberação você me diz sobre uma ? pequena pneumonia ? ? e minha filha queimando de febre no meu colo, e cansando e só respirava pela boca, peguei os papéis que ele me deu da alta, já era 02:05, fui na OBSERVAÇÃO 2, cheguei lá a médica plantonista Ana paula estava lá, não relatei o ocorrido no início, mais pedi que avaliasse minha filha, ela avaliou e disse ? mãe ela está cansando muito, e com muita febre, e vendo o raio x tem uma pneumonia visível, ela vai ter que ficar em cuidados especiais aqui conosco na observação 2, eu relatei o ocorrido da NEGLIGÊNCIA MÉDICA, do Dr. e ela simplesmente ficou sem graça, pois ele queria liberar a minha filha sem sanar oque ela estava sentindo. 
depois disso tudo ficamos internada, e lá no 7 andar na sala 7009 ocorreu tudo bem, a médica Rayza atendeu ela super bem e teve bastante atenção com ela.

voltando para o mês de agosto como estava falando demos entrada no hospital pra parte de internação, fomos atendidos pela pediatra Laiara muito atenciosa, que estava quase se aproximando da troca de plantão, relatou que ela estava com uma pneumonia novamente, e que iria medicar de início mais que já observando o quadro ia prescrever uma internação, saturação caindo, e ela com os mesmos sintomas citados anteriormente, bom esperamos por horas sem nenhuma alimentação, sempre eles relatam que precisam pegar o acesso para poder internar, furou minha filha 12 vezes e nada de achar acesso, ou seja mesmo sendo visível a dificuldade de achar, eles queriam insistir eu disse que não queria que furasse mais, e que iria ficar internada com ela sim, pois o plano dá direito a internação e a todos os cuidados.
ficamos internada na OBSERVAÇÃO 2, minha filha não estava bem de cansaço e não estava podendo subir porque o AEROLIN  ESTAVA DE 1/1 hora, e não poderia subir pra o 7 andar porque tinha que espaçar, no ato da internação já colocou nela o oxigênio, pois a saturação estava caindo bastante, a saturação estava tão baixa que cogitaram até de um leito na UTI, e simplesmente eu chamei por Deus, o AEROLIM espaçou pra 2/2 subimos pra o 7 andar, e lá ficamos, fizeram em minha filha 8 RAIOX em tão pouco tempo, fez dia 10, 13, 15, 16, 19, 22, 24, 26. 
mesmo a Laiara relatando que o motivo da internação era por uma nova PNEUMONIA, a médica que passava no quarto disse que era bronquiolite, ou seja eu mãe não sou formada em medicina deixando a mãe confusa, mais como eu tudo pesquiso, procuro saber não fiquei como besta lá, e aí eu ia pegar todos os dias os raiox da minha filha no rol de entrada, e todo dia era visível o pico de piora, e quando eu peguei e mostrei a médica que estava já acompanhando, ela disse que eu tinha razão, eu disse vocês tem que entrar com antibiótico venoso, e vai ter que furar minha filha novamente né? pq subimos e ela estava com acesso e soro, e vocês simplesmente não colocaram o soro, e o acesso COAGULOU, e minha filha chorava tanto a técnica tentando tirar os pedaços de sangue do acesso, eu disse tire por gentileza, eu não vou deixar minha filha chorando por um massacre desse, eu digo eu só não sair pela porta da frente com ela, pq era um desaforo pagar o plano ter direito a TUDO, e passar por um desastre desse. 
SEGUIMOS, depois de tanta radiação na minha filha de apenas 1 ano viram a pneumonia que para mim que não estudei era visível pior será pra eles, mesmo tendo uma confirmação de outros médicos eles queriam passar pano e mais uma vez fazer em superficial uma liberação pra minha filha que ainda não estava boa, A MÉDICA viu que não estava lidando com qualquer mãe, ficava pisando em ovos para passar informações ou realizar qualquer coisa, e sempre me perguntava : mãe, você acha oque? 
eu dizia eu que te pergunto, eu sou médica ? 
enfim, seguimos foram quase 15 dias de internamento, o AEROLIM espaçava, com certeza eles queriam liberar ela, pq estava falando de alta mesmo minha filha cansando e usando oxigênio no volume 2 e 3, disse que iria fazer uma possível alta, eu disse eu vendo os exames de imagem mesmo com uso de antibiótico, vendo como minha filha é, e como ela se encontra eu tenho a certeza que vocês querem me dá alta pra ocupar com uma outra pessoa, mais eu só vou sair daqui quando ela estiver 100%.
pronto, o AEROLIM ela queria tentar espaçar mesmo as FISIOTERAPEUTAS, informando sobre os sibilos presentes na escuta, espaçava e tinha regresso pq ela no automático piorava, e mais uma vez era visível minha filha sem melhorar, e poderia acontecer algo com ela, pq queriam apressar o processo dela, sendo que todos viam que era mais lento.
minha filha deu TACARDIACA, a enfermeira de plantão era CAROL, e simplesmente na sala onde faz preparo de medicamentos, virou sala de papinho, e o monitor de emergência, ela com certeza por sua vez desligou, pq provavelmente não queria ser incomodada ou não queria trabalhar, e estava comandando a equipe naquela noite, eu já tinha ido lá por volta de umas 22:00 relatar que minha filha estava com a saturação baixa, pq ela estava com o monitor ligado e eu não dormia acompanhando, e eu relatei, uma delas falou mãe tome o meu oxímetro e fique medindo que esse pode da divergência, e elas não foram nem lá no quarto pra ver o quadro da minha filha quando reclamei sobre a saturação. mais a conversa entre elas estavam tão boa que elas não poderiam da atenção a minha filha.
e simplesmente por volta de 02 e pouca a minha filha levantou procurando ar, e o coração dela acelerado com os batimentos em 220, eu apertei o botão, por diversas vezes,  a minha filha estava azul e com os olhos revirando e o coração acelerado, e toda se tremendo, como ela estava com o acesso e o oxigênio eu não pude correr no corredor com ela, e comecei a gritar pq o monitor de emergência estava desligado, elas não ouviram um pai que estava no leito do apartamento ao lado que simplesmente correu pra chamar uma delas que ainda estavam dentro da sala.
elas vieram e viram que minha filha estava tendo um TAQUICARDIA, eu falei eu sei oque minha filha tem vocês não vão fazer nada? ela disse mãe tem que esperar passar, eu disse minha filha vai morrer? CIDA,  aumentou o oxigênio que era a técnica que me ajudou depois que viu meu desespero de chorar e gritar , eu disse ? CAROL, você é ENFERMEIRA, não pode me ajudar em nada, e a saturação caindo minha filha estava azul, e eu não sabia oque fazer eu disse eu quero ajuda, minha filha vai morrer, ela disse você quer ajuda em que? eu disse você tem que me dizer minha filha está assim e me você diz que é normal? ela disse vou chamar a médica, e a médica demorou pra vim, quando veio minha filha ainda estava com azulzinho na pele, ela disse vixe, e aí ficou observando e eu disse ANA PAULA, minha filha não está bem, e ela disse vamos ficar observando, ficou chamando minha filha, tentando fazer com que ela saísse do pico que ela estava, eu disse é  simplesmente o efeito do remédio, eu já sei vocês não vão me dizer oque está acontecendo não, o celular dela tocou ela desceu, e me deixou com CAROL, os batimentos nada de alternar, ficava entre 200 a 220, e eu disse carol me ajuda por favor, ela disse me diga oque vc quer que eu faça? eu disse eu tenho que te dizer, você não tem formação? não sabe como agir neste momento? meu Deus, me tira desse lugar, mesmo
minha filha nesse estado ela disse ? xau, qualquer coisa você fala? e me deixou sozinha, e eu tive que ligar pra o meu marido pra ele ter que comparecer no hospital, pq eles NEGLIGENCIARAM MAIS UMA VEZ!!!!

chegando o 10 dia de internação, minha filha tinha iniciado o antibiótico no 8 dia de internação, com apenas 2 dias de uso a médica disse que ia me dá alta que iria terminar o tratamento em casa, eu disse que não iria embora com minha filha sem ter melhora, e minha filha com a mancha sem ter melhora, e no final de semana após a médica dizer que iria da alta pra minha filha, veio uma médica e disse que era impossível com a imagem que estava tratar o resto dos dias em casa que ela poderia evoluir pra algo pior, que essa conversa de alta só era pra existir no final do tratamento, e também se fosse visível a melhora no raio x e nos exames de sangue.
E AÍ EU DIGO, se eu não tivesse entendimento, eu de fato estaria com minha filha viva, ou ela não estaria mais comigo por NEGLIGÊNCIA????"""
QUEIXA,ADMINISTRATIVO,QUALIDADE,1 Tive problema da emergência até a hora do parto
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Não fiquei insatisfeito.com a equipe medica , O que me deixou insatisfeito foi en relação a minha internação que foi interrompida oito horas depois de ter feito a cirurgia. Fui comunicada que que ja estava de alta .eu não estava me sentindo bem. Estava fraca com tonturas. Sonolenta anciã de vômito. Relatei isso A moça que e responsável pela alta médica. Falai que ainda nem refeição nenhuma tinham vindo me trazer. Aí falei p ela que eu não estava em condições de ir embora naquele horário ela me disse que se até as 21 horas eu não fosse embora eu so poderia ir na segunda feira. Porque a médica não tem plantão no fim de semana e ela ja tinha assinado minha alta .eu questionei que na hora da minha internação a recepcionista que fez minha internação me falou que eu iria so ter alta no dia seguinte. Após 24 horas do dia da internação. Aí essa moça a responsável pela alta me disse que se eu optasse em querer ficar internada ela iria acionar o setor de contabilidade do hospital que iria me passar os valores dos dias que eu iria ficar internada pq o convênio não iria cobrir .pq a médica ja tinha assinado minha alta .eu questionei na hora pq eu tinha assinado os papéis do convênio com internação de 24 horas não de 12 horas foi o período que durou minha internação. Diante disso eu ja não estava bem passei mais mal ainda. Tive que chamar um uber as pressas pq a pessoa que me levou e que iria me buscar foi embora ne pq na recepção fui informado que so iria ter alto no outro dia...morro quase 3 horas de distância do hospital ...enfim achei um descaso não tiveram impatia. Sai do hospital as pressas passando muito mal."
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Foi agendado para um horário...a cirurgia foi realizada 2 hrs depois do horário agendado.
Atendimento não qualificado, minha esposa ficou aguardando em uma sala e teve que ficar indo pedir informação"
QUEIXA,RECEPÇAO,QUALIDADE,"O totem é bem difícil de usar, principalmente na parte de pediatria 
A recepção não tem o painel o que dificulta na organização e entendimento da ordem de chegada pelos usuários do serviço 
A entrada para visita não é controlada, qualquer um sobe sem a mínima conferência, e acessa vários quartos"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"O totem é bem difícil de usar, principalmente na parte de pediatria 
A recepção não tem o painel o que dificulta na organização e entendimento da ordem de chegada pelos usuários do serviço 
A entrada para visita não é controlada, qualquer um sobe sem a mínima conferência, e acessa vários quartos"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Procure saber com a chefe de enfermagem do hospital Hellen.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,A Espera do paciente para realização da cirurgia.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"O tempo d espera p ser atendido,demora muito"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"A demora na liberação da internação, fui orientada a chegar às 4h da manhã e fui subir para o quarto as 7h"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"A demora na liberação da internação, fui orientada a chegar às 4h da manhã e fui subir para o quarto as 7h"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Tentei marcar uma consulta e não consegui
QUEIXA,RECEPÇAO,QUALIDADE,As atendentes disen que a senha foi trocada por isso o procedimento cirúrgico não foi realizado
QUEIXA,ADMINISTRATIVO,QUALIDADE,"A parte da recepção foi rápida, subir para sala de preparo também. Mas da sala de preparação até a sala de espera para cirurgia foi uma morosidade imensa uma cirurgia que estava agendado para às 11h00 da amanhã e ser realizada somente após às 18h00 e de jejum desde das 22h00 da noite anterior. Foi um cúmulo, uma falta organização e desrespeito com paciente!"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Minha filha passou quase três meses internada na UTI-Neo do Hospital Maternidade Eugênia. Lá, todos os profissionais foram bastante humanos, cuidaram dela com muito amor e carinho. Durante esse período, eu ia dormir em casa todos os dias, pois confiava no cuidado que ela recebia.

No entanto, no mesmo dia em que ela foi transferida para a UTI Cardiológica do Hospital Luís de França, o cenário foi totalmente diferente. Minha filha, assim como outras crianças, sofreu muitas negligências. Não foi preciso nem 24 horas para eu sentir o clima pesado desse hospital: a indignação dos pais, o sofrimento, a dor. Vivemos ali por três meses ? os piores da minha vida. Eu praticamente morava dentro do hospital. Dormir, eu não dormia: apenas cochilava em uma cadeira desconfortável.

Os profissionais eram altamente despreparados. Médicos atendiam sem luva, sem máscara, e ainda usavam celular perto das crianças. Vi técnicos de enfermagem jogando soro no lixo e, depois, pegando o mesmo frasco para reutilizar. Tenho provas disso. Deixaram minha filha com várias portas de entrada para infecções. Um técnico chegou a cortar as unhas dela com alicate, ferindo três dedos, que sangraram e demoraram a cicatrizar ? mais uma porta para novas infecções.

Por mais que minha filha tivesse um diagnóstico precoce, o tratamento que recebeu na UTI Cardiológica do Hospital Luís de França contribuiu para que ela viesse a falecer mais rápido. Ontem fez um mês que ela se foi.

Vocês não são humanos. Não existe uma fiscalização digna. A UTI Cardiológica do Hospital Luís de França afasta os pais da UTI mais do que permite a presença deles. Qualquer procedimento é motivo para mandar os pais saírem ? até mesmo nos casos de infecção. Isso é um absurdo. Crianças foram tratadas como bonecos."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Estava em trabalho de parto e demoraram para atender
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Estava em trabalho de parto e demoraram para atender
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Estava em trabalho de parto e demoraram para atender
QUEIXA,ADMINISTRATIVO,QUALIDADE,Da chegada no horário da manhã até a cirurgia demorou muito na sala de espera muito desconfortável vendo os pacientes chegarem da cirurgia nem sempre em boas condições o que tornava a espera mais angustiante .fui para cirurgia depois das 17 horas foi muito ruim
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,Falta a medicação ja liberada e não tem precisamos acionar a justiça
QUEIXA,ADMINISTRATIVO,QUALIDADE,Não obtive a ajuda de uma dificuldade pra arrumar uma cadeira de rodas fora que estava com muita dor tive que esperar muito tempo pra ser chamada pois não me colocaram com preferência
QUEIXA,ADMINISTRATIVO,QUALIDADE,Não obtive a ajuda de uma dificuldade pra arrumar uma cadeira de rodas fora que estava com muita dor tive que esperar muito tempo pra ser chamada pois não me colocaram com preferência
QUEIXA,MAQUEIRO,ACOLHIMENTO,"Tive que o cadeira de rodas, coloquei ela na portaria,fui estacionar o carro e ninguém se manifestou"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"A cirurgia já estava agendada há muito tempo e como fui demitida da Empresa que eu tinha o plano, passei o maior constrangimento com a secretária que não queria liberar para fazer a cirurgia e não consegui também retorno médico e nem tirar os pontos! Não tive nenhuma orientação pós cirurgia!"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Pq chegamos de ambulância e mesmo assim demorou pra ser atendido
