elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Sim, minha filha ficou por 10 dias internada e só foi para a ala de internação no penúltimo dia, mesmo sem problema respiratório ela ficou por 8 dias no setor de observação lotado por não ter vaga podendo pegar outra doença. Estamos analisando outros planos de saúde para tirar ela ho Hapvida justamente pelo descaso."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Eu não me operei!!
QUEIXA,MAQUEIRO,ACOLHIMENTO,"A paciente chegou através do SAMU, inconsciente, com suspeita de hiponatremia, houve demora no primeiro atendimento, a paciente teve que ser removida para uma maca do hospital, também houve demora. Quando enfim foi conseguido a maca, os próprios familiares tiveram que empurrar a mesma e ao mesmo tempo segurar a paciente para não cair. Quando enfim o médico acionou no painel, foi informado sobre o quadro e o pré diagnóstico feito pela equipe do SAMU, com base nos exames da noite anterior. O médico informou que o atendimento teria que ser em consultório, que ele não poderia se deslocar até o corredor onde estava a maca com a paciente. Dito isto houve um transtorno para guiar a maca até o consultório"
QUEIXA,RECEPÇAO,QUALIDADE,"Chegamos pela emergência e os enfermeiros da emergência, tudo sem paciência para atender"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Não tinha internet para me colocar na fila de espera, tive de aguardar por 1 hora para o sistema voltar e agendar uma consulta de emergência para mim"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Atendimento lento para uma pessoa de 105anos. A gente é leigo quanto a gravidade da paciente .  E chegando no hospital. Eles querem tirar fotos da paciente em estado ruim . Não tem comunicação da situação, a gente fica em espera por oras ... bom por aí vai"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Ao chegar ao hospital, fui informada de que meu acompanhante não poderia ficar comigo até eu ser direcionada a cirurgia. Tive que ligar no Sac para que me fosse garantido meu direito por lei de ter um acompanhante!"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Falta de informação e ou senha para aguardar atendimento, demora ao atender esperando mais de 1 hora para atendimento na recepção"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Tempo de espera absurdo apesar de meu internamento já estar marcado.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Precisei de um ortopedista  me  mandaram para um. Clínico , tive que pagar o exame em outro hospital"
QUEIXA,MAQUEIRO,TEMPO DE ESPERA,Sobre os maqueiros muitas vezes demora a chegar
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Demora, falta de informações e falta de receptividade na chegada"
ELOGIO,RECEPÇAO,ACOLHIMENTO,Fui bem acolhida
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Atendente meio grosso, sem paciência"
QUEIXA,MAQUEIRO,TEMPO DE ESPERA,"Atendimento extremamente demorado, hospital lotado, maqueiro não teve cuidado algum"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Na recepção disseram que não tinha nada autorizado pelo convênio e não queriam atender, o que já havia sido confirmado por zap e telefone, minha mãe idosa com preparo e moramos em ribeirao pires muito longe"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Imprimi a consulta e o médico não estava atendendo na data agendada
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Me negaram internação estando com pielonefrite
QUEIXA,MAQUEIRO,ACOLHIMENTO,"Fui informada que não tinha maqueiro, quem fez o serviço do maqueiro foi uma pessoa de outra função.."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Fui transferida de uma internação de um hospital para lá.. e chegando lá não tinha lugar pra mim ficar
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Atendimento lento e debochado!
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Demora no atendimento, uma vez q tenho prioridade pela idade e enfermidade"
QUEIXA,RECEPÇAO,ACOLHIMENTO,Os atendentes estavam fazendo outra atividade
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Marcam o procedimento pra um horário e aguardamos quase 3h pra ser atendido.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Bastante demorado
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Complicado para idoso,  tem que ser linguagem fácil e letras maiores, não temos muito conhecimento em computadores."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demorada
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Não tinham liberado a senha ainda
QUEIXA,RECEPÇAO,ACOLHIMENTO,Não são atenciosos
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Desculpa, digitei errado, na verdade  estou muito satisfeito,  número 5. Não teve estrutura, não havia leito, fiquei na sala de observação até a alta, o acompanhante dormiu no corredor do hospital"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora na espera
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muito desorganizado a fila muito gente
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,As vezes os funcionários da entrada são meio mau educados
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Procedimentos demorado e locais sujos
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Fiquei esperando demais no srpa, não me davam informações, descaso total"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Cheguei, passei muito tempo para receber informação dos procedimentos necessários para cirurgia."
ELOGIO,RECEPÇAO,ACOLHIMENTO,"Estou muito satisfeito  ,fui muito bem atendida pelo hospital"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Cheguei sem conseguir andar de dor e demoraram pra me medicar
QUEIXA,RECEPÇAO,ACOLHIMENTO,Algumas recepcionista não atendem muito bem
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"""Eu tinha uma consulta para segunda feira, oftalmologista depois de trinta dias cancelaram a minha consulta!
Não previsão!!!!!
Obrigado."" ""No Hospital foi tudo bem!
""Eu tinha uma consulta para segunda feira, oftalmologista depois de trinta dias cancelaram a minha consulta!
Não previsão!!!!!
Obrigado."" ""No Hospital foi tudo bem!
Eu fui marcar uma consulta e marcaram para 30 dias posterior!"""
QUEIXA,RECEPÇAO,ACOLHIMENTO,Não tinha recepcionista no dia e porteiro estava tentando realizar o seu papel o de portaria e recepção
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Começar  pela recepção  até  ser atendinda
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Na recepção,  demora demais"
QUEIXA,MAQUEIRO,FALTA DE MATERIAIS,Hospital lotado não tinha cadeira de rodas demorou 5 horas pra chegar na observação um paciente oncológico
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento e falta de clareza nas informações.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,A triagem demorou muito
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Equipe de internação atrapalhada, não sabiam passar informações."
QUEIXA,TOTEM,FALHA NO APARELHO,Problemas com impressão digital
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Demorou de mais pra me subir internação
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,A demora para incluir os dependentes
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Tive um parto cesáreo e simplesmente não havia apartamento ou quarto de enfermaria livre depois pra eu ficar, fiquei esperando mais de 9h pra liberarem e no meio dessas mais de 9h, ainda tivemos problemas com o enfermeiro chefe de plantão que nos atendeu super mal. Foi uma experiência traumatizante."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Foi transferido do PS de Barueri aonde foi bem atendido, qd chegamos no hospital por volta da 04:30 da manha, o Davi estava com dor o atendimento foi péssimo sabendo que era um quadro de apendicite não colocaram ele na observação em leito e sim ficou por 1h sentado e eu pedindo uma cama para ele deitar, a enfermeira se prontificou em liberar um leito de observação e se eu n tivesse indo atrás dela ia embora sem ter dado atenção devida,por troca de plantão,  por isso a minha insatisfação,"
QUEIXA,RECEPÇAO,QUALIDADE,"Cheguei no horário solicitado, e tive um péssimo atendimento na recepção, tanto ao horário que atrasaram muito quanto a informação que ninguém deu uma satisfação da demora simplesmente deixou lá esperando"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Eu marquei a cirurgia pelo aplicativo, e fui no local para a cirurgia e não tinha nada marcado para mim, porém tinha a senha e protocolo para a cirurgia, fiquei até meia noite no hospital, depois fui para outro hospital de São Bernardo e mesmo assim não quiseram fazer a cirurgia pois era de pequeno risco e não podia ser feito ali, eu dormi no hospital de São Bernardo para nada, fui embora de lá 13h da tarde, foi uma enrolação danada, depois eu cansei e não marquei mais nada nesse app por causa de má gestão que não sabe administrar quem vai fazer as cirurgias e aonde ... Estou indignado."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Não tive problemas com a chegada, porém o horário marcado, tive que esperar aproximadamente 1h para ser atendido na recepção."
QUEIXA,RECEPÇAO,ACOLHIMENTO,Tive dificuldade de encontrar o setor de internação e não tive ajuda satisfatória para isso por parte dos funcionários.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"A recepção sempre está muito cheia, e apenas uma pessoa atendendo a todos"
QUEIXA,ADMINISTRATIVO,ESTACIONAMENTO ,Corrigindo 5. Estrutura não tem estacionamento para chegada de pacientes
QUEIXA,ADMINISTRATIVO,QUALIDADE,É uma administração pessima.
QUEIXA,TOTEM,FALHA NO APARELHO,O Totem não funcionou
QUEIXA,ADMINISTRATIVO,QUALIDADE,"A PACIENTE RELATA QUE CHEGOU AO HOSPITAL COM A GUIA AUTORIZADA E NA DATA AGENDADA PARA A SUA CESÁREA, MAS ESTA NÃO CONSTAVA NO SISTEMA E FEZ O PROCEDIMENTO COMO URGÊNCIA."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Atendimento demorado, todo momento alguém aparece pra colocar a digital, muitas vezes em momentos delicados e constrangedor"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,3. Pediram para chegar 8:30 mais foi feita cirurgia quase 12 horas. Ela estava com muita fome porque estava em jejum
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Moroso os procedimentos.  Falta de compromisso com o doente
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Não tem ngm pra atender ou auxiliar 
Apenas 1 atendente, demora demais"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Nunca tem quarto disponível,  a gente fica com ela sofrendo até de madrugada, para conseguir um quarto."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Me pediram para chegar às 4 horas da manhã e foi me chamar as 7 horas da manhã para subir, fora que a cirurgia foi feita errada, um procedimento mal feito"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora muito
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora e pouco informação sobre o procedimento
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Recepcionista todos no celular 
Falta de respeito com o paciente"
QUEIXA,TOTEM,FALHA NO APARELHO,o totem não estava pegando
QUEIXA,TOTEM,FALHA NO APARELHO,Totem não estava funcionando adequadamente
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Primeiro que não houve idealização de cirurgia. Segundo que o atendimento do pronto socorro é horrivel, precário e demorado. E terceiro os profissionais são despreparados e negligentes."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Demora para descer do pós operatório para o leito, porque não tinha vaga."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Paciente estava com úmero fraturado, sem imobilização, estava infartada, mesmo os medicos sendo avisados o tempo todo sobre a fratura e falta de imobilização, contrariando a instabilidade e a pressão instável, com a ânsia de gerar mais custos para o hospital, resolveram colocar ela em uma ambulância,  sem seguir os protocolos de transporte de fraturados, sem a devida imobilização, resolveram levar ela para outro município a 80km de distância para fazer um exame que tinha disponível a 800 metros em outro hospital, tudo pelo dinheiro,   ambulância,  sem imobilização, 500 metros, uma buraco, um solavanco,  meio grito, batimentos caindo rapidamente, batimentos 0. E assim volta para o hospital, pela contramão.  E assim que mataram a Mercedes Mira Sanchez. Nesta referida internação."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora
QUEIXA,ADMINISTRATIVO,QUALIDADE,Tenho que analisar o que eu uso no hospital.
QUEIXA,RECEPÇAO,QUALIDADE,"Pouco treinamento,  falta Simpatia."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Esqueci meu tênis no hospital e quando fui buscar, me informaram que não tinha nenhum tênis no quarto"
ELOGIO,RECEPÇAO,QUALIDADE,"Escrevi errado,foi muito bom o atendimento!"
ELOGIO,RECEPÇAO,QUALIDADE,Um ótimo atendimento.
QUEIXA,RECEPÇAO,QUALIDADE,"A MÃE DO PACIENTE RELATA QUE A RECEPÇÃO E SEGURANÇA DO HOSPITAL DEIXOU MUITO A DESEJAR, POIS NOS DIAS EM QUE FICOU COM SEU FILHO INTERNADO AO SAIR E ENTRAR NO HOSPITAL RARAMENTE ERA ABORDADA PELA RECEPÇÃO, O QUE A DEIXOU EM ALERTA POIS QUALQUER PESSOA PODERIA ENTRAR."
QUEIXA,TOTEM,FALHA NO APARELHO,Até hoje a biometria não funciona e não tem um sistema ou local pra corrigir isso..recadastrar
ELOGIO,RECEPÇAO,ACOLHIMENTO,na chegada foi tudo bem
QUEIXA,RECEPÇAO,QUALIDADE,A PACIENTE RELATA FALTA DE INFORMAÇÃO E ORGANIZAÇÃO DA RECEPÇÃO POIS NÃO SOUBERAM LHE DAR AS INFORMAÇÕES E O DIRECIONAMENTO CORRETO.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora para transferência
QUEIXA,RECEPÇAO,ACOLHIMENTO,Pouco suporte para entrada.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora pra ser atendida
QUEIXA,RECEPÇAO,ACOLHIMENTO,"falta de atenção, e má vontade de ajudar"
ELOGIO,RECEPÇAO,ACOLHIMENTO,"A nossa satisfação, é o atendimento tanto na recepção quanto na equipe médica##1f91d##"
QUEIXA,RECEPÇAO,QUALIDADE,"Recepcionista foi extremamente rude, desdenhando da paciente, dizendo que entre os colegas de trabalho ""não vou fazer a internação da idosa entubada hoje não"" dessa forma, desrespeitando o momento fragil e os familiares."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Não teve chegada.  vocês sequer chamaram,  o procedimento foi realizado em outro hospital,"
QUEIXA,RECEPÇAO,QUALIDADE,A recepcionista muito mal educada
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Muita demora para ser atendido, queda no sistema, demora exagerada para internacao (+ de um dia na espera no ps, madrugada c 2 idosos na cadeira de espera, a ficha da internação  da minha mãe  que não  subiu por incompetência  da responsável  por levar as fichas ao setor correspondente de internação)"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora no atendimento
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Muita demora no atendimento. Pedem para chegar com antecedência, porém, atrasaram muito."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Não vonsigo contato com ninguém  estou pra ser internado não consigo falar com ninguem
QUEIXA,RECEPÇAO,ACOLHIMENTO,A PACIENTE RELATA QUE AS RECEPCIONISTAS FORAM MUITO MAL EDUCADAS E O TOTEM NÃO ESTAVA FUNCIONANDO
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,No momento da internação não pegaram número de telefone p contato. Com isso meus familiares nao foram avisados  q eu estava no quarto. Graças a um enfermeiro q gentilmente procurou no Google o número do consultório do meu filho e do celular dele ligou p meu filho. Enquanto isso meu filho ficou o dia todo ligando p o hospital sem saber notícias minha.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Fizeram a ficha de internação no setor errado
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Emergência é lerda pro atendimento mesmo sofrendo de dor
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Esperei muito para ser internada, e não tive meu bebê na data marcada, pouca assistência médica"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora para ser atendido
QUEIXA,ADMINISTRATIVO,FALHA NO APARELHO,Não tinha uma cadeira de rodas
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,Nao ter leite para fazer a internação da minha filha onde tivemos que fica  esperando ater as 06:00 pra uma transferência pro abc Paulista onde moramos na zona norte de sao Paulo
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,fiquei horas no PS antes de ser internada de fato
ELOGIO,RECEPÇAO,QUALIDADE,Foi tudo certo da chegada a saída
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Cheguei às 4:30 da manhã, como fui informada para chegar com 30 minutos de antecedência, e que a entrada era somente pela portaria principal a mesma se encontrava fechada e assim permaneceu, não tinha um cartaz informando para entrar por outro acesso e tinha movimentação de segurança que nos via do lado de fora, mas em momento algum nos informou."
QUEIXA,RECEPÇAO,QUALIDADE,Recepção desorganizada
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,Não tinha cadeira de rodas
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Passei mais de duas horas na recepção ,de início minha internação não tava no sistema."
QUEIXA,RECEPÇAO,ACOLHIMENTO,"A recepcionista n foi atenciosa, menos ainda o porteiro"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Nao tinha ninguém orientando no momento da chegada e não tinha senha ou totem, estava bem cheio e nao tinha ninguém orientando.. fiquei em pé esperando a liberação de algum guiche para pedir direcionamento. Após passar pela recepção, aguardei em pé ate me chamarem para ir a sala pré parto."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Aí chegar foi pedido que chegasse às 11:00 e só foram abrir a ficha às 12:00. No momento inicial nos colocamos em uma sala sem maça com mesas para crianças, desconsiderando totalmente a perda do meu filho anteriormente no mesmo hospital...."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Não realizei cirurgia , e estão me informando que eu realizei. Tive problemas e não cheguei a realizar essa cirurgia"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Fiz os procedimentos na recepção , não teve totem ...e na recepção do 1*andar só de deram papel e informaram pra onde eu deveria seguir , não teve explicações e confirmação de que eu tinha acompanhante"
QUEIXA,RECEPÇAO,ACOLHIMENTO,Muito demorado o atendimento e os funcionários da recepção não passavam nenhuma informação só mandavam esperar. E demorou 4h para conseguir fazer a internação
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Percebi que alguns profissionais induzem você a permanecer no processo de indução.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento e suporte
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Um tempo de demora muito grande para ser atendido.
Estava internado, cheguei fazer dieta zero ,conheci o cirurgião e foi cancelado o procedimento de operar a vesícula. Fui liberado pela equipe médica  e informado que teria que procurar um cirurgião para fazer a operação, tenho exames que indicam emergência na operação. Nao entendo porque cancelaram a cirurgia. Estou sofrendo com dores .
Nao houve transparência no motivo de cancelar minha cirurgia de vesícula após realizar dieta zero."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"A demora no primeiro atendimento e eu era a única la
Por telefone foi tranquilo. Porém como tiveram que remarcar e me internaram, me falaram que iria ser uma das primeiras a realizar a cirurgia, comecei o jejum a 00h e só fui para o parto às 18h, passei muito mal "
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Não teve realização de cirurgia nenhuma
QUEIXA,RECEPÇAO,QUALIDADE,"Demorou quase 1 hora pra acharem  meu nome no sistema, até  perceberem que meu convênio era de outro estado"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Muita dificuldade em encontrar acomodação para pessoas acamada e cadeirante
QUEIXA,ADMINISTRATIVO,QUALIDADE,"oi uma doença grave, e não tive tanto acompanhamento, um psicólogo. Ou assistência melhor"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento da emergência
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora
QUEIXA,RECEPÇAO,QUALIDADE,"Educação e cordialidade, faltou um pouco, acho que precisam ter mais empatia"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Muita demora pra subir para o quarto.
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Tenho dificuldade em usar o totem, quanto os porteiros e recepcionistas são muito bons e educados"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,A demora e falta de acolhimento do hospital
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,RECEPÇAO,QUALIDADE,"Somente 1 pessoa na recepção, o totem não estava funcionando, me passaram o horário errado da cirurgia, cheguei com 3h de antecedência, disseram que não tinha como abrir o prontuário que a informação estava errada. Só ia abrir próximo ao horário da cirurgia. Esperei 3h lá fora, e quando fui pra ser atendida a enfermeira teve que ir lá na recepção começar o atendimento porque minha ficha ainda não estava aberta."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"os exames que deveriam estar programados não estavam na lista segundo a recepcionista. Por pouco , não perdi a viagem e os exames !"
QUEIXA,RECEPÇAO,QUALIDADE,Falta de orientação
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,TOTEM,FALHA NO APARELHO,"Demora no atendimento, toten não estava funcionando e fila enorme para poder colocar a digital. Fora que não tinha maqueiro para ajudar."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Um pouco de demora 
Devida a demanda de paciente"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"vim de transferencia da Upa local da minha cidade, por ser uma tranferencia de UTI a minha saida foi encaminhada pois ja avia um leito liberado, porem quando cheguei ao local esse leito nao existia, fiquei cerca de uns 40 minutos na maca em uma corredor na entrada da emergencia, depois fui deslocado a sala de espera da emergencia onde fiquei por certa de 3 horas ate liberação do meu leito, o que foi realizado ainda apos de muita conversa da minha cojugue com setores responsalvel do hospital."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Infelizmente já estava muito cansada de ir até o hospital pois só fizeram o procedimento quase dois meses depois
ELOGIO,RECEPÇAO,QUALIDADE,Fui bem atendida na recepção
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,"ao chegar em estado de emergência ela ainda no carro com dificuldade para retirar ela e também por falta de cadeira de rodas, ainda queriam a impressão digital dela"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Passei 33h em uma cadeira de rodas na urgência, sem alimentação nenhuma durante esse período, sendo que tenho insuficiência renal  e não posso passar muito tempo sem me alimentar. Porém depois que consegui o leito fui bem assistido pelos técnicos e equipe médica. Teve uma técnica de enfermagem em específico que me tratou muito mal, inclusive minha pressão ficou altíssima no momento. No mais é isso !"
ELOGIO,RECEPÇAO,ACOLHIMENTO,RAPIDEZ NO ATENDIMENTO  E AGILIDADE
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Eu estava com muito contração, e o atendimento estava um pouco lento"
QUEIXA,TOTEM,FALHA NO APARELHO,Não se aplica o uso só totem.
QUEIXA,ADMINISTRATIVO,QUALIDADE,Vcs deixou deixou minha neta Maitê morrer por falta de cuidado
QUEIXA,RECEPÇAO,ACOLHIMENTO,Recepção sem informação
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Totem não estava funcionando, eu passando muito mal, tive que me dirigir ao guichê, pois a atendente não foi até minha poltrona."
QUEIXA,RECEPÇAO,QUALIDADE,Algumas recebi sionista mal educada
QUEIXA,ADMINISTRATIVO,REEMBOLSO,"Meu esposo  está internado, problema oncológico, não  tivemos assistência  de um psicólogo, mas foi cobrado valores indevidos. Primeiro, financeiro não  confere calor não consigo  alguém para tirar dúvidas,"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Toda cirurgia gera uma tensão muito grande ao paciente, principalmente oncológico que sofre de dores constantes, cheguei no horário combinado em jejum e só fui para o centro cirúrgico quase 6h depois."
QUEIXA,RECEPÇAO,ACOLHIMENTO,Fui mal atendida.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Não fiz cirurgia neste hospital.
QUEIXA,RECEPÇAO,ACOLHIMENTO,Nao tinha ninguém pra auxiliar
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Ninguém para ajudar e demora no atendimento
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Um pouco demorado a espera no atendimento
QUEIXA,RECEPÇAO,QUALIDADE,O convenio hapvida hoje esta pessimo no atentimento na recepcao nna higiene
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Infelizmente a demora para nós avisar para onde tinha que ir
QUEIXA,TOTEM,FALHA NO APARELHO,Dificuldade em se registrar no totem
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Pediram para comparecer às 5 e meia da manhã.Fui para o centro cirúrgico por volta das 14 hs.
ELOGIO,RECEPÇAO,QUALIDADE,Foi muito bem atendida
ELOGIO,RECEPÇAO,QUALIDADE,Todos prestativos.
QUEIXA,RECEPÇAO,QUALIDADE,Muita desorganização
QUEIXA,ADMINISTRATIVO,QUALIDADE,"""Marca uma cirurgia para um crianças 8:00 h
Da manhã e ela só ser atendida 16:00h da tarde! 
E um absurdo."""
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"""Marca uma cirurgia para um crianças 8:00 h
Da manhã e ela só ser atendida 16:00h da tarde! 
E um absurdo."""
QUEIXA,ADMINISTRATIVO,QUALIDADE,"5. O hospital entra em contato e só informa os procedimentos 24h antes. Eu entrei em contato por whatsapp com o hospital e nem me responderem . O contato não é humanizado. Outra coisa quando me deram alta a informação que eu tinha no papel de alta era que eu deveria retornar com a equipe da cirurgia para o pós operatório. Mas não deixaram nada agendado, na minha opinião se eu deveria retornar o correto era já ficar agendado. Eu entrei em contato por whatsapp do hospital Bosque da saúde ( não existe telefone de contato com o hospital), perguntando como eu marcaria essa consulta de pós operatório, não me retornaram. Acredito que deveria existir uma orientação para o paciente neste sentido. Liguei na central e também não sabiam me informar. Me marcaram para o cirurgião que solicitou a cirurgia, aí deu certo. Aí eu fico pensando porque deixar o paciente no vácuo no whatsapp, sem responder uma simples pergunta no pós operatório, o hospital não tem um canal para o pós cirurgia, para tirar dúvidas"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,TOTEM,FALHA NO APARELHO,A questão da utilização dos totens na questão da biometria.
ELOGIO,ADMINISTRATIVO,QUALIDADE,"""só elogiar tudo e todos da recepção, pessoal da limpeza enfermeiros médicos, todos os plantões pelo tempo que fiquei lá parto maravilhoso fui muito bem acolhida estão de parabéns"""
