elogio_ou_queixa.4,grupo.4,motivo.4,p5,comentario_p5
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Fiquei 2 dias internada e a limpeza é precária 
Passaram no meu quarto apenas 1 vez para retirar o lixo"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Uma pessoa só para limpar vários quartos , quarto de enfermaria uma cama em cima da outra praticamente Unidade Rudge Ramos SBC"
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,NUTRIÇÃO,QUALIDADE,,
QUEIXA,NUTRIÇÃO,TEMPO DE ESPERA,2.0,"Quarto muito pequeno para ter que dividir com outra família, falta de privacidade. Eu e meu acompanhante ficamos com fome pois houve muita demora para oferecer alimento pós o parto, e até mesmo antes do parto também."
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,comida ruim
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,"1o quarto - TV sem funcionar, teve que mudar de quarto.
2o quarto - botão de emergência ou de chamar a equipe de enfermagem sem funcionar, mais uma mudanca de quarto."
QUEIXA,NUTRIÇÃO,QUALIDADE,2.0,"Com alimentação poderia melhorar.

Em vários sentidos. Quando ficamos com criança no hospital o hospital poderia pelo menos da para os responsáveis um café a noite . Imagina vc fica em um hospital e após o almoço só ter uma janta . E não poder sair do lado da criança.! Difícil né"
QUEIXA,HOTELARIA,ENXOVAL,3.0,A limpeza do quarto precária a cama cheia de lençóis e toalhas q não foram usadas.
QUEIXA,HOTELARIA,QUALIDADE,1.0,A menina da limpeza estava de papinho com meu esposo.
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Alimentação não estava boa e difícil um acompanhante ficar sem ter alimentação.
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Banheiros sujos, com limo e mofo. Não teve nenhuma limpeza durante a minha estadia inteira nele.
Banheiros da ala da emergência alagando durante o banho obrigatório pré cirurgia"
QUEIXA,HOTELARIA,ENXOVAL,5.0,"Após a cirurgia quando acordei na sala de recuperação, tive que pedir por uma coberta pois estava com muito frio e tive que pedir pra 4 pessoas diferentes, demoraram 40 min pra trazer"
QUEIXA,HOTELARIA,LIMPEZA,5.0,O banheiro sujo demora limpa tira o lixo
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,NUTRIÇÃO,QUALIDADE,,
QUEIXA,NUTRIÇÃO,QUALIDADE,1.0,O feijão veio cheio de bixos
QUEIXA,HOTELARIA,ENXOVAL,3.0,"Na falta de kits de enxoval, necessário justificar pará poder enviar"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Insatisfeita com a limpeza ( não é todo funcionário que limpa alguns fingem limpar é preciso observar esse trabalho )

O pessoal do enxoval  demora muito para trazer o lençol, alguns não trocam , manda você trocar e demora para recolher fica tudo no chão"
QUEIXA,HOTELARIA,LIMPEZA,3.0,Após a permanência no quarto o serviço de limpeza foi pouco
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,2.0,"A limpeza dos banheiros está sendo feito por cima não lavam nada, alimentação fora de hora , pouquíssima e de mal qualidade para um cardiopata,e diabéticos estrutura boa ,enxoval a desejar,meu marido foi preciso ir a emergência por três vezes com crise cardiopata foi preciso eu descutir para poder transferirem ele para o ilha do leite,pois a emergência de Olinda e uma das piores PA do Hapvida"
QUEIXA,HOTELARIA,ENXOVAL,3.0,Troca de lençol demorou muito e a dieta
QUEIXA,HOTELARIA,,3.0,cansei de ir ao banheiro e nem sempre estava limpo. Cheirando a mofo
QUEIXA,HOTELARIA,,,
QUEIXA,HOTELARIA,,,
QUEIXA,HOTELARIA,,,
QUEIXA,HOTELARIA,,,
QUEIXA,HOTELARIA,ENXOVAL,2.0,"Eu estava sangrando mto e ninguém aparecia no meu quarto, pedi ao meu esposo pra ir atrás de lençol pra trocar.
Eles alegaram q não tinha o de cama, me deram um outro sem elástico e eu acabei ficando cm ele durante mto tempo e só foi aparecer a limpeza no outro dia que tbm não realizou troca da minha cama, foi feita por mim"
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Limpeza: satisfatória, alimentação: satisfatória, enxoval:  dentro do possível satisfatória e estrutura hospitalares insatisfatória com paredes mofadas."
QUEIXA,HOTELARIA,LIMPEZA,3.0,Limpeza e enxoval deixavam a desejar
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,ENXOVAL,,
QUEIXA,HOTELARIA,TEMPO DE ESPERA,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Para limpeza do quarto tínhamos que pedir várias vezes para limpar o quarto. 

A Alimentação foi excelente."
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,"Achei o quarto sem muita estrutura,o que eu fiquei né"
QUEIXA,HOTELARIA,ENXOVAL,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,ENXOVAL,3.0,Estrutura horrível alimentação ruim enxoval não teve
QUEIXA,HOTELARIA,LIMPEZA,2.0,Na internação apenas passaram uma vez para limpar
QUEIXA,HOTELARIA,QUALIDADE,3.0,Da para melhorar
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Sujo, alimentação para o acompangante as vezes não vinha,enxoval manchados"
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"A limpeza era boa, elas mantinham o quarto limpo. Alimentação ruim pois a comida não é boa, e mandavam apenas sopa a noite. E só para finalizar eu fui para o hospital para fazer uma limpeza no dedo, talvez precisaria tirar o ossinho do dedo da amputação e eles no meu último dia sugeriram amputar meu pé. Sofro de vários problemas psicológicos por isso."
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Limpeza deixa a desejar as vaxineiras só virem os quartos não passam nenhum produtos que  seriam adequados pra  o ambiente hospital. Os banheiros pela mesma forma, não lavam com os produtos necessários só por Deus.
Alimentação boa almoço  e junta, mas oferecem muitos sucos industriais. 
A ceia da noite já deixam sucos e bolacha  na hora do lanche da tarde pra comer a noite.
As infermerias do plantão por mais que se pedissem não deram o kit higiênico. Sabão, escova de dente e creme dental. 2 dias depois.
Estrutura boa 
Descarga com vazamento de água. 
Por mais que se avise eles não estão nem aí.
8 andar."
QUEIXA,HOTELARIA,LIMPEZA,3.0,"O foco era passar o dedo   e não fazer a limpeza do quarto e banheiro,  a maior parte das auxiliar de limpeza nem passaram o mopi no chão"
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Enxoval - só trocou uma vez a cama
Alimentação - no café da manhã entregou apenas pão sem ao menos deixar margarina e deixou a bebida que eu não tomava, mesmo eu informando que não tomava
Limpeza - quando a pessoa do lado saiu realizou a limpeza com candida no quarto mesmo eu estando lá com a bebê"
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,1.0,"Fiquei internado quatro dias, Não ofereceram comida para minha noiva que era minha acompanhante... O que é garantido por lei! Tive que gastar dinheiro com comida para ela... Isso é um absurdo!!"
QUEIXA,HOTELARIA,LIMPEZA,,"Mas infelizmente não posso dizer o mesmo do senhora que fazia entrega da alimentação, uma senhora mal educada, não batia na porta para adentrar no quarto, uma cara feia, não cumprimentava, muito mal humorada, a comida estava horrível impossível de comer. Teve um momento que ela foi levar o meu café da tarde e deixou apenas uma colherzinha descartável e nada para eu poder passar a geleia na bolacha, então minha mãe que é uma idosa foi atrás dela para pedir e a mesma se negou a entregar uma colher DESCARTÁVEL para ela. Chamei a enfermeira e relatei o ocorrido e então ela pediu e essa senhora deu a colher. Contratem pessoas que realmente goste de trabalhar com o público e também saiba trabalhar em um ambiente hospitalar. Algo que também precisa melhorar e muito no Hospital Paulo Sacramento é a questão da limpeza dos quartos, as moças da limpeza só tiram o lixo e mais nada, não passam um pano, não lavam banheiro e quando lavam deixam tudo molhado. Esse é o relato da minha última experiência no hospital Paulo Sacramento de Jundiaí"
QUEIXA,HOTELARIA,QUALIDADE,3.0,Mais atenção em relação ao conforto do paciente troca de lençóis e banheiro
QUEIXA,MANUTENÇÃO,ESTRUTURA,1.0,Banheiro entupido no quarto da internação. Não é a primeira vez que acontece. Minha esposa aconteceu o mesmo
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,"A demora da limpeza no quarto, alguns dias nem limparam"
QUEIXA,NUTRIÇÃO,TEMPO DE ESPERA,2.0,"A comida não chega no horário certo, os lençóis com furos e rasgos"
ELOGIO/QUEIXA,HOTELARIA,LIMPEZA,3.0,"Limpeza alguns bem cuidadosos , outros não . 
Alimentação não tenho do q reclamar (muito boa )
Enxoval muito bom não deixou nada a desejar/ lençóis bons ,limpos e novos 
A estrutura hospital somente pq é muito pequena as enfermarias (apertadas ) mas é muito boa a estrutura"
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Limpeza 

As vezes vinha outros não 
E quando vinham era um limpeza meia boca 
Só troca de lixo e troca de papel 

Alimentação ( há uma demorar exorbitante ) 

Trocas de roupas de cama é outra demora 

E conforto para acompanhante é péssimo, tanto nos leitos da observação, como na própria  enfermaria na internação!"
QUEIXA,HOTELARIA,QUALIDADE,2.0,"Gostaria de ratificar minhas respostas todas são 1, Muito muito Insatisfeito. Péssima equipe de enfermagem, baixo o conhecimento técnico, sobrecarregados com burocracias. Médico completamente desumano, sem observa o contexto geral da paciente deu alta sem terminar o tratamento antibiótico acabamos retornarndo com uma condição cada pior."
QUEIXA,HOTELARIA,LIMPEZA,1.0,Não existe limpeza no quanto... Como assim?? Só retirada do lixo e enxugar o banheiro.
QUEIXA,MANUTENÇÃO,ESTRUTURA,2.0,"O quarto era bom, as cadeiras de acompanhamento muito barulhenta, precisa de manutenção. O banheiro sem água quente e o chuveiro bem franco. Foi péssimo essa parte. Questão da limpeza estava bom!"
QUEIXA,HOTELARIA,LIMPEZA,1.0,"Limpeza noturna é péssima, pedimos durante a noite 19:30/20:00 para secar o banheiro após o banho e fazem pouco caso ou não vão, teve vezes de pedir para limpar as 20 e irem só a 01 da manhã ou nem ir, toalha pedia para fazer a troca no período matutino que é quando fazia a troca de roupa de cama e nunca tinha toalha, só trocava a cada dois dias e eu precisava de toalha pois eu estava com bolsa rota e vazava com constância, ficou 18 dias mais ou menos rompida.. os banheiros dos apartamentos são de péssima limpeza, um nojo encostar nas paredes, um nojo encostar naquela cortina do banheiro cheio de mofo e lodo, o que deveria ser proibido em uma unidade de saúde principalmente onde recebe recém nascido. 
A alimentação não tem variações, achei horrível e o atendimento de algumas meninas que entregam a comida é horrível"
QUEIXA,HOTELARIA,LIMPEZA,,Roupa de cama e toalha foi luta para conseguir trocar todo dia. A limpeza do quarto é de péssima qualidade. Jogam água e passa o rodo.
ELOGIO,HOTELARIA,QUALIDADE,1.0,Ótimo atendimento
QUEIXA,HOTELARIA,LIMPEZA,3.0,Qto a limpeza . Derrubei minha agua mineral no chao qdo voltei 2 dias depois ainda embaixo da cama
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Enqto estivemos internados, precisei chamar pra lavar banheiro, recolher os lixos das refeições. Desorganização."
QUEIXA,HOTELARIA,QUALIDADE,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Os banheiros dos quartos dos pacientes precisam de mais vezes serem limpos.
E o cesto de lixo com fralda suja precisam ser retirados 2x ao dia."
QUEIXA,HOTELARIA,ENXOVAL,,
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Alimentaçao é muito ruim.Nao ha um cuidado na apresentaçao e nem com as comorbidades
QUEIXA,HOTELARIA,COLETA BIOMETRICA,2.0,"Cheguei no quarto nem lençol tinha para me cobrir, sem contar um monte de profissional deste serviço entrando o tempo todo para pegar minha digital"
QUEIXA,NUTRIÇÃO,QUALIDADE,,
QUEIXA,HOTELARIA,ENXOVAL,4.0,Não me deram coberta
QUEIXA,HOTELARIA,LIMPEZA,3.0,"O ponto negativo da limpeza era o banheiro, enxoval precisava meu acompanhante ir pegar
Já alimentação não tem o que reclamar fiquei muito satisfeita"
QUEIXA,HOTELARIA,LIMPEZA,3.0,As vezes os lixos são era recolhidos corretos
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,2.0,"Só não passei tanta fome, porque eu sempre perguntava sobre as comidas, só passava em horários atrasados, até água eu tinha que ficar pedindo. A limpeza era constante."
QUEIXA,HOTELARIA,ENXOVAL,2.0,"Estrutura e limpeza são dentro do esperado, alimentação também é boa. O que deixa a desejar é o enxoval, velho, não tem tolha para o banho..."
QUEIXA,NUTRIÇÃO,TEMPO DE ESPERA,,Meu menino de do horário que eu cheguei ontem ainda não comeu nada uma demora pra a comida dele chegar o meu outro bebê de dois mês
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Não existe um procedimento padrão de limpeza. Enquanto umas eram extremamente limpas e atenciosas, em outros turnos se quer trocavam os lixos. Porém, colhiam a digital antes do serviço está concluído, outro erro de processos."
QUEIXA,HOTELARIA,LIMPEZA,2.0,Somente as limpezas dos banheiros que não estavam muito limpos
QUEIXA,NUTRIÇÃO,QUALIDADE,2.0,A alimentação não muito boa
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,A comida
QUEIXA,HOTELARIA,LIMPEZA,3.0,Precisa melhorar na limpeza dos banheiros
QUEIXA,HOTELARIA,LIMPEZA,3.0,"a equipe era atenciosa e educada mas a parte tecnica muitas vezes deixou a desejar, demora para recolher lixos, limpeza inadequada"
QUEIXA,HOTELARIA,LIMPEZA,1.0,"Durante a permanência no pronto socorro teve um senhor que estava todo defecado pq estava tendo AVC... o mesmo defecou no banheiro todo e a limpeza demorou horrores para vir limpar o banheiro e não limpou a cadeira em que o mesmo estava, mesmo tendo sido informado que a cadeira estava suja... várias pessoas sentaram na cadeira toda defecada... podendo causar infecções nos pacientes que lá estavam... as roupas de cama não foram trocadas e o banheiro só foi lavado quando solicitado, não tendo uma rotina"
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Limpeza precária no pronto socorro banheiros imundos e coletivo , na sala de medicação suja com restos de matérias no chão"
QUEIXA,HOTELARIA,LIMPEZA,1.0,"Dez do dia que entrei até o dia que sai não vi ninguém limpando , lugar sujo !"
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Os banheiros sempre sujos , minha acompanhante tinha que sair em todo o hospital pra achar um banheiro que desse pra usar com muita limpeza antes não teve um banheiro limpo todos um nojo e no quarto tbm não vi ninguém limpando a gente que conservava"
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,O hospital próximo onde existe ensaios de escola de samba ocasiona muito desconforto ao paciente
QUEIXA,HOTELARIA,LIMPEZA,3.0,O banheiro não tinha limpeza adequada e os panos de cama não foi trocado
QUEIXA,HOTELARIA,LIMPEZA,1.0,Higiene péssima paredes ate com bolor. Não me servirão nada
QUEIXA,HOTELARIA,ENXOVAL,3.0,Falta de  lençois e toalhas
QUEIXA,HOTELARIA,ENXOVAL,3.0,"Atraso na troca de lençóis, limpeza e alimentação"
QUEIXA,MANUTENÇÃO,ESTRUTURA,5.0,"Eu não tenho que reclamar das equipes , e sim da estrutura precária do hospital Antônio prudente"
QUEIXA,MANUTENÇÃO,ESTRUTURA,4.0,"Insatisfação quanto a estrutura do quarto, pois é um quarto muito pequeno dividido por uma cortina, sem conforto e sem privacidade qnd tem outra pessoa internada. O quarto comporta 1 pessoa, mas colocam 2 pessoas sem a devida estrutura. A cama fica colada junto á poltrona; sem espaço para boa acomodação para o paciente e para o acompanhante"
QUEIXA,MANUTENÇÃO,AR COND,1.0,"O vaso sanitário estava entupido e tínhamos que utilizar o banheiro que estava na sala de visitas. No meio do dia começou a vazar o ar condicionado e o técnico teve que vir realizar o desentupimento da mangueira, e sujou completamente o quarto"
QUEIXA,HOTELARIA,ENXOVAL,2.0,"A limpeza estava sempre ok. Já o enxoval, faltou manta e kit banho. Era preciso que a gente ficasse renovando o pedido e a resposta é que estava em falta."
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,4.0,"Demora na higienização, pense."
QUEIXA,MANUTENÇÃO,FALTA DE AGUA,2.0,O chuveiro só tinha água fria
QUEIXA,HOTELARIA,LIMPEZA,3.0,Um ano pra limpar banheiro e quarto
QUEIXA,HOTELARIA,QUALIDADE,3.0,"Teve duas situações que não foram verificado que não foram repostos papel toalha, sabão nos banheiros, foi necessário solicitar e o atendimento ainda não foi imediato"
QUEIXA,HOTELARIA,ENXOVAL,3.0,Faltou cobertor
QUEIXA,HOTELARIA,QUALIDADE,2.0,"Demorova muito pra fazer as trocas das roupas de cama e banho
O banheiro com mofo, ao lado da cama com minha neta recém nascida prematura abaixo do ar condicionado tinha uma manchas de mofo, com risco de minha neta e minha filha ter algum problema alérgica por conta do mofo no 7004 no 7° andar"
QUEIXA,HOTELARIA,ENXOVAL,2.0,"A única coisa ruim do 7° andar é a parte da hotelaria os lençóis são mal lavados, a manta tem mau cheiro, o ar condicionado você solicita no qrcode para ajustar a temperatura, mas ninguém aparece.
O controle deveria ficar no quarto.
Só resolve se a enfermeira ligar ,ela precisa ficar cobrando...""
Os lençóis são mal lavados, a manta azul tem mau cheiro, travesseiro quase não tem.
A poltrona e sofá estão sempre com muita poeira, não faz a higienização devida no quarto antes do paciente chegar...
A comida é horrível, mas as copeiras são excelentes.
O ar condicionado deveria ter o controle no quarto pois tem um qrcode que nunca funciona, vc solita o ajuste da temperatura mas ninguém aparece."
QUEIXA,HOTELARIA,LIMPEZA,3.0,O banheiro estava sempre sujo e molhado
QUEIXA,HOTELARIA,LIMPEZA,3.0,"A limpeza não é bem feita demora a ser feita a alimentação já chega fria e tarde, a manutenção é difícil. Quando eu estava lá a fechadura da porta quebrou, passou 2 dias eu solicitei da enfermagem que pedisse pra virem ajeitar e eu vim embora e a fechadura ficou quebrada lá. O enxoval até que não tenho do que reclamar."
QUEIXA,HOTELARIA,LIMPEZA,1.0,"A Limpeza do quarto e troca de lençóis muito demorado. Por várias vezes a gente precisava acionar a equipe para ser realizada limpeza do local e demorava muito tempo. 
A troca dos lençóis sem comentários, zero prestatividade. Precisa melhorar muito"
QUEIXA,MANUTENÇÃO,MOBILIA,4.0,"Poltrona de acompanhante extremamente barulhenta
Quarto muito pequeno para 2 leitos"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Limpeza ok...porém nao é minuciosa...troca de lixo, limpeza do banheiro e uma passadinha de esfregão no meio do quarto 

Enxoval ok, mas algumas vezes demorava pra chegar, usava muitos devido ao quadro dele

No pronto atendimento existe quase um caos em relação a isso...meu pai vomitando, se urinando quando chegou acidentado, e nós tendo q improvisar panos e etc para conter 

Tratamento no pronto atendimento para pacientes graves como ele, é um caos, tive embates sobre meu pai estar urinado quando foi ser buscado para fazer tomografia...eu havia avisado a equipe q eke estava urinado, nao sabia o q fazer...e quando a ambulância veio buscar, ele ainda estava urinado e tive q insistir q eu havia avisado a equipe de enfermagem sobre a urina...ainda fui questionada se havia levado fraldas...ninguém nos avisou qto a isso, meu pai nao usava fraldas ate então. 

A troca de plantões tanto no pa qto no hospital é um ponto escuro. Os q estão saindo estão desesperados para ir embora, cansados e os q chegam nao tem muita pressa. Se algo acontece nesse meio tempo, ou vc mesmo da conta sem experiência nenhuma ou reza pra troca nao demorar 

Sobre estrutura hospitalar, havia dias em que nao tinha gaze, ou outro material. Quando fizeram a debridacao da escara do meu pai, na troca de curativo, perceberam q a gaze nao dava conta, foram buscar uma compressa grossa, nao me lembro o nome, as pressas."
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,MANUTENÇÃO,INFILTRAÇÃO,3.0,O banheiro tinha um vazamento onde não sabe nem para entrar direito de tanta água e o pessoal da limpeza não faziam nada
QUEIXA,NUTRIÇÃO,QUALIDADE,,
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"Em relação a rouparia e limpeza nada contra, porém a nutrição é ruim.Cafe frio,sopa salgada."
QUEIXA,HOTELARIA,LIMPEZA,3.0,Limpeza demora pra ir no quarto e comida não é saborosa precisa melhorar  bastante
QUEIXA,HOTELARIA,LIMPEZA,4.0,"faltou alguns iten de higiene, que o convnio poderia invetir um apouco mais nisso"
QUEIXA,HOTELARIA,LIMPEZA,2.0,Demora para ir limpar o quarto valta ds funcionários
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,"Poltronas ruins/quebradas, banheiros quebrados."
QUEIXA,NUTRIÇÃO,QUALIDADE,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Muita demora para trocar panos, limpar quarto, passei um dia praticamente com o quarto sujo, mandava chamar não vinha ninguém, trocar os panos do mesmo jeito. Um descaso em relação a limpeza."
QUEIXA,HOTELARIA,LIMPEZA,1.0,"A limpeza não acontecia nos quartos, banheiros sujos bem pior que hospitais públicos, higiene precária, o risco de infecção já é grande, mas infelizmente a faxina deixa a desejar, eles não fazem a higiene que precisa, o ps então nem se fale, a noite e o pior plantão"
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Limpeza deixa a desejar e a parte da alimentação é feita de uma forma que não dá nem vontade de comer
QUEIXA,HOTELARIA,QUALIDADE,1.0,"Tive a bebê na sala de pré parto as 07:45 da manhã, fui encaminhada para o quarto as 13:15, o quarto ainda não havia nem sido forrado, fiquei no centro cirúrgico após ganhar os pontos por mais ou menos 4 horas, depois voltei pra sala de pre parto devido a falta de organização"
ELOGIO,HOTELARIA,LIMPEZA,1.0,Em todos os lugares muito bem limpo e enginealisado sempre preocupados com a limpeza e organização do hospital em geral
QUEIXA,NUTRIÇÃO,QUALIDADE,1.0,"Muitas vezez esqueceram da minha alimentação, cheguei a comprar do meu bolso"
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,AR COND,1.0,"Salas muito geladas,
Como relatei maçãs sequer com um pequeno travesseiro"
QUEIXA,HOTELARIA,LIMPEZA,5.0,"Já dá limpeza não estou satisfeita,porque na penúltima cirurgia que fiz,fiquei 8 dias internada e o banheiro estava muito sujo,até falei com o responsável para verificar,e deu certo,o pessoal da limpeza limpou melhor o banheiro. Obrigada. Mas tirando essa parte, estou muito satisfeita."
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,"A estrutura de acolhimento dos acompanhantes era terrível,  desumano. Sem nenhum tipo de conforto"
QUEIXA,NUTRIÇÃO,TEMPO DE ESPERA,2.0,Passei mas de 12 horas com fome com crise de gastrite
QUEIXA,NUTRIÇÃO,QUALIDADE,2.0,"Alimentação pessima, foi repassado a nutricionista sobre minhas recomendações e seletividade alimentar, porém não me ouviu e eu passei a maior parte da internação me alimentando de suco e torrada."
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"Alimentação : 

O lanche da noite é uma vergonha !

Como você está ali na situação de parida , precisando de alimento que dê sustância , e mandam 10 biscoito maisena e um Danone. Tive que comprar comida fora do hospital para saciar a fome até o café da manhã."
ELOGIO/QUEIXA,HOTELARIA,QUALIDADE,3.0,"Atendimento no andar 3. Foi muito bom, são bem atenciosos. 
No 2° andar a maioria dos profissionais são mal educados, grosseiros e preguiçosos. 
Na semi UTI uma enfermeira  não cuidou como deveria e criou um bexigoma por negligência dela, ela sabia que tinha algo de errado e não quis fazer nada."
QUEIXA,HOTELARIA,LIMPEZA,,O hospital pediátrico mandacaru precisa ter uma organização maior em questões de limpeza e higienização dos banheiros.
QUEIXA,HOTELARIA,ENXOVAL,,"sem contar na imundice dos lençóis cheio de sangue duro que eu recebi o roupão sujo fedorento ,inclusive tenho tudo registrado em meu celular se quiser ver posso até mostrar ,me colocaram em uma UTI onda estava chovendo dentro dela foi horrível ,não desejos ninguém o que passei ,estou muito insatisfeita com o atendimento do hap vida com as comodacoes  principalmente ,e muito triste porque a 3 anos atrás isso não acontecia então vcs tem que rever o conceito de vcs com relação ao atendimento e acomodação do hospital ,a única que salva lá são algumas ênfas e cozinheira só isso ,fica aqui registrado a minha revolta"
QUEIXA,HOTELARIA,LIMPEZA,3.0,Quanto sujo banheiro sujo
QUEIXA,HOTELARIA,ENXOVAL,1.0,Enxoval com pessima lavagem
QUEIXA,HOTELARIA,ENXOVAL,3.0,"Muitas vezes faltava roupas  limpas, o banho demorava, as vzs ela ficava urinada a noite inteira por nao ter rouparia."
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Tive que pedir lguns momentos na retirada de lixo e troca de lençol, pois estava em isolamento e elas tinham um certo receio de entrar"
QUEIXA,MANUTENÇÃO,AR COND,1.0,"Insatisfeita com a estrutura hospitalar, o ar-condicionado não tava prestando, e ninguém resolveu esse problema, fiquei internada 21 dias passando calor e as vezes mal pelo calor..."
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Achei a limpeza ruim ,e o colchão muito duro"
QUEIXA,HOTELARIA,QUALIDADE,3.0,"Me senti desrespeitada por uma camareira, chamada Ângela"
ELOGIO,HOTELARIA,LIMPEZA,1.0,a limpeza foi todos os dias e tudo muito limpinho
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,2.0,Alimentação deveria ser servida para o acompanhante também
QUEIXA,HOTELARIA,LIMPEZA,2.0,No dia que fiquei internada o banheiro não possuía toalha e  no dia seguinte ninguém da limpeza passou para limpar.
QUEIXA,HOTELARIA,LIMPEZA,1.0,Muito muito sujo pouco profissional para muita coisa.
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Quarto com falta de manutenção, onde não tinha cortina de proteção e o sol refletia diretamente na cama do paciente, descaso com a higiene do quarto, pois ficaram 2 dias sem limpeza e quando vieram para limpar fizeram incompleto so superficial, os sanitarios ficam muito tempo sem lavagem e quarto com limpeza mal feita."
QUEIXA,HOTELARIA,LIMPEZA,3.0,"HOSPITAL SALVALUS Na UTI COMIDA TA BOA, PORÉM OS PROMOCIONAIS FAZEM MUITO BARULHO PRINCIPALMENTE NAS LIXEIRAS QUANDO ABREM AS TAMPAS E FECHA.NOS QUARTO FALTA MUITO MATERIAL NÃO TEM FRONHAS FALTA AVENTAL, LIMPEZAS NO GERAL NÃO TA BOA.COMIDA TAMBÉM FALTA MUITA COISA PEDI VARIAS VEZES FRUTAS MAS NÃO TINHA SUCO MUITO RUIM .NO HOSPITAL SANTANA NA UTEI MUITA FALTA DE HIGIENE PAPAGAIOS DIVIDIRÃO COM MAIS PESSOAS O APARELHO QUE FICA NO BRAÇO PARA MEDIR PRESSÃO MAU CHEIRO HORRÍVEL!"
QUEIXA,HOTELARIA,LIMPEZA,2.0,Limpeza mal feita. Os banheiros dos quartos fedem
QUEIXA,HOTELARIA,ENXOVAL,3.0,"Fiquei um dia inteiro solicitando água, e não me trouxeram, e também pedindo material como banheira e toalha para dar um banho em minha bebê não me deram"
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Alimentação poderia ser de melhor qualidade
QUEIXA,HOTELARIA,LIMPEZA,3.0,"A limpeza não é adequada p um quarto hospitalar com 2 pacientes, mais 2 acompanhantes.
O chão sempre pregando no chinelo, debaixo das camas e do suporte de soro sempre sujo.. necessita de mais atenção com banheiro"
QUEIXA,HOTELARIA,LIMPEZA,3.0,Em alguns quartos e banheiros que ficamos contatamos bolores escuros por falta de serem lavados
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,4.0,Demora para a alimentação
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,"Minha insatisfação foi em relação ao local de espera para cirurgia. Fiquei em uma sala com vários pacientes e acompanhantes, onde me colocaram para trocar de roupa para cirurgia em um banheiro onde todos ( média de 30 pessoas homens e mulheres) iriam me ver de camisola. Achei isso um absurdo, falta de respeito comigo e com os outros usuários do plano."
