elogio_ou_queixa.3,grupo.3,motivo.3,p4,comentario_p4
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,A falta de esclarecimento sobre os procedimentos que seriam realizados.
QUEIXA,MÉDICO ,QUALIDADE,4.0,"Só apareceram para avaliação os médicos dos principais testes,não fizeram o exame para ver o tipo sanguíneo ,nem avaliaram bilirrubina"
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,tem médicos que são muito atencioso e outros não
QUEIXA,MÉDICO ,QUALIDADE,1.0,"A cirurgia foi para retirada de pedra nos rins, ainda tem pedras e a paciente encontra-se internada novamente precisando fazer outro procedimento"
ELOGIO,MÉDICO ,QUALIDADE,5.0,"Durante o internamento foi tudo maravilhoso, fez ressonância ( onde constatou vários linfonodos nele) fez cirurgia, biópsia, todos os exames possíveis e graças a Deus aquele 5° e 2° andar tem excelente profissionais, só temos a agradecer a todos os médicos , enfermeiras, técnicas... Hoje ele está fazendo quimioterapia, sendo muito bem assistido, Dra Nilma excelente médica, Barbara Karla ( enfermeira) maravilhosa e todas as técnicas, copeiras são maravilhosas, estamos sendo muito bem tratados... "
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Bom fiz um cirurgia de retirada da vesícula só sai no dia seguinte e nenhum médico foi falar comigo no pós operatório tive que chamar o médico pra passar um remédio pra mim pois estava sentindo dor.  E ele não foi muito gentil .
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Negligência
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,Demora
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,"Médicos do atendimento de emergência despreparados, sem especialidade no meu tipo de problema"
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"A insatisfação é apenas sobre essa nova geração de médicos em q alguns tem uma frieza em relação a abordar alguns assuntos. Nada a falar do cirurgião dr Renan, tecnicamente ótimo cirurgião, ha de se elogiar, pois meu pai sobreviveu a uma cirurgia delicada daquela...muito a elogiar Dr. Paulo q passava a maioria das visitas durante a internação. Acredito porém, q deva-se mesclar profissionais novos, com toda a modernidade da medicina nas mãos, com profissionais com mais anos de experiência e mais empáticos"
QUEIXA,MÉDICO ,ACOLHIMENTO,,
QUEIXA,MÉDICO ,NÃO COMPARECEU ,,
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,2.0,"Fiz a cirurgia e até hoje estou aguardando o médico vir falar comigo ou família.
E explicar o ir foi feito na cirurgia, fiquei com várias sequelas ."
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,"A equipe médica cometeu um erro grave na minha cirurgia que quase me custou a vida e ainda não me recuperei, tive uma infecção abdominal e um derrame pleural."
ELOGIO,MÉDICO ,QUALIDADE,,"o Dr. Rafael que me operou excelente , a anestesista , foi tudo ótimo , minha cunhada pode estar o tempo comigo me acompanhando e durante a cirurgia eles davam informações sobre mim , tbm foi uma cirurgia rápida , quando terminou e fiquei na sala de recuperação tbm fui bem amparada."
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"cheguei no hospital 12:00 em trabalho de parto com a bolsa estourada, a recepção e as enfermeiras foram muito rapidas e eficientes, porem os medicos me avaliaram e disseram que iriam iniciar a indução, mas não o fizeram, em vez disso esperei na recepção e depois no pre parto 5 ou 6 horas com dor, as enfermeiras foram muito gentis e me ajudaram como puderam, quando elas foram me chamar me disseram que o meu bebe ja estava com uma quantidade alta de mecônio nao daria mais para fazer uma indução e me subiram pra cesaria. O meu filho estava com mecônio desde que eu cheguei, porem simplesmente esperaram ficar pior, não induziram e nem fizeram nada só esperaram eu ficar la com dor o dia todo sem tentar induzir pra eu fazer a cesaria 20:00 da noite com meu filho correndo perigo."
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Descaso total com o paciente, não temos nenhum retorno nem atenção dos mesmos. Tratados como lixo"
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"O médico não foi no quarto me dar as informações, a secretária dele que passa na sala."
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Teve médicos tbm q fiquei implorando p me dedicar eu c quase três hrs c dir cabeça depois como via q eu n dormia e ficava reclamando c dor me deram remédio p eu dormir tipo dorme e p we encher eu era paciente nais lúcida do quarto via td o q acontecia
QUEIXA,MÉDICO ,QUALIDADE,2.0,Não foi realizada a cirurgia por falta de comunicação entre as equipes médicas
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Ñ sei se é o hospital a direção , mas a verdade  é nos dão alta sem estarmos  100%"
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Hospital com ótima estrutura pra atender os pacientes, mas infelizmente achei muito despreparo dos médicos, não falavam corretamente sobre o quadro do paciente, eles não disseram que a paciente estava com anemia, e os riscos que estava correndo, ao sair da uti com a ida para o quarto auxiliar. A única parte que funcionava bem era a alimentação nutricional, mas o resto infelizmente está pior do que o sus.Muito triste, até hoje o único médico que me deu satisfação sobre o quadro foi a cirurgiã Denise e sua equipe, e o cirurgião Aldo que viu muita coisa errada e prescreveu as medicações correta, mas ainda sim ela foi liberada alta correndo muito risco, bem como anemina aguda, infecção de urina grave e muito líquido no corpo, derrame pleural, coração inchado, sendo que a entrada foi apenas com dilatação na vesícula bilear e pedra na vesícula. Profissionais bem despreparados, agora vamos ter que passar por um novo processo de cpre e espero que estejam médicos preparado para retirar iguais aos médicos sabem como a Dra cirurgião Denise e sua equipe.
Não informava o quadro do paciente, fiquei por 10 dias sem saber o relatório médico e exames, os médicos passavam e não sabiam falar sobre o quadro, falavam depois eu volto vou ver o exame e não voltava. Ao procurar os médicos falavam que não estavam mais no hospital, lamentável um hospital daquele está tão precário dessa forma"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Em todo o tempo no hospital só tive duas visitas do médico,  primeira visita dele foi no dia da cirurgia e outra visita para dar a alta"
QUEIXA,MÉDICO ,QUALIDADE,3.0,Os médicos por quem fui atendida no plantão da madrugada não mostram nenhuma paciência em tirar dúvidas
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Pedi analgesia por diversas vezes e não recebi, antes do parto tbm pedi um dipirona pois estava com muita dor de cabeça, fui receber o dipirona duas horas depois de ter solicitado, a analgesia não recebi"
ELOGIO/QUEIXA,MÉDICO ,ACOLHIMENTO,,
ELOGIO,MÉDICO ,QUALIDADE,1.0,Olha desde quando cheguei até quando sai fui bem atendido e amparado por todos só tenho a agradecer
QUEIXA,MÉDICO ,CONDUTA,,"Aconteceu que os médicos foram muitos, arrogantes não prestaram oque são pagos pra fazer , tiveram um erro na dosagem dela , deixando a diabete chegar a 30"
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Com o rodízio de médicos, um fica deixando pro outro algumas decisões e isso resulta em equívocos para liberação da alta com mais agilidade e eficiência ao paciente"
QUEIXA,MÉDICO ,QUALIDADE,,"A equipe está vindo de Maracanau, o médio só vai começar o exame quando a equipe estiver aqui. Foi solicitado uma equipe errada, uma de base e ainda foi perguntado DUAS VEZES pro médico e pra enfermeira e eles disseram pros técnicos que n era uma equipe de UTI era de base. Mas quando chegando aqui o médico disse que tinha que ser uma de UTI pois ela é paciente de UTI. Ele errou em pedir essa equipe errada e errou em não ter mandando ela com a sonda de xixi ela está com muita dor no pé da barriga está gritando de dor já usaram a de alívio 2 VEZES NELA e essa dói muito pq precisa fica tirando e colocando quando ela quer fazer xixi e a barriga dela tá inchado muito, direto praticamente acumulando xixi. Ela já estava com essa bolsa mas tiraram ontem só que hoje ela acordou com dor sem fazer xixi e eu questionei o medico antes de sair pra ele mandar ela com a sonda e ele me disse que era só ANCIEDADE!!! Agora eu estou aqui com a criança chorando e gritando de dor!!!"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Tudo horrível, acolhimento pessimo nada do que foi relato sobre minha condição foi avaliada com empatia e respeito, não teve visitas somente 1 e durante todos os dias internada e o médico só perguntou se eu estava sentindo algo e disse que iria falar com o urologista e nunca mais voltou. Foi preciso meu esposo ser rude e grosseiro com algumas pessoas para que alguém pudesse vir falar conosco."
QUEIXA,MÉDICO ,CONDUTA,2.0,"Há profissionais muito competentes no Hospital Antônio Prudente da Hapvida em Natal e muito eficiente o setor de procedimento de exames (sangue, urina, R-X, tomografia, ultrassonografias), mas as condições de trabalho relacionadas à quantidade de paciente por profissional não os deixam trabalhar da melhor forma e não há médicos especialistas na emergência. Minha mãe com 89 anos foi internada com problema no pulmão, com a saturação muito baixa, a médica a internou, ela foi para a sala de observação UTI, passou 1 dia e foi mandada para o quarto. No entanto nenhum cardiologista a viu durante dez dias, mesmo tendo sido implorado às médicas generalistas que solicitassem a presença de um cardiologista. Precisamos acionar um amigo do diretor do hospital, quando enfim uma cardiologista visitou minha mãe, até então as médicas generalistas consultaram os cardiologistas por teleconsultas.  Mamãe ficou no hospital por 17 dias e foi feita apenas 1 visita de uma cardiologista, mas somente por esse motivo. É óbvio que a minha mãe veio a óbito. É um absurdo não ter um cardiologista em um hospital de emergência. Fazer teleconsultas para uma paciente com 89 com problema cardíaco e pulmonar, mesmo que seja por um médico generalista, é abominável e desumano. Eu e meu esposo temos planos de saúde Hapvida, igualmente minha mãe tinha, mas estamos pensando seriamente em mudar para outro. "
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,"Em março, fraturei a coluna, o neurocirurgião passou um colete e depois de meses, depois de uma ressonância, ele descobriu que o colete não resolveu, a fratura abriu mais. O médico disse que eu teria que operar, para colocar quatro pinos na minha lombar. No dia 29/10, tive uma consulta com o cirurgião e ele disse que não havia necessidade de operação, sendo que a fratura ainda está aberta. "
QUEIXA,MÉDICO ,ACOLHIMENTO,,Os médicos não estão nem aí pro paciente! 
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,4.0,Sem relatórios
QUEIXA,MÉDICO ,QUALIDADE,,"Nada do que foi solicitado pela médica de referência foi feito. E ainda um desdém entre a equipe médica.
Péssima,  se tivesse -2 daria"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,,"Os médicos não são tão capacitados. 
Como que um médico não sabe a descrição dos remédios e o uso mas mesmo assim indicam para um bebê? Ter que olhar no Google a forma certa de usar? 
Bem errado."
QUEIXA,MÉDICO ,QUALIDADE,3.0,O absurdo é terem perdido o exame de tipagem sanguinea do meu RN e os exames de sangue colhidos no internamento
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Falta de etica 
Invez de acolher eles causam estresse ao paciente a atendimento atrasado principalmente as oncologista"
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Fiz um procedimento de caraterísmo, e até agora os médicos da rede Hapvida não sabem dizer o que eu tenho ,estou debilitada e nem um de vcs estão resolvendo a minha situação. Sem acolhimento,sem empatia ,sem profissionalismo estão atrás de quantidade e não de qualidade"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,2.0,Foi preciso o atendimento por uma cardiologista e isso durou 03 dias para acontecer
QUEIXA,MÉDICO ,QUALIDADE,1.0,Horríveis
ELOGIO/QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Na emergência a assistência médica foi a pior. Terrível, traumatizante. Mas na UTI o tratamento foi ótimo"
QUEIXA,MÉDICO ,CONDUTA,3.0,"Médica, sem qualquer acolhida com paciente e familiares, com grosseria."
QUEIXA,MÉDICO ,CONDUTA,3.0,"Medica que deu alta apática, grossa, faltou humanização, dra Klivia não recebemos nemhum documento resumo de alta. Acho que a alta deveria ser feito pelo medico que fez a cirurgia."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,4.0,"Porque demora, muito pro médico fazer os curativo"
QUEIXA,MÉDICO ,QUALIDADE,5.0,"Não foram todos, achei ruim o Dr ficar falando de comida, não me comunicado o porque da demora da cirurgia,demorou muito pra fazer a ressonância...."
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Falta de acolhimento e empatia no trabalho de parto. Não foi incentivado a amamentação na primeira hora de vida e após ir para o quarto, não avaliada a ferida operatória pela equipe médica e o sangramento."
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Péssimo, médico não sabia escrever, não sabia de quem era os exames,convênio contrata estudantes  pra ficar barato depois  e os pacientes  que se ferra.nunca vi isto e ainda meu filho questionou para o enfermeiro sobre o médico não saber escrever  o enfermeira  ainda falou tem coisa pior que isto."
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"precisava implorar pra um médico aparecer quando passava mal, a médica que acompanhava para as tomos dizia pra mim é sempre a mesma coisa não precisava nem fazer, descaso total, o médico quando presisei que ela estava mal tive que gritar por socorro pra aparecerem"
ELOGIO,MÉDICO ,QUALIDADE,1.0,"Vanessa foi transferia do Hospital Pro infância para o Hospital São José, quando chegou foi bem atendida pela equipe medica.
foi bom o atendimento, correu tudo bem e gostei bastante da atenção que deram, indicaram após alta procurar o pediatra ou pneumologista para acompanhar o casao"
QUEIXA,MÉDICO ,QUALIDADE,4.0,"O Médico que atendeu passou dipirona, eu não estava com dor e a minha PA estava 9/6"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,2.0,Não deve cardiologista adequado
ELOGIO/QUEIXA,MÉDICO ,QUALIDADE,3.0,"A equipe muito boas .
Mas o médico em geral muito mal educado"
QUEIXA,MÉDICO ,QUALIDADE,3.0,foi internado por quasar de uma infecção devido uma fissula anal meu caso era cirurgia e ele avariarom virou que era caso cirúrgico msm assim me derou alta nadica e agora estou correndo atrás para conseguir marcar minha cirurgia que não está fácil até momento não consegui
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,4.0,"Minha cirurgia foi, por muitas vezes, reagendada e após muitas reclamações e pedidos de atualização das guias foi marcada para o dia 16/07. No momento em que fui para o centro cirúrgico minha prótese de silicone ainda não havia chegado, correndo o risco do meu médico fazer a cirurgia pela metade. Um total despreparo da equipe pré-cirúrgica que não solicitou minhas próteses e só me avisou faltando 2 horas para eu internar e só porque consegui falar, após inúmeras tentativas de contato. Um verdadeiro absurdo e despreparo!
Eu já tinha programado minha licença do trabalho, mala pronta e cintas compradas. Quando foi 22:00 entraram em contato comigo para eu me internar às 23:00. Sinceramente, a experiência foi horrível. Agora tenho a última etapa cirúrgica para realizar e espero que eu não tenha problemas.
e já estou com problemas para marcar consulta com meu médico, dr. Hélio. Sinceramente, é só dor de cabeça."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,1.0,"Eu cheguei na maternidade às 19h e pouco, estava o dia todo no hospital da minha cidade aguardando a ambulância, sem comer.
Chegando la me falaram que eu não poderia comer pois o procedimento que eu iria fazer era as 8h da manhã, estava com fome mas aceitei pois coloquei em mente que depois do procedimento ja poderia comer.
O procedimento foi feito a tarde, depois de horas esperando, quando voltei ao quarto o médico liberou que eu pudesse comer.
Me levaram um pão, e café, mas isso sustenta alguem com mais de 24h sem comer?
No horario da janta, entregaram comida a TODOS menos a mim.
Quando eu fui reclamar eles apenas me falaram ""seu nome não está na lista e a comida acabou""
Chorei de desespero pois estava com fome, fraca e com o psicológico abalado diante de tudo oque aconteceu.
Uma pessoa de um cargo mais acima foi conversar comigo pois eu queria ir embora passando toda aquela humilhação por comida.
E depois de muita conversa, apertei calo, só quando eu falei em processo, eles arrumaram comida pra mim, mas isso já era 23h da noite, foram quase 48 sem comer algo pra fortalecer.
Apenas comendo pão e tomando um copo de café.
Então não fiquei satisfeita"
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"Minha foi recebida por um Dr que nos relatou que er o primeiro dia dele no setor e nem.ssbia se iria ficar lá com isto ela ficou desassitida, el com infecção  de urina pela 3 vez não  foi pedido uma cintura e antbiagrama, ficamos das 11 da manhã até 13: 00 do outro dia sem saber se minha mãe. Ia se interna ou para casa.
Até que fis um questionamento no Sac e tudo se resolve."
QUEIXA,MÉDICO ,ACOLHIMENTO,,
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,3.0,"E relação a cirurgia o medico aplicou anestesia (raque) muito forte , pois fiquei 6 h sem poder me movimentar."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,1.0,"Minha mãe, paciente oncológica chegou no Hospital com uma carta de internação de um médico particular já que os médicos do hospital Santana se recusaram Internar, somente após 12 dias de internação passou um cirurgião oncológico para ver a situação dela e achou um absurdo ela ter esperado todo esse tempo sem atendimento oncológico e operou minha mãe às pressas. Inclusive tudo será relatado no processo contra o hospital e anexado junto a ANS pois o descaso com o paciente foi absurdo!"
ELOGIO/QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Metade da equipe é boa, a outra não"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,1.0,Cada dia a visita era feita por um médico diferente e não havia diálogo entre eles ou consenso nas indicações pós-operatórias
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Medico pronto Socorro horrivel, emergencia pior ainda, o que Melhor teve cuidado foi na observacao"
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Equipe do PS desprezaram, uma semana levando ao hospital pata deixarei progredir o caso para algo sério e não ter jeito e internar"
QUEIXA,MÉDICO ,CONDUTA,1.0,A equipe médica da Neo muito boa porém ouvi uma conduta de um médico q não me agradou. Deu alta da Neo com apenas um dia de observação. Desde então minha filha só piorou no quarto. E os médicos que acompanham no andar não nos deixa a par de tudo que esta acontecendo
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,,
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"No resumo da alta não foi colocado que elloa ficou em uso de oxigênio,  não foi colocado os exames que vez no hospital, achei uma das médicas meio invasiva quanto a vida pessoal da gente."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,2.0,"Nosso acolhimento foi realizado pelos médicos do Pronto Atendimento da manhã  ficamos aguardando das 10h até as 13h apesar de questionar não tínhamos resposta.
Após a troca do plantão o médico veio nos dar retorno e providenciar o internamento, todo esse sofrimento com uma pessoa totalmente debilitado para apenas a troca da bolsa biliar"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Desde o primeiro atendimento médico, quando o médico sequer examinou o paciente,
Mandou ficar de jejum pra fazer o procedimento cirúrgico e não mandou fazer a internação."
QUEIXA,MÉDICO ,ACOLHIMENTO,,
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,"A primeira equipe já dá noite que não foi tão eficiente, pois eu estava tendo contração muito espaçada uma da outra e não consegui dilatar como esperávamos então quando foi pela manhã eu fui até o posto de enfermagem e sugeri que meu parto fosse cesárea, já que eu não tinha mais dilatado, aí uma das enfermeiras disse que ia passar essa informação para a enfermeira chefa, então a enfermeira veio e falou que ia induzir o meu parto, então eu também concordei pq eu já estava a muito tempo dentro do hospital desde o dia 16/07 as 15:30 até 17/07. Acabou que eu tive um descolamento de placenta e o meu bebê ficou dentro da minha barriga sem oxigenação, aí foi que eu pedi pra minha irmã que estava comigo dentro da sala de parto pra ir chamar uma das enfermeiras pois eu estava sangrando muito e não não tinha nem um profissional naquela hora conosco. Mas graças a Deus que a médica obstétrica que estava de plantão veio imediatamente e mandou mensagem levar pra sala de cirurgia pra fazer a cesárea pois ela disse que o bebê estava correndo risco de vida."
ELOGIO/QUEIXA,MÉDICO ,QUALIDADE,3.0,"Alguns plantonistas deram pouca atenção aos pacientes, outros foram bem acolhedores e explicativos."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,1.0,"Precisei várias vezes que o médico, fosse ver minha filha que estava com dengue, e estava muito debilitada, pôr não está conseguindo se alimentar , os médicos só apareceu com 24 horas depois ,"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Mal olharam para minha cara
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Poucas visitas médicas, devido alta demanda, dificilmente o médico deixava o seu posto para ir nos poucos leitos existentes."
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Pois vai de equipe médica, tem uns que realmente se importam com a dor do paciente ou cliente, e assiste até o final... já outros colocam o paciente para pular de galho em galho em vez de melhorar a situação ainda piora sem profissionais para o assisti-lo como deveriam ser feitos... 
Alguns fazem isso pois não são ninguém da família deles que estão ali..."
ELOGIO/QUEIXA,MÉDICO ,QUALIDADE,1.0,"Prezada Hapvida Manaus,
Manaus, 4 de setembro de 2025.
Venho por meio desta carta relatar e expressar minha profunda indignação e frustração com o atendimento recebido durante o parto do meu filho, que ocorreu no dia 26/07/2025, no hospital credenciado por este plano de saúde.
Gostaria de começar expressando minha imensa gratidão à Dra. Amanda de Fátima Gurgel, que foi um presente de Deus na minha vida. Tive a sorte de encontrá-la no meu pré-natal; uma médica humanizada e exemplar, que cuidou de mim com um amor e dedicação que nunca encontrei em outro profissional. Tive várias trocas de obstetra até ser presenteada com ela, e agradeço todos os dias por isso. A Dra. Amanda foi a minha obstetra apenas para as consultas de pré-natal.
Quando finalmente retornei à sala de cirurgia, com uma nova equipe, fui colocada na maca e permaneci sentada por cerca de 50 minutos, com dor nas costas, com fome e sede, após mais de 20 horas de jejum e sem monitoramento fetal. Somente um técnico de enfermagem estava presente, tirando o papel filme do equipamento. Meu bebê não foi monitorado nesse período, o que me deixou muito preocupada.
A equipe chegou, o anestesista se apresentou, mas a obstetra não me dirigiu a palavra. Achei isso horrível, pois ela deveria ter me confortado e explicado o motivo da longa espera. A cirurgia demorou mais do que o esperado porque, segundo a obstetra, o bebê estava alto."
QUEIXA,MÉDICO ,QUALIDADE,3.0,Não passam a visita médica como no hospital Nilton Lins..
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Destrato total,nem tocam no paciente"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Apenas por não dizer de primeira oque temos mesmo eles sabendo oque temos, fora isso eles tratam super bem os pacientes"
ELOGIO/QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Único médico que fez questão de dar atenção ao meu caso foi o Dr Cassiano! Excelente profissional. Os outros todos da emergência com má vontade, fui até eles inúmeras vezes com o mesmo problema e só fazem algo quando você surta ou chama um superior!"
QUEIXA,MÉDICO ,QUALIDADE,2.0,Não gostei
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"A mesma coisa, da enfermagem,  me deixaram com dor"
ELOGIO/QUEIXA,MÉDICO ,TEMPO DE ESPERA ,,
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,"Médicos totalmente despreparados não se importam com o paciente, teve negligência médica no caso do meu filho e fui acusada por algo que não fiz"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,1.0,"Passei pelo PSGO, onde a médica me orientou a ser internada para indução do parto. Esperei mais de 4 horas para realizar a internação e o suposto recebimento do comprimido. Não recebi nenhum comprimido. Entrei em trabalho de parto naturalmente e não fui atendida nem por  médica e nem por enfermeira. Após mais de 6h de espera, finalmente a enfermeira vem me examinar e constata que já estou com 10 dedos de dilatação. Não recebi a anestesia que solicitei, pois segundo a enfermeira não dava tempo, fui obrigada a ficar em uma posição que eu não queria para parir e não fui atendida em nenhuma solicitação que fazia na hora do expulsivo. Não vi a cara de nenhum médico em nenhum momento desde a internação. Quem fez meu parto foi a enfermeira e nem a pediatra passou para ver meu filho após o nascimento. Só tive contato com a médica que me atendeu no PSGO e depois somente no dia seguinte, na maternidade, a visita da médica GO e da Pediatra."
QUEIXA,MÉDICO ,QUALIDADE,,
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Na época, mesmo a assistente social tendo pleno conhecimento de que eu havia sido transferida com uma crise renal severa, e diante de todos os laudos médicos comprovando que eu tinha um cálculo de 7 mm localizado no início do canal da uretra, ainda assim o médico me liberou, alegando que não poderia realizar o procedimento de urgência, orientando apenas a ?fazer em casa? ou agendar uma cirurgia eletiva.

Isso ocorreu no início de julho. Só consegui marcar o médico no final de julho, para então pegar os pedidos de exames pré-operatórios e realizar o retorno apenas no final de agosto.

Como consequência, sofri três novas crises renais graves e houve aumento do cálculo para 9 mm. Considero isso um completo descaso do plano de saúde, especialmente da assistente social, que descumpriu o juramento da profissão ao negligenciar uma situação emergencial.

Além disso, abri uma reclamação na ANS, e o plano informou falsamente que eu havia sido internada e que o problema estava resolvido ? o que não é verdade.
Um absurdo e uma falta de respeito total com o paciente."
ELOGIO/QUEIXA,MÉDICO ,QUALIDADE,3.0,NAo sao todos mais alguns nem olham direito o paciente p dar a avaliação
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Não escutam o paciente. Apesar de eu afirmar que não havia sido realizado o ecodopler, o médico não tomou providências. Haviam realizado o exame na paciente errada. Levou mais de 24h até que me ouvissem e se dessem conta de que outra paciente havia sido levada para realizar o exame no meu lugar."
QUEIXA,MÉDICO ,CONDUTA,4.0,"Dr Rafael muito bom profissional com relação a cirurgia. Agora com relação a pós cirurgia em dar orientações no tratamento aos familiares depois da cirurgia nota zero. Minha mãe com 95 anos não tivemos a atenção necessária. Dra giselle péssima médica no atendimento com minha mãe. Deu alta de manhã com muita arrogância sem examinar minha mãe que voltou pra casa com uma ferida e houve omissão por parte dela que deveria ter examinado minha mãe.
e eu contestei a alta da dra giselle e nem deram atenção.
No último internamento para curar a ferida Dr Gustavo um ótimo profissional e enfermeiros e enfermeiras foram ótimos.Infelizmente minha mãe veio a óbito pois a ferida é demais problemas não teve como reverter.Fica aqui o meu protesto contra Dr Rafael no péssimo atendimento pós cirúrgico.Dra Giselle arrogante na alta pela manhã dando alta e nem examinou a paciente no fim do dia "
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Não houve contato de ninguém da equipe médica com familiares após o procedimento, para informar como foi, quais os cuidados pós e retorno cirúrgico. Tivemos que ""adivinhar"" o que seria feito pós cirúrgico. No meu ver, isso foi uma falta de cuidado e atenção para com o paciente."
QUEIXA,MÉDICO ,ACOLHIMENTO,,
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,A equipe não deu a assistência necessária
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,2.0,"Dei entrada no hospital entre 16h/17h da tarde e a equipe médica só se formou às 20h da noite esperando a pediatra chegar, que foi a última na sala de parto. Na sala pré parto me deixaram sozinha em cima da maca gritando de dor, sem nenhuma empatia e não deixaram o meu esposo ficar cmg já que estavam aguardando a pediatra chegar para então realizar o parto. 
O médico responsável pelo parto, Dr Augusto foi totalmente  insensível e me pressionou para o parto cesária, sendo que eu já tinha dilatado 10cm durante toda a espera de formação da equipe. 

Em resumo o meu parto foi totalmente desumano dentro de um hospital particular onde se espera o mínimo de empatia. A hapvida vai de mal a pior!"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,"Não foi com a equipe foi com atendimento anterior a cirugia, tava  marcado para as 6h da manha chegamos as 6h38 e minha filha foi operada somente entre as 17h e 18hs uma espera muito longa!"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,2.0,"Os médicos faziam a visita extremamente tardes, não examinava, colocaram muitas medicação desnecessárias e exames desnecessários me deram alta e não conseguiram achar o motivo real de tenta dor.

Fora q tds eles não avaliaram realmente aonde era a dor ...."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,2.0,Pela demora de chamar a paciente para realizar a cirurgia como era de risco e a mesma deu entrada no hospital por volta de 1:30 da manhã e só foi realizada a cirurgia por volta das 17:00 então a insastifação é essa.
QUEIXA,MÉDICO ,CONDUTA,1.0,"Laudos inexistente, falta de empatia, impaciência, e pior de tudo foi mandar eu pesquisar no Google oq eu tinha caso eu tivesse interesse em saber a fundo o diagnóstico"
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Poderia ser melhor, mais visitas e mais especialidades, como um geriatra por exemplo"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Eu só recebi a visita do cirurgião 1 vez e ele nem explicou detalhes como por exemplo: tamanho do cisto.
Mas em compensação uma outra cirurgiã foi super clara e contou com detalhes tudo sobre a cirurgia"
QUEIXA,MÉDICO ,QUALIDADE,3.0,Por que o paciente ficou 2 dia no hospital e não liberou os medicamentos diários do paciente.
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Não tive visitas
