elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,ADMINISTRATIVO,QUALIDADE,A pessoa de alta medicamento antibiótico fora de hora tive que voltar a unidade por não ter a medicação venosa.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"A paciente não quis continuar a pesquisa de satisfação, apenas fez uma reclamação de que está sentindo, há pelo menos quatro meses, um inchaço na barriga e que os médicos do hospital (PA CAXANGA) tinham informado a ela que isso era causado devido à gordura no fígado. A paciente destaca que já utilizou vários medicamentos e que não surtiu efeito; e que procurou outro médico e que o mesmo relatou que seu problema não era devido à gordura no fígado. A paciente finaliza informando que vai procurar atendimento na terça-feira, 05/08, na unidade CAXANGA."
ELOGIO,ADMINISTRATIVO,QUALIDADE,Gostei muito do atendimento
ELOGIO / QUEIXA,ADMINISTRATIVO,QUALIDADE,"Vou resumir tudo em: A estrutura de vocês é ótima, limpeza, espaço, materiais, produtos, alimentação, enfim. Os profissionais tais como: médico, fisioterapeuta, psicóloga, fonoaudiólogo, são bons também, mas a equipe de enfermagem, os técnicos, são péssimos, vocês precisam melhorar!!! Isso é tudo, obrigada."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Não tinha em quantidade suficiente de funcionários de nenhum destes setores. Giquei savendo da transferência no momento de ir ao hospital.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Não dão muita atenção.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Gostaria de dizer que a nossa maior dificuldade (usuários), com vocês do Hapvida, é a comunicação, orientação sobre onde devemos ir para resolver tal coisa e o call center de vocês infelizmente não funciona, as atendentes não sabem de quase nada, porque não praticam e é totalmente diferente do que elas falam e os números de telefones de contato das unidades e das clínicas credenciadas NÃO EXISTEM !!!!! Fora isso, está tudo bem!"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Que cirurgia?? Que meu pai não fez nenhuma.  Estavam mais com pressa de colocar meu pai p fora do hospital do quê cuidar do problemas dele
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Vou contar direitinho. Minha amiga faleceu na madrugada, e a família só soube na hora da visita. Foi muito triste. A informação foi que ligaram, ninguém atendeu, só que numa numeração que não era da família."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Foi muito difícil pra mim que pago o plano apartamento há uns 8 anos e nunca havia usado, precisei e não um tive serviço que pudesse atende a minha condição,na unidade da Caxangá. Depois fui transferida para ilha do leite, chegando lá,  fui conduzida para enfermaria, como ? Eu pago apartamento. Cheguei às 3h30 da manhã, uma hora horrível de transferência fazendo que a gente fique sem dormir, só fui para o apartamento às 11h, difícil! Vcs acham que quando estamos doentes os cuidados podem ser de qualquer jeito? ou que todos somos pessoas de pouca instrução? Precisam rever seus protocolos. Ainda não estou bem, sigo fazendo exames e tentando descobrir o que provocou meu derrame de pleura pela 2° vez,  e peço todo dia a Deus pra não passar novamente pelo que passei, mas espero que tudo que relatei já tenha sido superado pelas equipes."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"""Vera é especial, acamada, ao chegarmos no hospital Ilha do Leite, a cama destinada para ela estava quebrada, a enfermeira de plantão não deu a mínima, se não fosse a generosidade e desenvoltura da técnica de enfermagem, minha irmã teria ficado com aquela cama.
Outra coisa, o quarto estava sujo (algodão no chão, papel toalha amassado no chão, cesto do banheiro cheio)"""
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"Como sempre o acolhimento proposto pelo Hapvida deixa a desejar, principalmente no que diz respeito ao PA."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Eu fiz uma cirurgia de vesícula dia 22/05/25, por minha surpresa, hoje dia 01/08/25 fui fazer uma ultrassonografia do abdome superior e ultrassonografia de rins e vias urinárias, eu perguntei a ele se eu tinha vesícula, ele falou que sim. Como pode?"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Mal atendimento
QUEIXA,PORTEIRO,ACOLHIMENTO,"Acontece as vezes que não tem ninguém na porta para recepcionar, principalmente cadeirante"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Então. Gostaria de solicitar que revisem a questão de autorização por telefone (ligação). Tenho dificuldade de realizar pelo celular!
QUEIXA,ADMINISTRATIVO,QUALIDADE,Em tratamento nota 10 na alimentação nota zero
QUEIXA,MAQUEIRO,TEMPO DE ESPERA,Muita espera para uma maca
QUEIXA,ADMINISTRATIVO,QUALIDADE,Só a emergência muita bagunça
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Péssimo. Sem ajuda de ninguém. Numa urgência, passando mal, quase desmaiada. Vocês precisam contratar uma consultoria para a melhoria deste hospital. Precisa melhorar em tudo. Em tudo mesmo. De estrutura a profissionais em geral.Precisa melhorar em tudo. Em tudo mesmo. De estrutura a profissionais em geral."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Que cirurgia?? Em maio de 2025?  Houve internação mas não houve cirurgia. 


Infelizmente não gostei das posturas dos médicos, nem do panda caxangá, nem do hospital ilha do leite.

Alem de casos que ocorreram e foram registrados na ANS."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora para fazer a ficha
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Meu Pai faleceu no dia 14/04 depois de uma intercorrência num procedimento feito aí, os dias de UTI foi de descaso total. Internação em maio/2025?????##1f620##"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Bom dia. Ela faleceu. Muita demanda para poucos profissionais! Camas velhas. Precisando trocar! Plano caríssimo. Semi-intensivo, um barulho horrível, devido à TV ligada com o volume alto. Chamei o enfermeiro-chefe para desligar. Um absurdo! Parecia um restaurante. Foram 15 dias dentro do hospital Ilha do Leite, noite e dia."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Profissionais pouco atenciosos, alguns momentos sobrecarregados"
QUEIXA,ADMINISTRATIVO,FALHA NO APARELHO,"Foi durante a permanência, por 2 vezes
 os parelhos de medir glicose e pressão estavam com defeito ou sem pilhas ,e eu tive que reclamar várias vezes pra que fossem feitos os sinais vitais."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Inúmeros relatos, mas no momento não consigo mencionar, porém já possui ação judicial para reparar os inúmeros transtornos."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Minha mãe,  teve vários problemas nessa  internação,  primeiro o ar-condicionado quebrado por três dias, tive que procurar a administração exigir que tirasse ela do quarto,  depois da saída dela o acesso venoso teve problema, ela passou mal e teve que ir para ala vermelha pq o acesso tava infeccionado,   depois que colocaram o acesso na barriga a médica que fez o procedimento não tirou o acesso que deu problema pq ela esqueceu,    falei para admistração que eles estão cuidado de vidas que isso é um absurdo que é  uma falta de responsabilidade."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Vocês não tem um padrão de atendimento,  é tudo muito moroso, temos que estar atrás dos procedimentos,  é um serviço que precisa melhorar muito."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Estou tentando marcar um exame pra minha filha e não tem vaga na clínica pa caxangá
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Meu pai de 84 anos demorou quase um dia inteiro para ser transferido da unidade de pronto atendimento na caxanga para o hospital ilha  do leite
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"O que não gostei foi a chegada ao hospital! Essa fase inicial é muito ruim, passa dias em sala de observação dividida por muitas pessoas com doenças diversas! A gente paga tão caro o plano por apartamento e passa dias para conseguir ir para um quarto e ser bem acolhida! Muitos profissionais bons, mas essas etapas até internar são horríveis! A pessoa não tem conforto nenhum e a tendência é piorar o que tem!"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"O que não gostei foi a chegada ao hospital! Essa fase inicial é muito ruim, passa dias em sala de observação dividida por muitas pessoas com doenças diversas! A gente paga tão caro o plano por apartamento e passa dias para conseguir ir para um quarto e ser bem acolhida! Muitos profissionais bons, mas essas etapas até internar são horríveis! A pessoa não tem conforto nenhum e a tendência é piorar o que tem!"
QUEIXA,RECEPÇAO,QUALIDADE,Era para ter colocado minha mãe como prioridade e eu não fui informada e nem sabia disso passados alguns perrengues por causa disso.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Falta de preparo e atenção. Na urgência médicos sem experiência. Não tem presencial um chefe de equipe. Os estagiários parecem donos da hapvida , arrogantes e sem atenção.  Tem o retorno eles que escolhe quem vai chamar,  no caso da minha mãe de 87anos mendigando atendimento.  Supervisor da área que foi na Urgência do Derby onde está,  você se sente um nada. Nenhuma prioridade para idosos isso e lei . Revejam isso é melhorem."
QUEIXA,PORTEIRO,ACOLHIMENTO,"Na saída, muito mal atendida, o maqueiro foi pegar outra pessoa e pediu ao porteiro para ajudar. Na hora, ele mandou a acompanhante se virar e colocar a paciente sozinha. Ela tem Alzheimer, é cadeirante e tem 89 anos. Fiquei muito magoada."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Não gostei. O médico queria intubar e não era preciso. Infelizmente, ele faleceu."
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Falta de apoio para pessoas idosas, que passsn a depender da família, que no momento está ficada nas condições do paciente, embezerrado de estar tirando ficha no totem"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Tem que melhorar e muito. A estrutura do hospital é muito boa, mas a equipe de profissionais da saúde é péssima. Só tenho a reclamar durante os 2 internamentos de meu sogro. Péssimo."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Gostaria que tivesse mais atenção com idosos seniores, principalmente com medicação, pois se não fosse perguntado o que seria injetado em mãe, ela teria recebido morfina, erro trágico que poderia ter sido pior. E em relação à urgência na Caxangá, é inacreditável a demora para fazer um simples exame de imagem, o ecocardiograma, e médicos totalmente indecisos. Mãe demorou 2 dias para fazer o exame."
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Minha mãe tem 98 anos, cadeirante e eu e meu filho colocamos sozinhos ela na cadeira  e ninguém nos ajudou e tb na recepção a atendente não nos ajudou porque minha mãe não coloca a mais digital  por conta da idade e não conseguir tirar a pulseira."
QUEIXA,MAQUEIRO,QUALIDADE,Não vimos maqueiro
QUEIXA,TOTEM,FALHA NO APARELHO,totem maioria das vezes não sai pulseira
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Só não gostei na hora que cheguei ao hospital, minha filha passando mal, com falta de ar, roxa por ser cardíaca e ainda tive que passar por triagem, sendo que para tirar a pulseira, a digital dela não pegava e nem a foto. Depois de tentativas, conseguimos pegar a pulseira, aí ela foi levada para a enfermaria.Depois de tentativas conseguimos egar a pulseira ,aí ela foi levada pra enfermaria."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Só acho que está faltando mais agilidade na entrega dos resultados de exames.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Tempo de espera pra o atendimento obstétrico.
ELOGIO / QUEIXA,ADMINISTRATIVO,QUALIDADE,"Minha reclamação é que saí do hospital com recomendações e exames para fazer, onde até hoje, data presente, a ouvidoria ainda não autorizou o exame de enteroscopia, desde o dia 23/06/25 que dei a entrada. Fora isso, não tenho o que me queixar. Todos do hospital são maravilhosos e têm cuidados especiais com cada paciente. Agradeço à coordenação do hospital, que tem sido tão presente na vida dos pacientes."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Fui muito bem recebida por todos! Só na observação que senti um desconforto, motivos: muito barulho. Pedir às pessoas que coloquem o celular no silencioso, porque fica um perto do outro e gera incômodo, foi a primeira vez que precisei! Foi tudo bem!"
QUEIXA,RECEPÇAO,QUALIDADE,"Falta de comunicação, o hospital não tem padrões, funcionários que não sabem de nada não sabem dar informação, não são receptivos com os pacientes, precisam melhorar muito, precisam de treinamento de como funciona a estrutura, e outra coisa profissionais sem preparação parece até que estamos no SUS"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"A mãe do paciente reclama que houve muita demora para conseguirem um leito e que ficou aguardando numa sala de espera que não tinha muita privacidade, onde ficava ao lado da recepção, por três dias."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Ao chegar fui na recepção, os funcionários conversando rindo e eu  esperando eles terminarem de conversar pra atender"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Geralmente os recepcionistas estão conversando e demora para verificar algumas pendência que temos
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Fiz tudo sozinha mesmo. Sugestão: comida para os acompanhantes. Passei 3 dias lá; 40 minutos de onde eu moro, e próximo só tem restaurantes caríssimos. Foi gasto em torno de 300 reais só com a comida do acompanhante. Deveria ter um restaurante só para eles ou trazer também comida no quarto, pelo menos café da manhã, almoço e janta. E os médicos darem uma devida assistência, porque das 17 e pouco eu recebi medicação somente às 03 da manhã, foi complicado."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"Acompanhante reclama que não tinha clínico oncológico no hospital, sendo que o paciente necessitava do especialista. Finaliza destacando que foi necessário procurar atendimento com esse especialista em outra rede particular."
ELOGIO,ADMINISTRATIVO,QUALIDADE,Acompanhante do paciente elogia todo o atendimento recebido no hospital.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Atendimento muito demorado
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demorou
QUEIXA,ADMINISTRATIVO,QUALIDADE,"tempo de espera e falta de conforto no atendimento inicial, especialmente para pacientes em situação grave"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Uti deixando a desejar , profissionais não estão sendo profissionais"
QUEIXA,TOTEM,FALHA NO APARELHO,Máquinas sempre com defeito.
QUEIXA,RECEPÇAO,QUALIDADE,"Recepcionista e porteiro diria muito satisfeito, porem o local tem pouco espaço e deixa as crianças com vários tipos de doenças aglutinadas"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Péssimo atendimento, as recepcionista bem ignorantes e na saída aguardei mais de 40 min e o maqueiro n veio para nos buscar mesmo sendo solicitado por três vezes tive que descer sozinha"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Emergência cheia, funcionários não davam muita atenção"
QUEIXA,TOTEM,ACOLHIMENTO,"Na maioria das vezes, chego com sacolas, minha filha nos braços e ainda tenho q fazer o atendimento no totem sozinha. Pq a recepcionista nem se levanta."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Acompanhante da paciente reclama que o hospital está ficando pequeno para uma demanda muito grande de pacientes, e que isso também está afetando a quantidade de leitos disponiveis."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"O atendimento da equipe foi bom, tenho a reclamar a questão da demora para subir para o quarto. Meu filho testou positivo para influenza e mesmo assim ficou misturado mais de 24 horas na parte da emergência com outras crianças, sem o conforto no lugar, com muito barulho, e ele é autista, nem dava para ele dormir. Meu plano é com internação, quando eu subi com ele parecia que eu estava em outro hospital, o atendimento e conforto totalmente diferente."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Fiquei insatisfeita porque meu filho precisava ir para a UTI e, como estava muito cheio, não teve vaga, inclusive nem para o quarto não teve vaga, ele ficou internado na sala de acolhimento. Teria que ter outro hospital aqui em Salvador para atender os pacientes melhor."
QUEIXA,MAQUEIRO,TEMPO DE ESPERA,"Acrescentando que o hospital está deixando a desejar no serviço de maqueiro, pois passei 1 hora aguardando para me deslocar."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Assim que chegamos no hospital seria ordem de chegada ficamos até meio dia na recepção meu filho jogado no banco com fome porque 
Seia as 10 horas da manhã foi muito tempo mas aí não foi os funcionários foi o hospital"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"A minha internação em maio foi a pior experiência que eu tive no plano Hapvida e no hospital Teresa de Lisieux. Fiquei em um local improvisado, pois a emergência estava lotada, a parede da maca estava mofada; atrasavam os horários dos medicamentos. Nos 4 dias em que fiquei internada, não conseguiram um quarto para mim. As enfermeiras e médicos demoravam horas para chegar e eu tive que ficar adoentada nesta situação insalubre e sem nenhuma assistência por parte hospitalar."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Vocês têm liberado muito cedo após a cesárea. Tive que voltar um dia depois da alta, porque meu filho teve febre e teve que tomar banho de luz. Se tivesse ficado, como é o certo, um período de 48 horas, daria tempo de avaliar essas coisas."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"ANTES DE ME INTERNA FUI NA EMERGENCIA VARIAS VEZES E NÃO FIZERAM EXAMES , PERDI MEU BEBE"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demorou de mais pra ser atendido e diagnosticado a causa
QUEIXA,RECEPÇAO,ACOLHIMENTO,O pessoal muito frio
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Dividir quarto com oltras pessoas não gostei já tivi uma filha pela apivida e não foi Asim
QUEIXA,RECEPÇAO,ACOLHIMENTO,Descaso recepção
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Pago por um plano que não me atende em nada. Pago pelo apartamento e fico em enfermaria, sabe? Os apartamentos é para amizade de pessoas que lá trabalham, e outra, não têm condições de dar suporte, porque vocês resolveram abraçar o mundo com esse atendimento horrível de vocês, mas meu advogado vai cuidar disso tudo."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora no atendimento.
QUEIXA,ADMINISTRATIVO,QUALIDADE,Hostilidade descaso falta de educação. Os profissionais até tinha boa vontade mas o próprio hospital não oferecia os insumos necessários
QUEIXA,ADMINISTRATIVO,QUALIDADE,As pessoas que trabalham lá tá pouco se importando com os pacientes
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Segundo a Lei no 14.737/2023 tenho direito a um acompanhante e isso não me foi dado
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Demora no atendimento,demora pra subir"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Mais agilidade no processo de internação pois se torna exaustivo esperar longas horas e até dias para conseguir internamento
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Demora no atendimento 
O paciente ficou em jejum de sábado a domingo e a cirurgia foi cancelada no Domingo a noite"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Administracao ruim
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Quando o paciente vem da emergência, não há um médico que o acompanhe, e sim um novo a cada plantão. Muito ruim isso. Abordagens diferentes, encaminhamentos diversos; senti-me perdida."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Foi péssimo o atendimento quando cheguei ao hospital. Saí de Feira de Santana transferida do hospital FRANCISCA DE SANDE para o hospital Teresa de Lisieux em Salvador. Quando cheguei ao hospital em Salvador, não fui direto para um leito, fiquei sentada em uma cadeira durante 4 horas e ninguém me atendeu para me levar a um leito. Não tinha leito preparado para a minha chegada, me colocaram sentada na cadeira durante 4 horas. Quando eu consegui um leito, foi porque eu bati na porta de quatro médicos e comecei a fazer um barraco no hospital. Resumindo, o atendimento na enfermaria e a recepção dos pacientes que vão ser transferidos de hospital é decadente, é mil vezes pior que hospital público. Odiei minha experiência na enfermaria daquele hospital."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Tempo de espera
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Muita demora no atendimento
QUEIXA,PORTEIRO,ACOLHIMENTO,"Cheguei dando emergência a uma paciente que precisou ir pra sala vermelha e o porteiro/segurança só preocupado que eu tirasse o carro da frente do hospital e nem ofereceu para ajudar com uma cadeira de rodas, maca"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Ela não foi do fazer cirurgia e sim foi transferida de Camaçari para o hospital Tereza de Lisieux 
Ao chegar não tinha leito disponível para que ela ficasse 
Teve que ficar na sala de medicação sentada, totalmente desconfortável.
Estamos falando de uma idosa!
Depois da filha reclamar na recepção que foram da providência em um leito pra ela."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Muitos  pacientes para pouco funcionário o atendimento péssimo 
QUEIXA,ADMINISTRATIVO,REMARCAÇÃO,"As vezes agente quer marcar uma consulta não consegue, agora mesmo tou precisando de uma consulta pra médico de olho,eu tou precisando urgente não consigo."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Foi feito a ficha, demorou pra o médico atender,eu estava com muita falta de ar, mas depois teve o atendimento, fiquei aguardando até que os médicos passaram os remédios, aí melhorou, fiquei na emergência até a noite, qdo fui transferida pra o 2o andar, esperando vaga no apartamento, que só conseguiram no dia 27 pela madrugada.."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Na recepção o atendimento foi maravilhoso. Chegando ao departamento para pagar a taxa de 281,00 fiquei mais de 45 minutos aguardando ser chamada. Imagine só. Para pagar. Foi muito constrangedor. A chegada no andar para ir só quarto, fui atendida com muito louvor e carinho."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"1 para todas as perguntas, principalmente para o bando de estagiários. Pagamos plano de saúde e a emergência é uma escola, cheia de aprendizes. Técnicas que trabalham em 3 hospitais, cansadas e sem ética. Profissionais insatisfeitos falando mal na frente dos pacientes. Nunca recomendaria este plano; no serviço ambulatorial, pior. Minha mãe teve um tumor nas vias biliares. Mesmo fazendo exames anuais periódicos, nunca foi visto? Nunca exame nenhum indicou, mas claro, são tantos estudantes trabalhando, que não, plano só importa com dinheiro. Precisam ver o desastre que é a UTI. Minha mãe pegou uma bactéria hospitalar. Entram nos biombos e não se paramentam. Existe infecção hospitalar ativa, pois os profissionais não utilizam os critérios. Hospital Teresa Lisieux precisa de fiscalização urgente. Sugiro irem de forma secreta e ficarem onde ficam os familiares do lado de fora da UTI. Ouvir vários relatos de descaso. Enfermeiros que assumem plantão de 24 horas depois não dão a assistência devida. O hospital é um caos."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Falta de cadeiras de rodas alguns funcionários mal homurados
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Nesse instante ela esta internada novamente à 12 dias e ainda está esperando leito para ir para enfermaria.
Vocês tem que ser processados.
Nesse interim dos 12 dias minha mãe pegou uma infecção respiratoria, devido ao descaso."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"""Demorou muito tempo para ir para o quarto. Entrei 5e55 sai as 22.As pessoas não internadas por ordem de chegada eram atendidas ,lanchavam e tinham alta, eu fiquei por último só tive alta depois de lanchar  as 22 horas. O procedimento em si não  tenho queixa"""
QUEIXA,ADMINISTRATIVO,QUALIDADE,Essa pesquisa não condiz com o nosso atendimento no hospital.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,A demora no atendimento
QUEIXA,RECEPÇAO,QUALIDADE,Péssimo atendimento
QUEIXA,RECEPÇAO,QUALIDADE,"Recepção bagunçada, não tem organização em relação a adultos e crianças. Não tem uma triagem descente principalmente se tratando de atendimento de emergência. As funcionárias da recepção são grossas e mal respondem as dúvidas."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora
QUEIXA,RECEPÇAO,QUALIDADE,"Mal preparados, sem educação!"
QUEIXA,RECEPÇAO,QUALIDADE,as vezes eles não nos dão suporte suficiente
ELOGIO,RECEPÇAO,QUALIDADE,Os profissionais sao realmente  muito aacolhedores.
