elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,ADMINISTRATIVO,QUALIDADE,"meu marido morreu apos a cirurgia. pois nao teve descanso no apartamento, onde o paciente do lado nao parava de gritar , e depois que meu marido morreu sumiram com o paciente incoveniente"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,mal educado e ignorante
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muita esperanca ate a hora do parto cheguei de 2 meu parto as 7
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora
QUEIXA,ADMINISTRATIVO,QUALIDADE,"foram passadas roupas informacoes, e entreguem formularios com informacoes pela metade"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"uma demora horrivel, passei 4 horas esperando o retorno. estava na emergencia."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"em relacao a acomodacao dos quartos, o qual meu filho teve 2 transferencias inadequadas junto com pacientes com quadro gripais . isso me deixou muito preocupada pois foi cirurgia complicada segundo a medica. no mais tudo dentro das normalidades."
QUEIXA,ADMINISTRATIVO,QUALIDADE,ficamos numa cama sem muita atencao onde n tive muito suporte
QUEIXA,ADMINISTRATIVO,QUALIDADE,"nunca vi um acompanhamento ser feito atraves de fotos!! minha avo estava com a cirurgia aberta por conta da infeccao e os as tecnica apenas faziam o acompanhamento tirando foto farmacia demorava horrores pra liberar uma material basico pra curativo! e um absurdo ter que esperar a boa vontade de fortaleza pra liberar os exames solicitados pelos medicos minha avo so esta bem hoje por conta dos cuidados da dra flavia que foi um anjo enviado por deus e porque a gente a familia arcamaos com o curativo a vacuo. por que ate colchao pneumatico voces negaram, so arranjaram um quando comecou a aparecer lesao nas costas da minha avo e eu tenho tudo registrado."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"muito demorado em caso de internacao e muito sofrido pelo paciente ,a falta de agilidade pra ir pro quarto, demora pra medicacao banheiros sujo ,super lotacao , falta de cadeira de banho."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora para atendimento e com poucas informacoes
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,RECEPÇAO,ACOLHIMENTO,cheguei passando muito mal e menina recpcao pediu para eu ir ate totem so q eu estava cadeira de rodas quase inconsciente ai pediu para ir atendimento pediu digital so q eu nao conseguia levantar minha filha mostrou carteirinha no app disse q tinha q passar digital para me atender ai foi quando vomitei porq nao estava mal ai ela deixou mais tempo de estress sem nescecidade poderia fazer isso a qual momento depois de melho era so pegar meu documento comparar sistema
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora excessiva
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,o que faltou mesmo foi a estrutura para uma internacao no quarto. ficar na sala de medicacao 3 dias foi horrivel.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"fiquei no corredor em uma maca com muito calor na enfermaria, mesmo sendo a remocao solicitada pela upa com leito garantido"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,"entre o translado do pronto socorro ate conseguir uma ambulancia, por este convenio, para o hospital sauvalos demorou 5 horas depois da chegada no hospital ficou em uma maca no corredor de acesso por mais 3 horas sem suporte especifico ao quadro clinico e da emergencia eminente, ate a internacao."
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao havia sistema de comunicacao com o convenio
QUEIXA,ADMINISTRATIVO,QUALIDADE,"entre o translado do pronto socorro ate conseguir uma ambulancia, por este convenio, para o hospital sauvalos demorou 5 horas depois da chegada no hospital ficou em uma maca no corredor de acesso por mais 3 horas sem suporte especifico ao quadro clinico e da emergencia eminente, ate a internacao. falta de comprometimento, indiferenca com a emergencia dos diagnosticos, confusao dos atendentes para informacoes, medicos nao atendem o paciente, somente segue uma rotina engessada pelo sistema computacional nao fazem nada enquanto o sistema esteja funcionando mesmo se o paciente estiverem estado critico."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"o paciente da uma sugestao de ter um canal de comunicacao direto com a unidade onde foi atendido, pois reclama que e dificil conseguir informacoes atraves da central de atendimento."
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao tive nenhuma ajuda cadeira de rodas em mas condicoes viagem foi ser atendido nao tem nem como parar o veiculo que me levou
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta de preparo dos funcionarios
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,falta de comunicacao para local de atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta de cadeira pra pessoas senta ai chega
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,tem hora que atende a gente nao
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,fui atendido 1 hora apos
QUEIXA,ADMINISTRATIVO,QUALIDADE,"saturacao dela estava em 75 e demoraram horrores para colocar o o2 no pronto atendimento, sem contar o descaso no andar principalmente no periodo da noite, nem ligar comunicando que ela morreu o hospital ligou. fiquei sabendo pela cuidaora que era terceirizada. nunca tinha acontecido isso antes."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"a paciente reclama da espera para ser atendida, relata que chegou as 07 00h da manha e so foi realizada a cesarea as 22 50h."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"a paciente reclama que a quantidade de funcionarios e insuficiente para a demanda de pacientes. reclama tambem que o seu plano e apartamento e que ficou todo o periodo de internacao na sala de medicacao, pois nao havia leito disponivel."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"ok. iniciei a inducao de parto normal no dia 20 de julho, por falta de organizacao e falta de profissionais no setor mediante a demanda do dia tive que no meio do processo desistir do parto normal e optar pelo parto cesariana ... muitas pacientes de risco no mesmo setor, poucos profissionais para dar suporte e por eu nao ser de risco minha inducao foi sempre ficando por ultimo... coloquei a primeira dose de misoprofol e so vieram colocar a segunda dose muitas horas depois, passando do periodo indicado... nao senti seguranca de continuar por falta de suporte do hospital"
QUEIXA,ADMINISTRATIVO,QUALIDADE,a esposa do paciente reclama da falta de leito e do atendimento no hospital antonio prudente.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,a espera para a internacao
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta de atencao com a prioridade dos pacientes
QUEIXA,ADMINISTRATIVO,QUALIDADE,a esposa do paciente reclama da espera para conseguir um leito.
QUEIXA,ADMINISTRATIVO,QUALIDADE,a paciente elogia todo o atendimento do hospital.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,recepcao lenta e mal informa
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora muito marcar consulta
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao souberam explicar aonde ficava a recepcao onde ia ficar aguardando a cesaria. mandaram passa por umas 3 quando chegava la nao era. um porteiro que me levou pra certa.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"mandaram ir 5h da manha pra cirugia,cheguei nao estava marcada me deixaram esperando ate as 8 pra fazer alguma coisa"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"a arte que foi colocado na minha perna, ao inves da dentro do osso, botaram uma placa, pessimo plano, odeio esse plano, nao presta."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"horario tranquilo e nao vi ninguem na hora em que cheguei,passei muito tempo da sala ao lado do centro cirurgico por falta de leito"
ELOGIO,ADMINISTRATIVO,QUALIDADE,otimo atendimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,a demora
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,acho muito demorado a espera na recepcao
QUEIXA,MAQUEIRO,TEMPO DE ESPERA,"fui muito bem recepcionada, porem a falta de maqueiro me fez esperar mais de uma hora para ser levada para o bloco cirurgico."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"minha mae chegou transferida do pronto atendimento derby com trauma em braco e bacia, infeccao urinaria e anemia e devolvida para o pronto atendimento do derby. isso na primeira vez que ela precisou do atendimento. no inicio de julho."
QUEIXA,ADMINISTRATIVO,QUALIDADE,a paciente reclama da demora para marcar cirurgias.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"passamos horas esperando atendimento, apos o atendimento ficamos mais algumas horas em uma maca numa salinha com varias outras criancas ate conseguirmos uma vaga num quarto"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora na triagem
QUEIXA,TOTEM,FALHA NO APARELHO,totem nao funciona na maioria das vezes. os recepcionistas estao sempre com cara de quem nao queria esta ali. o porteiro e o unico gentil
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,demorou um pouco para fazer internacao nao davam muita atencao
QUEIXA,ADMINISTRATIVO,QUALIDADE,"foi confirmada a consulta via whatsapp, ao chegar la tava cancelada e nao tinha agenda para marca novamente ."
QUEIXA,ADMINISTRATIVO,QUALIDADE,muita dificuldade em encontrar acomodacao para pessoas acamada e cadeirante
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,muito ruim pra dar informacoes
QUEIXA,MAQUEIRO,ACOLHIMENTO,"o rapaz que veio buscar a nenem na cadeira de roda muito mal educado,nao sabia o nome do paciente que ele proprio foi buscar ,antes disso eu perguntei pra recepcionista que eu tinha que levar algum papel pra sala de pre operatorio ela me falou que o maqueiro que iria fazer isso,entao eu despreocupei quando chegou no elevador eu perguntei pra ele ele disse que nao era papel dele ir pega documentacoes ,entao repassei pra ele que a moca tinha me falado eu estressada levantei da cadeira e fui buscar o papel ele foi atras e disse pra mim que tava me fazendo um favor. ai eu nao teve jeito comecamos a discutir porque o hospital e privado e ninguem trabalha de graca pra ninguem se ele esta la nessa funcao, eu tenho certeza que tem que ser mas instruindo pra isso e nao trata os pacientes do jeito que eu e minha filha fomos tratada."
QUEIXA,RECEPÇAO,QUALIDADE,"nem sempre a recepcao da o apoio e atendimento nescessario ao pasciente, informacoes imprecisas e falta de atencao para com o pasciente q esta em um momento delicado,com dor e sensivel psicologicamente."
QUEIXA,ADMINISTRATIVO,QUALIDADE,pra marca medico e uma canseira
QUEIXA,ADMINISTRATIVO,QUALIDADE,"muitos funcionarios inexperientes total desorganizacao fiquei por horas na sala de socorro , pq nao tinha quarto disponivel"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"toda vez que cheguei, nao tinha ninguem, tinhamos que ir atras de alguem dentro do hospital pra nos atender"
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta de atendimento nunca tem horario com os medicos o aplicativo e horrivel e nao mostra as consultas agendadas
QUEIXA,PORTEIRO,ACOLHIMENTO,nao tem porteiro pra ajudar no totem tem q procurar a pessoa
QUEIXA,ADMINISTRATIVO,QUALIDADE,"nao foi dada a devida atencao pra um caso tao grave. ele foi liberado pela manha, como uma queimacao no estomago."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"paciente transferida do pro saude para hospital medical. chegou, nao houve recepcao por parte da equipe medica e da enfermagem ate que fossem chamados por acompanhante cerca de 30 40 minutos apos a chegada . uma senhora de mais de 80 anos foi deixada, em condicoes ruins, em uma poltronas aguardando atendimento com seus exames em maos. sequer foi levada para uma sala de observacao. sequer foi abordado o que ela tinha. sequer foi dado atencao antes de chamar atencao para ser atendida."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,foi solicitado pelo hospital para chegar com 3 horas de antecedencia. chegando no horario solicitado fui informado que so poderia iniciar os processos com uma hora e meia antes! entao pq solicitou chegar 3 horas antes? fiquei 1 30 estagiando atoa!
QUEIXA,ADMINISTRATIVO,QUALIDADE,"o paciente apenas fez uma reclamacao sobre o atendimento da equipe de enfermagem. reclama que, quando estava internado, precisou utilizar uma sonda nas vias urinarias, e que um profissional da equipe de enfermagem, ao inves de deixar o equipamento aberto, fechou e com isso houve acumulo excessivo de urina, ocasionando muita dor ao paciente e gerando uma infeccao urinaria e dos rins, que o mesmo ainda esta tratando ate hoje. ele finaliza destacando que esta processando o hospital salvalus."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"nao tinha ninguem no totem, eu que entrei e digitei e tirei a senha"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nao fui bem informada sobre uso do totem.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"minha mae tem 94 anos e a identificacao dela e sempre um problema. ela nao consegue parar com a cabeca. nao consigo consulta online, enfim, horrivel"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,pediram pra chegar ao hospital as 05 hs da manha em jejum e fui ganhar nene somente as 10 07 hs
QUEIXA,ADMINISTRATIVO,QUALIDADE,"demorou muito, e o pos cirurgico as orientacoes nao foram claras, nao tivemos encaminhamento para o pos cirurigico, mandaram ligar na central, achamos bem desorganizado"
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao vonsigo contato com ninguem estou pra ser internado nao consigo falar com ninguem
QUEIXA,ADMINISTRATIVO,QUALIDADE,hospital sao bernardo sou deixada quem me troca e
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"falta de organizacao com data de agendamento, me pediram para chegar as 06 00, para internacao, cheguei as 05 40, me deixaram sentada na recepcao ate 13h da tarde, em jejum com dor, quando questionado me informaram que nao havia leito disponivel. quando resolvi tomar uma acao, e fui falar com a assistente social, ai entao realizaram a minha internacao. por isso, a minha insatisfacao"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"muita demora na remocao do meu pai, a ambulancia levou muito tempo pra buscar no outro hospital."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"5. quando cheguei no hospital, logo passei com a medica. ela passou diversos exames a serem realizados, e o pedido de internacao. quando desci fazer o exame meu cadastro estava bloqueado e tive que subir a recepcao para reabertura do pedido. obs estava com acesso ja na mao e tive que sair para pegar fila para novo atendimento fora do hospital. depois dos exames realizados so estava eu na sala de espera e ainda sim demorou muito pra me chamarem pra retorno com a medica. so me chamaram quando eu questionei sobre os exames. depois, houve demora para a internacao, so me chamaram as 23h30, e nao tinha mais como me dar refeicao, ou seja, fiquei por horas sem comer nada, e precisei tomar soro para a cirurgia no dia seguinte pela manha. chamaram a outra paciente que estava comigo no quarto antes para a cirurgia, e ela havia chegado muito depois de mim. apos a cirurgia, fiquei muitas horas na sala de recuperacao para liberarem o quarto que foi pago no particular , a moca da recepcao havia dito que era pra ligar meio dia pra ela para que pudesse liberar, ligamos e ela havia saido pra almocar e informaram que somente ela poderia liberar o quarto, ou seja, muitas horas novamente sem comer, apos a ida para o quarto, as 18h00 so levaram a refeicao apos meu marido pedir por varias vezes, apos as 19h. foram mais de 24h sem comer dentro no hospital."
QUEIXA,TOTEM,FALHA NO APARELHO,a digital nao funciona
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muito demorado
QUEIXA,ADMINISTRATIVO,QUALIDADE,"5. estava apresentando um problema pulmonar no qual me causava muita falta ar incapacitante. estive internada antes pelo mesmo motivo por dias e o problema nao foi bem investigado e dessa vez foi pior, me deram alta com minha saturacao em 85 e ainda ouvi da fisioterapeuta que esse seria meu novo normal. resultado 5 dias depois da alta, precisei ser socorrida as pressas, com saturacao entre 70 e 65 ,sem conseguir respirar, fui internada na upa de francisco morato e devido a gravidade do caso fui transferida para o hospital bosque da saude da propria rede hapvida onde precisei ser entubada. fiquei internada 26 dias, la com um atendimento totalmente diferente do atendimento do paulo sacramento, fui medicada, fiz varios exames, e infelizmente depois de tanto tempo perdido no paulo sacramento do dia 11 de junho ao dia 28 de julho, entre consultas na emergencia e 2 internacoes meu caso virou cronico e estou precisando fazer oxigenoterapia uso de oxigenio de cilindros . talvez se no paulo sacramento tivesse tido um atendimento adequado, nao teria chegado a esse ponto. fiquei 26 internada, 8 dias entubada, estou afastada do meu emprego o que me causou prejuizos financeiros e de pontuacao no local de trabalho, sem falar no meu psicologico que esta destruido. so ainda nao acionei a justica ainda por nao ter estabilidade emocional para isso. nota 0 para hospital paulo sacramento, onde quase perdi minha vida."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,tive um atendimento bom....pq demorou mt para eu ser atendida....
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,poderia ser melhor recebido
QUEIXA,ADMINISTRATIVO,QUALIDADE,"as pessoas sempre despreparadas,nunca tem a informacao que precisamos"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"achei um pouco desorganizado , e demorado."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demou muito a ser atendido
ELOGIO,ADMINISTRATIVO,QUALIDADE,foi boa.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,houve uma demora muito grande para o meu parto! minha bolsa estourou sera da manha e o parto so foi realizado 12 30
QUEIXA,MAQUEIRO,ACOLHIMENTO,"eu sentindo muita dor, nao tinha maqueiro, so tinha um atendente"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"da recepcionista aos outros profissionais, todos parecem que estao sobrecarregados e sem o minimo de paciencia para te atender e retirar as suas duvidas."
QUEIXA,MAQUEIRO,TEMPO DE ESPERA,"a insatisfacao e em relacao ao maqueiro que demorou muito a chegar quando recebi alta. sendo uma enfermeira que me carregou na cadeira de rodas ate o elevador, depois o maqueiro chegou."
QUEIXA,ADMINISTRATIVO,QUALIDADE,eu acho que pra uma pessoa de 76 anos tecnologia e complicado e deveria se levar em consideracao isso
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,informacoes imprecisas!
QUEIXA,RECEPÇAO,ACOLHIMENTO,"cheguei no horario previsto as 6 00 da manha, nao tinha ninguem na recepcao. quando chegou um senhor para atender na recepcao, muito mal me olhou, entreguei as guias da cirurgia, me mandaram sentar em um salao de espera e por la fiquei ate as 9 00 da manha. as 9 00 fui chamada na recepcao e dai sim, a enfermeira que me levou ao centro cirurgico muito simpatica, tentando me tranquilizar a todo momento. e la em cima no bloco cirurgico toda a equipe muito gentil, atenciosos e sempre conversando no sentido de dar seguranca antes do procedimento. desde o medico ao anestesista, foram muito atenciosos."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"demoraram pra fazer minha internacao pois tinha funcionarios conversando, por ser de madrugada. meu nenem quase nasce na area de emergencia"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"minha esposa ja estava em trabalho de parto, onde tivemos que aguardar horas enquanto se desocupava a sala de cirurgia. chegamos a pensar que estavam forcando o nascimento natural, chegamos as 16h em media, foi feito o parto as 23h01. o grau de dilatacao ja estava alto, o que ocasionou dores terriveis, que poderiam ter sido evitadas."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"para uma pessoa chegando em trabalho de parto, deveria ter mais atencao"
ELOGIO,ADMINISTRATIVO,QUALIDADE,otimo
QUEIXA,ADMINISTRATIVO,QUALIDADE,"falta de atencao em relacao exames pra ser feito no dia, o mesmo ficou aguardando o dia todo para realizacao de exames e nem se encontrava no sistema , onde a medica solicitou na visita ao quarto ."
QUEIXA,MAQUEIRO,ACOLHIMENTO,"a recepcao foi tudo ok, porem o rapaz que nos levou no apartamento muito grosso."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,porque devido a obra o caminho ate o local onde e a recepcao da cirurgia nao e bem sinalizado. necessario pedir informacoes pelo caminho e nem sempre as pessoas estao com bom humor para trabalhar com atendimento ao publico.
QUEIXA,ADMINISTRATIVO,QUALIDADE,que era pra ser feita a cirurgia e teve negrigencia medica vou essa semana ai pra conversar com os responsaveis.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"nao fui avisada que tinha que pagar franquia,a cirurgia atrasou muito por causa disso,tive que pedir cartao emprestado pra pagar mil e poucos reais simplesmente achei um absurdo"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"ao chegar no hospital nao tive apoio para entrar, sem contar que na recepcao demorou um pouco a entender a gravidade do meu problema"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"demora, dei entrada como emergencia e demorei para aguardar o leito disponivel"
ELOGIO,ADMINISTRATIVO,ACOLHIMENTO,"nao ficam em cima oferecendo apoio, ou seja nao sao desagradaveis, mas se mostram disponiveis a qualquer sinal de duvida"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,pessimo tratamento por parte de profissional.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nao achei muito acolhedor. e os funcionarios estavam cochichando e falando sobre os pacientes. nao sao receptivos. e mal dao informacoes.
QUEIXA,RECEPÇAO,QUALIDADE,"descaso total por parte da recepcao do hospital, ficam jogando agente de uma recepcao para a outra e ninguem faz o atendimento como deveria ser, me pediram para chegar as 07 00 cheguei la as 06 30 em jejum, sem tomar nem agua como havia sido solicitado, porem so fui atendido por parte da recepcao do hospital, as 09 30 depois de reclamar e quase discutir com a recepcionista que acho que so me atendeu porque se sentiu obrigada, apos esse desrespeito que passei na recepcao do hospital, o restante foi tudo 100 , a equipe la de dentro todos que tive contato muito profissionais, respeitosos e educados, nota 1000 para eles, em especial ao dr maury, extremamente competente, profissional e muito respeitoso e educado tambem, resumindo fiquei indignado com a recepcao do hospital, mas extremamente satisfeito com os demais tramites pos recepcao"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nos ultimos dias nao foi muito bem acolhida
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao aceitaram os exames feito em.outro hospital tiraram sangue sem necessidade e ele nao fez cirurgia apenas ficou internado
QUEIXA,ADMINISTRATIVO,QUALIDADE,"chegamos as 11h do dia 9 e so conseguimos quarto as 3.30h do dia seguinte. varias complicacoes, a cirurgia nao foi realizada e ele faleceu. infeccao generalizada e insuficiencia renal."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,nao tinha quarto para ela sair da emergencia. ficou 2 dias esperando o quarto
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,ninguem auxiliou
QUEIXA,ADMINISTRATIVO,QUALIDADE,"ele estava com dor, ficou do meio dia a 19 horas sentado esperando atendimento em um cadeiras duras."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"cirurgia marcada pra 7 00 esta no hospital 1 hora antes,cheguei 5 30 da manha so subi pro centro cirurgico 9 00 da manha."
QUEIXA,ADMINISTRATIVO,QUALIDADE,meu nome e haroldo tanzi .minha esposa renata cristina faleceu no dia 11 09 25. em decorrencia do estado de saude dela no dia 9 de julho quando chegamos ao hospital para ser atendido. o hospital ja sabia que ela esta com protocolo de asepsia . e ficaram enrolando muito para fazer uma tomografia e verificar a necessidade de cirurgia de emergencia. cirurgia so foi comecar no final da tarde .e antes disso um medico empurrava para outro sem uma resposta para min do que precisava ser feito. diante disso precisou colocar uma bolsa de colostomia .ela ficou em estado gravissimo. foi maltratada na uti. se recuperou mas com a bolsa de colostomia a coisa complicou depois da quimioterapia.ficou fraca .precisou fazer lavagem devido o ressecamento das fezes no dia 08 09 . no dia 10 a noite passou mal .nao parava nada no estomago. com muita dor. no dia 11 09 pela manha acionei o samuel para levar ela para o hospital albert sabin na lapa . onde ela veio a falecer em decorrencia de varias complicacoes como esposo. estou acabado muita tristeza e indignacao com o hospital salvalus.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,pessimo!!! tivemos que fazer escandalo para pega uma cadeira de rodas pra o meu marido que estava muito mal devido o cancer cerebral
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,cheguei na hora marcada e demorei muito para ser atendida pela recepcao .
QUEIXA,ADMINISTRATIVO,QUALIDADE,demorou muito pra providenciar uma cadeira de roda
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"quando cheguei, estava com muita dor e ainda nao sabia o que podia ser. e teve uma falta de informacao no inicio"
ELOGIO,ADMINISTRATIVO,QUALIDADE,muito bem atendida
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento muita dor
QUEIXA,ADMINISTRATIVO,QUALIDADE,"meu filho teve 2 parada cardiaca por conta de uma medicao que foi solicitada as13 horas e picou minutos e veio chegar as 15 e pouco da tarde , levando ele a desentubar e ter duas parada. pegou uma infecao na uti vir ser comunicada disso quando ele ja se encontrava na enfermaria . todos irresponsavel . para completar meu filho foi transferido da unidade d aldeota hapvida em uma ambulancia uti sem equipamento medicos adequado para situacao dele . vir descobrir tudo isso , quando solicitei o relatorio do dom ."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,a sala ainda estava fechada quando chegamos e tivemos que esperar no corredor.
QUEIXA,RECEPÇAO,QUALIDADE,"os atendentes sao um pouco antipaticos, e quando fui ter meu filho, minha bolsa ja tinha rompido,era cesario ficaram colocando varias mulheres na minha frente , fizeram muita hora com a minha cara eu 2 dias de jejum, sentindo dor , e uma bagunca a emergencia da maternidade eugenio pinheiro"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"no dia do meu acidente que fraturei o lindo demorou atendimento e o medico resolveu me internar,fiquei mas de 24 horas em jejum, fiquei no meio da rua pq nao tinha quarto pra mim nao aceitei ficar em cadeira de ps .eu cai dia 10 07 e tinha comido as 17 30 fiquei ate dia 11 07 sem comida sem acomodacao,sem orientacao de enfermeiro mal antendimento fiz a cirurgia no outro acho que fiz a cirurgia entre as 15 ou 16 hs sei bem direito ainda mas as 18 hs recebi alta,na hora que me tiraram da cama pra realizar o raio x nao,a tecnica deixou monitor bater na minha cabeca ,achei uma absurdo nunca vi uma falta de humanidade eu tentei falar com assistencia social no dia nao tinha ninguem na sala,mandar msg pra propria sac da ouvidoria gente horrivel nao disse que era tecnica mas nao vi tanta desumananizacao,meu pai me acompanhou,gente nunca pensei de uma cirurgia tao triste."
QUEIXA,RECEPÇAO,ACOLHIMENTO,nao tinha ninguem na recepcao do internamento
QUEIXA,ADMINISTRATIVO,QUALIDADE,vive com defeito total erros sistema
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demorou muito ser atendida
QUEIXA,ADMINISTRATIVO,QUALIDADE,"nao e sobre o hospital, e sobre o aplicativo que nao estou conseguindo ter acesso."
QUEIXA,RECEPÇAO,ACOLHIMENTO,as recepcionistas nao sao muito solicitas
QUEIXA,MAQUEIRO,ACOLHIMENTO,"1 dos maqueiros trabalha com ma vontade, jogou meu pai de uma cama para a outra parecendo um saco de batatas portaria nao tem um procedimento, cada dia funciona de uma forma nunca vi um totem aqui"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nao tivemos essa assistencia
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"fiquei esperando por mais de 3 horas na sala pre operatoria, com muito frio e mal acomodada"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,poucas cadeiras de rodas
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,tempo de espera muito longo!! nao atenderam no horario marcaco
QUEIXA,ADMINISTRATIVO,QUALIDADE,sala de medicacao muito cheia demora no atendimento
QUEIXA,RECEPÇAO,QUALIDADE,"recepcao sem informacao completas para orientar sobre o pre operatorio. me pediram pra deixar bolsa e subir sem nada. cheguei la em cima fiquei 3 horas esperando pra ser chamada, vestida a camisola com minhas roupas na mao sem se quer oferecer uma embalagem para colocar sem celular pra ligar para o acompanhante ir buscar as roupas pois como impediram de subir com a bolsa ficou tudo la embaixo celular e tudo"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muita demora ate iniciar o procedimento. muito tempo aguardando e ninguem para nos responder sobre o motivo da demora.
QUEIXA,RECEPÇAO,QUALIDADE,"recepcionistas muito desatentas, e nao passa orientacao corretamente, so esperando o atendimento da medica, fiquei mais de 40 min esperando apos a avaliacao solicitada mais uns 40 para o retorno. isso eu ja estando em trabalho de parto, e com oscilacao na pressao."
