elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,ADMINISTRATIVO,QUALIDADE,e uma administracao pessima.
QUEIXA,TOTEM,FALHA NO APARELHO,o totem nao funcionou
QUEIXA,ADMINISTRATIVO,QUALIDADE,"a paciente relata que chegou ao hospital com a guia autorizada e na data agendada para a sua cesarea, mas esta nao constava no sistema e fez o procedimento como urgencia."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"atendimento demorado, todo momento alguem aparece pra colocar a digital, muitas vezes em momentos delicados e constrangedor"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,3. pediram para chegar 8 30 mais foi feita cirurgia quase 12 horas. ela estava com muita fome porque estava em jejum
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,moroso os procedimentos. falta de compromisso com o doente
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"nao tem ngm pra atender ou auxiliar apenas 1 atendente, demora demais"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"nunca tem quarto disponivel, a gente fica com ela sofrendo ate de madrugada, para conseguir um quarto."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"me pediram para chegar as 4 horas da manha e foi me chamar as 7 horas da manha para subir, fora que a cirurgia foi feita errada, um procedimento mal feito"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora muito
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora e pouco informacao sobre o procedimento
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,recepcionista todos no celular falta de respeito com o paciente
QUEIXA,TOTEM,FALHA NO APARELHO,o totem nao estava pegando
QUEIXA,TOTEM,FALHA NO APARELHO,totem nao estava funcionando adequadamente
QUEIXA,RECEPÇAO,ACOLHIMENTO,"primeiro que nao houve idealizacao de cirurgia. segundo que o atendimento do pronto socorro e horrivel, precario e demorado. e terceiro os profissionais sao despreparados e negligentes."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"demora para descer do pos operatorio para o leito, porque nao tinha vaga."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"paciente estava com umero fraturado, sem imobilizacao, estava infartada, mesmo os medicos sendo avisados o tempo todo sobre a fratura e falta de imobilizacao, contrariando a instabilidade e a pressao instavel, com a ansia de gerar mais custos para o hospital, resolveram colocar ela em uma ambulancia, sem seguir os protocolos de transporte de fraturados, sem a devida imobilizacao, resolveram levar ela para outro municipio a 80km de distancia para fazer um exame que tinha disponivel a 800 metros em outro hospital, tudo pelo dinheiro, ambulancia, sem imobilizacao, 500 metros, uma buraco, um solavanco, meio grito, batimentos caindo rapidamente, batimentos 0. e assim volta para o hospital, pela contramao. e assim que mataram a mercedes mira sanchez. nesta referida internacao."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muita demora
QUEIXA,ADMINISTRATIVO,QUALIDADE,tenho que analisar o que eu uso no hospital.
QUEIXA,RECEPÇAO,QUALIDADE,"pouco treinamento, falta simpatia."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"esqueci meu tenis no hospital e quando fui buscar, me informaram que nao tinha nenhum tenis no quarto"
ELOGIO,RECEPÇAO,QUALIDADE,"escrevi errado,foi muito bom o atendimento!"
ELOGIO,RECEPÇAO,QUALIDADE,um otimo atendimento.
QUEIXA,RECEPÇAO,QUALIDADE,"a mae do paciente relata que a recepcao e seguranca do hospital deixou muito a desejar, pois nos dias em que ficou com seu filho internado ao sair e entrar no hospital raramente era abordada pela recepcao, o que a deixou em alerta pois qualquer pessoa poderia entrar."
QUEIXA,TOTEM,FALHA NO APARELHO,ate hoje a biometria nao funciona e nao tem um sistema ou local pra corrigir isso..recadastrar
ELOGIO,RECEPÇAO,ACOLHIMENTO,na chegada foi tudo bem
QUEIXA,RECEPÇAO,QUALIDADE,a paciente relata falta de informacao e organizacao da recepcao pois nao souberam lhe dar as informacoes e o direcionamento correto.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora para transferencia
QUEIXA,RECEPÇAO,ACOLHIMENTO,pouco suporte para entrada.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora pra ser atendida
QUEIXA,RECEPÇAO,ACOLHIMENTO,"falta de atencao, e ma vontade de ajudar"
ELOGIO,RECEPÇAO,ACOLHIMENTO,"a nossa satisfacao, e o atendimento tanto na recepcao quanto na equipe medica 1f91d"
QUEIXA,RECEPÇAO,QUALIDADE,"recepcionista foi extremamente rude, desdenhando da paciente, dizendo que entre os colegas de trabalho nao vou fazer a internacao da idosa entubada hoje nao dessa forma, desrespeitando o momento fragil e os familiares."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"nao teve chegada. voces sequer chamaram, o procedimento foi realizado em outro hospital,"
QUEIXA,RECEPÇAO,QUALIDADE,a recepcionista muito mal educada
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"muita demora para ser atendido, queda no sistema, demora exagerada para internacao de um dia na espera no ps, madrugada c 2 idosos na cadeira de espera, a ficha da internacao da minha mae que nao subiu por incompetencia da responsavel por levar as fichas ao setor correspondente de internacao"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muita demora no atendimento
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"muita demora no atendimento. pedem para chegar com antecedencia, porem, atrasaram muito."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,nao vonsigo contato com ninguem estou pra ser internado nao consigo falar com ninguem
QUEIXA,RECEPÇAO,ACOLHIMENTO,a paciente relata que as recepcionistas foram muito mal educadas e o totem nao estava funcionando
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,no momento da internacao nao pegaram numero de telefone p contato. com isso meus familiares nao foram avisados q eu estava no quarto. gracas a um enfermeiro q gentilmente procurou no google o numero do consultorio do meu filho e do celular dele ligou p meu filho. enquanto isso meu filho ficou o dia todo ligando p o hospital sem saber noticias minha.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,fizeram a ficha de internacao no setor errado
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,emergencia e lerda pro atendimento mesmo sofrendo de dor
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"esperei muito para ser internada, e nao tive meu bebe na data marcada, pouca assistencia medica"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muita demora para ser atendido
QUEIXA,ADMINISTRATIVO,FALHA NO APARELHO,nao tinha uma cadeira de rodas
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,nao ter leite para fazer a internacao da minha filha onde tivemos que fica esperando ater as 06 00 pra uma transferencia pro abc paulista onde moramos na zona norte de sao paulo
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,fiquei horas no ps antes de ser internada de fato
ELOGIO,RECEPÇAO,QUALIDADE,foi tudo certo da chegada a saida
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"cheguei as 4 30 da manha, como fui informada para chegar com 30 minutos de antecedencia, e que a entrada era somente pela portaria principal a mesma se encontrava fechada e assim permaneceu, nao tinha um cartaz informando para entrar por outro acesso e tinha movimentacao de seguranca que nos via do lado de fora, mas em momento algum nos informou."
QUEIXA,RECEPÇAO,QUALIDADE,recepcao desorganizada
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,nao tinha cadeira de rodas
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"passei mais de duas horas na recepcao ,de inicio minha internacao nao tava no sistema."
QUEIXA,RECEPÇAO,ACOLHIMENTO,"a recepcionista n foi atenciosa, menos ainda o porteiro"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"nao tinha ninguem orientando no momento da chegada e nao tinha senha ou totem, estava bem cheio e nao tinha ninguem orientando.. fiquei em pe esperando a liberacao de algum guiche para pedir direcionamento. apos passar pela recepcao, aguardei em pe ate me chamarem para ir a sala pre parto."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"ai chegar foi pedido que chegasse as 11 00 e so foram abrir a ficha as 12 00. no momento inicial nos colocamos em uma sala sem maca com mesas para criancas, desconsiderando totalmente a perda do meu filho anteriormente no mesmo hospital...."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"nao realizei cirurgia , e estao me informando que eu realizei. tive problemas e nao cheguei a realizar essa cirurgia"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"fiz os procedimentos na recepcao , nao teve totem ...e na recepcao do 1 andar so de deram papel e informaram pra onde eu deveria seguir , nao teve explicacoes e confirmacao de que eu tinha acompanhante"
QUEIXA,RECEPÇAO,ACOLHIMENTO,muito demorado o atendimento e os funcionarios da recepcao nao passavam nenhuma informacao so mandavam esperar. e demorou 4h para conseguir fazer a internacao
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,percebi que alguns profissionais induzem voce a permanecer no processo de inducao.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no atendimento e suporte
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"um tempo de demora muito grande para ser atendido. estava internado, cheguei fazer dieta zero ,conheci o cirurgiao e foi cancelado o procedimento de operar a vesicula. fui liberado pela equipe medica e informado que teria que procurar um cirurgiao para fazer a operacao, tenho exames que indicam emergencia na operacao. nao entendo porque cancelaram a cirurgia. estou sofrendo com dores . nao houve transparencia no motivo de cancelar minha cirurgia de vesicula apos realizar dieta zero."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"a demora no primeiro atendimento e eu era a unica la por telefone foi tranquilo. porem como tiveram que remarcar e me internaram, me falaram que iria ser uma das primeiras a realizar a cirurgia, comecei o jejum a 00h e so fui para o parto as 18h, passei muito mal"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,nao teve realizacao de cirurgia nenhuma
QUEIXA,RECEPÇAO,QUALIDADE,"demorou quase 1 hora pra acharem meu nome no sistema, ate perceberem que meu convenio era de outro estado"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,muita dificuldade em encontrar acomodacao para pessoas acamada e cadeirante
QUEIXA,ADMINISTRATIVO,QUALIDADE,"oi uma doenca grave, e nao tive tanto acompanhamento, um psicologo. ou assistencia melhor"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no atendimento da emergencia
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora
QUEIXA,RECEPÇAO,QUALIDADE,"educacao e cordialidade, faltou um pouco, acho que precisam ter mais empatia"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,muita demora pra subir para o quarto.
QUEIXA,RECEPÇAO,ACOLHIMENTO,"tenho dificuldade em usar o totem, quanto os porteiros e recepcionistas sao muito bons e educados"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,a demora e falta de acolhimento do hospital
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,RECEPÇAO,QUALIDADE,"somente 1 pessoa na recepcao, o totem nao estava funcionando, me passaram o horario errado da cirurgia, cheguei com 3h de antecedencia, disseram que nao tinha como abrir o prontuario que a informacao estava errada. so ia abrir proximo ao horario da cirurgia. esperei 3h la fora, e quando fui pra ser atendida a enfermeira teve que ir la na recepcao comecar o atendimento porque minha ficha ainda nao estava aberta."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"os exames que deveriam estar programados nao estavam na lista segundo a recepcionista. por pouco , nao perdi a viagem e os exames !"
QUEIXA,RECEPÇAO,QUALIDADE,falta de orientacao
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,TOTEM,FALHA NO APARELHO,"demora no atendimento, toten nao estava funcionando e fila enorme para poder colocar a digital. fora que nao tinha maqueiro para ajudar."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,um pouco de demora devida a demanda de paciente
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"vim de transferencia da upa local da minha cidade, por ser uma tranferencia de uti a minha saida foi encaminhada pois ja avia um leito liberado, porem quando cheguei ao local esse leito nao existia, fiquei cerca de uns 40 minutos na maca em uma corredor na entrada da emergencia, depois fui deslocado a sala de espera da emergencia onde fiquei por certa de 3 horas ate liberacao do meu leito, o que foi realizado ainda apos de muita conversa da minha cojugue com setores responsalvel do hospital."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,infelizmente ja estava muito cansada de ir ate o hospital pois so fizeram o procedimento quase dois meses depois
ELOGIO,RECEPÇAO,QUALIDADE,fui bem atendida na recepcao
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,"ao chegar em estado de emergencia ela ainda no carro com dificuldade para retirar ela e tambem por falta de cadeira de rodas, ainda queriam a impressao digital dela"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"passei 33h em uma cadeira de rodas na urgencia, sem alimentacao nenhuma durante esse periodo, sendo que tenho insuficiencia renal e nao posso passar muito tempo sem me alimentar. porem depois que consegui o leito fui bem assistido pelos tecnicos e equipe medica. teve uma tecnica de enfermagem em especifico que me tratou muito mal, inclusive minha pressao ficou altissima no momento. no mais e isso !"
ELOGIO,RECEPÇAO,ACOLHIMENTO,rapidez no atendimento e agilidade
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"eu estava com muito contracao, e o atendimento estava um pouco lento"
QUEIXA,TOTEM,FALHA NO APARELHO,nao se aplica o uso so totem.
QUEIXA,ADMINISTRATIVO,QUALIDADE,vcs deixou deixou minha neta maite morrer por falta de cuidado
QUEIXA,RECEPÇAO,ACOLHIMENTO,recepcao sem informacao
QUEIXA,RECEPÇAO,ACOLHIMENTO,"totem nao estava funcionando, eu passando muito mal, tive que me dirigir ao guiche, pois a atendente nao foi ate minha poltrona."
QUEIXA,RECEPÇAO,QUALIDADE,algumas recebi sionista mal educada
QUEIXA,ADMINISTRATIVO,REEMBOLSO,"meu esposo esta internado, problema oncologico, nao tivemos assistencia de um psicologo, mas foi cobrado valores indevidos. primeiro, financeiro nao confere calor nao consigo alguem para tirar duvidas,"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"toda cirurgia gera uma tensao muito grande ao paciente, principalmente oncologico que sofre de dores constantes, cheguei no horario combinado em jejum e so fui para o centro cirurgico quase 6h depois."
QUEIXA,RECEPÇAO,ACOLHIMENTO,fui mal atendida.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,nao fiz cirurgia neste hospital.
QUEIXA,RECEPÇAO,ACOLHIMENTO,nao tinha ninguem pra auxiliar
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,ninguem para ajudar e demora no atendimento
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muita demora.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,um pouco demorado a espera no atendimento
QUEIXA,RECEPÇAO,QUALIDADE,o convenio hapvida hoje esta pessimo no atentimento na recepcao nna higiene
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,infelizmente a demora para nos avisar para onde tinha que ir
QUEIXA,TOTEM,FALHA NO APARELHO,dificuldade em se registrar no totem
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,pediram para comparecer as 5 e meia da manha.fui para o centro cirurgico por volta das 14 hs.
ELOGIO,RECEPÇAO,QUALIDADE,foi muito bem atendida
ELOGIO,RECEPÇAO,QUALIDADE,todos prestativos.
QUEIXA,RECEPÇAO,QUALIDADE,muita desorganizacao
QUEIXA,ADMINISTRATIVO,QUALIDADE,marca uma cirurgia para um criancas 8 00 h da manha e ela so ser atendida 16 00h da tarde! e um absurdo.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,marca uma cirurgia para um criancas 8 00 h da manha e ela so ser atendida 16 00h da tarde! e um absurdo.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"5. o hospital entra em contato e so informa os procedimentos 24h antes. eu entrei em contato por whatsapp com o hospital e nem me responderem . o contato nao e humanizado. outra coisa quando me deram alta a informacao que eu tinha no papel de alta era que eu deveria retornar com a equipe da cirurgia para o pos operatorio. mas nao deixaram nada agendado, na minha opiniao se eu deveria retornar o correto era ja ficar agendado. eu entrei em contato por whatsapp do hospital bosque da saude nao existe telefone de contato com o hospital , perguntando como eu marcaria essa consulta de pos operatorio, nao me retornaram. acredito que deveria existir uma orientacao para o paciente neste sentido. liguei na central e tambem nao sabiam me informar. me marcaram para o cirurgiao que solicitou a cirurgia, ai deu certo. ai eu fico pensando porque deixar o paciente no vacuo no whatsapp, sem responder uma simples pergunta no pos operatorio, o hospital nao tem um canal para o pos cirurgia, para tirar duvidas"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,TOTEM,FALHA NO APARELHO,a questao da utilizacao dos totens na questao da biometria.
ELOGIO,ADMINISTRATIVO,QUALIDADE,"so elogiar tudo e todos da recepcao, pessoal da limpeza enfermeiros medicos, todos os plantoes pelo tempo que fiquei la parto maravilhoso fui muito bem acolhida estao de parabens"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"em relacao a minha internacao, apos eu estar dentro realmente do hospital, nao tenho ao que reclamar, mas antes disso, o tempo de espera pelo plano, a negligencia e falta de cuidado, e absurdo!!! pois fui internada, derrepente, por conta de tromboflebite, nao consegui ir a minha casa nem buscar meus pertencesses... fiquei mais de 6 horas esperando a ambulancia para a transferencia entre hospitais, sem assistencia, sem medicacao para dor, sem agua, sem nada! nao me perguntaram se eu estava bem, sim foi um trauma e o pior dia da minha vida!!!! sorte voces tem de no dia minha dor esta tanta e eu estar tao mal, com a ?agilidade? do convenio na internacao, que nao consegui finalizar minha reclamacao na ans, mas obrigada por enviar esse lembrete, que mesmo depois desses dias, irei atras da reclamacao, tal qual nao estao me dando o auxilio para tratar o meu problema, que precisei ser internada! pois enviei uma solicitacao de drenagem linfatica por cirurgica , por conta de uma cirurgia reparadora da coxa pos bariatrica, com problemas de saude a tromboflebite e mesmo assim foi negado! puro descasos com os pacientes! essa internacao foi o maior trauma que eu tive! horrivel!"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"na minha chegada mesmo eu imobilizada na maca da emergencia nao pude ir para o cti devido a reconhecimento de digital, sendo que meu caso era grave e delicado onde a minha vida estava em risco"
QUEIXA,MAQUEIRO,QUALIDADE,maqueiro passou com a maca em cima dos meus pes
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,fiquei no ps. das 10 as 20 horas com a internacao na mao so subir ao quarto as 20 horas depois de muito reclamar
QUEIXA,ADMINISTRATIVO,QUALIDADE,"a principio uma bagunca pra realizar a cirurgia, nos mandaram pra casa, sem realizar a cirurgia e so marcaram a cirurgia por que ficamos insistindo e ligando para o hospital ate eu conseguir falar com um grupo de cirurgioes que eles que marcaram a cirurugia"
QUEIXA,TOTEM,FALHA NO APARELHO,"minha estava tendo um avc, a recepcionista foi maravilhosa, so que na hora de transportar a mae, nao tinha o porteiro, nem maqueiro. eu que peguei a cadeira de rodas para poder locomove la. a digital dela no totem nao funcionava."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"fui atendido inicialmente no hospital sepaco e depois transferido para o hospital bosque da saude... quando la cheguei, fiquei mais de 3 horas aguardando, sentado em uma cadeira de plastico na recepcao, para que fosse disponibilizado um leito"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,a recepcao informou que nao havia nada no sistema. aguardei um bom tempo ate outra recepcionista ser gentil e verificar a cirurgia agendada
ELOGIO,RECEPÇAO,QUALIDADE,"nada a declarar, eles fizeram o trabalho deles bem"
ELOGIO,RECEPÇAO,ACOLHIMENTO,coloquei errado. muito satisfeito com o atendimento e recepcao
QUEIXA,ADMINISTRATIVO,QUALIDADE,esperei durante duas semanas ate um medico ser contratado
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,a entrada p a e a mesma da urgencia e para ir ao local de atendimento passamos tbm por varios pacientes adoentado que esperavam por atendimento. fiquei com medo de pegar alguma doenca pouco antes de iniciar uma cirurgia.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"demora demais pra ir pra sala de espera pra ir pra sala de cirurgia nem uma cadeira de rodas tinha nao deram, refeicoes a acompanha da crianca sendo que eu fiquei o dia todo la, muitooooo frio a sala do pos operatorio e muito chato essa coisa de toda hora coloca a digital a crianca dormindo da cirurgia e toda hora tinha q ta pegando a digital"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,a demora !
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,em caso de emergencia para prioridade estava exigindo febre alta
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"solicitam a chegada cedo do forma antecipada ao horario agendado , fiquei aguardando muito tempo ate a cirurgia de fato"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,desculpa errei na avaliacao. muita demora pra subir no quarto
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,estou esperando a cirurgia desde mes passado e nada
QUEIXA,TOTEM,FALHA NO APARELHO,totem as vezes funciona as vezes nao
QUEIXA,RECEPÇAO,ACOLHIMENTO,"pessimo tratamento dos funcionarios, descaso total"
QUEIXA,RECEPÇAO,QUALIDADE,recepcionista muito grossa no atendimento .so porque tem um autoatendimento
QUEIXA,RECEPÇAO,ACOLHIMENTO,"nao ouve recepcao, de porteiro ou maqueiro"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"muita demora,falta equipamentos para funcionarios trabalhar,pra fazer internacao pior ainda ,dois ,tres quatro dia na observacao em cima de uma maca esperando essa tal auditoria liberar pro quarto decepcao pior que o sus"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,burocracia ele e um paciente acamado
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"primeiro a cirurgia estava marcada para as 14h e so foi realizada meia noite, ele e um senhor de 78 anos e ficou em jejum de quase 24h, ele teve uma obstrucao tendo que voltar ao centro cirurgico, e nao davam informacoes de como estava o paciente"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"nao e insatisfacao, no dia da minha cirurgia me deixaram na sala de recuperacao mais de 8 horas sem necessidade, sair da sala da cirurgia 11 00 e so fui pro quarto quase 21 00 da noite"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"fui totalmente desamparada e desassistida pelos profissionais do hospital, se nao fosse a atencao dos meus familiares teria sido muito pior"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no atendimento na recepcao .
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muita demora na emergencia para ser atendido
ELOGIO,RECEPÇAO,ACOLHIMENTO,"foi tranquilo, todos educados e prestativos."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,demora para a realizacao da cirurgia
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,atendimento demorado
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,poucos funcionarios para auxiliar
QUEIXA,TOTEM,FALHA NO APARELHO,"totem nao estava funcionando, e perderam meus papeis da internacao"
QUEIXA,ADMINISTRATIVO,QUALIDADE,atendimento da recepcao desorganizado muito tempo de espera mais de 60 minutos.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,nao havia sistema de comunicacao com o convenio
QUEIXA,RECEPÇAO,ACOLHIMENTO,falta de comunicacao
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"a transferencia foi demorada, pois nao havia leito disponivel, e ainda passei 2 noites na sala vermelha"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,demora pra liberar quarto
ELOGIO,RECEPÇAO,ACOLHIMENTO,"bom atendimento, com conhecimento, agilidade e respeito!"
ELOGIO,RECEPÇAO,ACOLHIMENTO,bem recebido
QUEIXA,ADMINISTRATIVO,QUALIDADE,"equipe pessima. nao tem atendimento humanitario. nao tive nada se satisfeita la. sou autista, comuniquei ao hospital. tenho alergia a lactose avisei ao hopital. nao posso fica em lugar cheio e com barulho avisei o hopital que nao posso. nao me atende adequadamente. nao teve cuidado com a cirurgia com a bota pneumatico que e necessaria na cirurgia de grande porte . 3 dias sem comer por seletividade e alegria. a unica pessoa que nao posso reclamar e das enfermeira e das auxiliar de limpeza. voce desrespeitam a lei que o stf manda cumprir. me negado o meu direito de reparar danos pos bariatrica. o tal medico e como um tapa buraco que nao sabe da lei . so ele pra fazer toda cirurgia. tenho fac e coxa pra reparar mais me nego a fazer com ele"
QUEIXA,ADMINISTRATIVO,QUALIDADE,pessimo. hospital pessimo nada de bom pra falar de la e meu marido nao fez nenhuma cirurgia ai vc ja ve que falta profissionalismo
QUEIXA,RECEPÇAO,ACOLHIMENTO,a pulseira nao foi impressa logo na chegada ainda na entrada solicitei uma mascara e nao me foi fornecida.
QUEIXA,RECEPÇAO,ACOLHIMENTO,falta de comunicacao
ELOGIO,RECEPÇAO,ACOLHIMENTO,sao muito gentil
QUEIXA,TOTEM,FALHA NO APARELHO,o totem
QUEIXA,RECEPÇAO,ACOLHIMENTO,algumas vezes nao tem ninguem pra ajudar a registra a chegada no totem ou ninguem pra da informacao
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,RECEPÇAO,ACOLHIMENTO,"os funcionarios nao sao bem informados. nao obtive informacoes precisa dos procedimentos pre operatorio. tive que passar por 3 recepcoes. foi bem desgastante, pois estava muito ansiosa com a cirurgia. que era pra retirar um cancer."
QUEIXA,RECEPÇAO,ACOLHIMENTO,muito demorado para ser chamada para consultar recepcao nao tinha ninguem no momento para esclarecer duvidas
QUEIXA,TOTEM,ACOLHIMENTO,"toten inoperante, nunca consigo agendar"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"falta de atencao e profissionalismo! era pra eu subir 8h vieram falar 8h00, nao me mandaram tomar banho antes da cirurgia, levaram logo pro centro cirurgico, nao gostei desse hospital, nao peguei plantao bom. amei o aldeota."
QUEIXA,RECEPÇAO,ACOLHIMENTO,"a cirurgia ocorreu bem, a medica e excelente. porem o tempo de espera e longo. a previsao era de 20h e so operamos a meia noite pois a recepcionista nos mandou pro local de espera errado."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"demorou um pouco o atendimento e nao era de ficha, havia somente um recepcionista para atender as pessoas que chegavam e ficavam na vez"
QUEIXA,RECEPÇAO,ACOLHIMENTO,a demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,hospital altamente irresponsavel com o paciente.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,passei bastante tempo na sala pos operatoria por nao ter leito disponivel no hospital!
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,demora para autorizar a internacao.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,a espera
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora
QUEIXA,ADMINISTRATIVO,QUALIDADE,6 horas esperando pra realizar a cirurgia e ficamos aguardando numa cadeira incontornavel minha mae 77 anos 6 horas esperando pra realizar a cirurgia poderiam ter colocado ela num quarto ja que demorou tanto e ela estava com muita dor
QUEIXA,ADMINISTRATIVO,QUALIDADE,"nao gostei da forma como foi minha alta, uma vez que entrei pela manha, fui operado por volta das 15hrs e tive alta as 22hrs. creio que talvez nem seja pela medica que me operou mas sim pela exigencia do convenio que quer gastar o minimo com o paciente. eu ja com 77 anos ter que sair aquela hora da noite e sabe se la o que poderia acontecer no trajeto ate minha casa..."
QUEIXA,RECEPÇAO,ACOLHIMENTO,nao nos deram muita atencao
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,minha bolsa estourou as 5 da manha e eu so fui ter minha filha depois das 14h. muita demora. principalmente pq a minha cirurgia estava agendada para o mesmo dia que a bolsa estourou.
